index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads,alias
0,NR_024946.1,1,1458,12,1458,100,11.7963,33.2,7.33,296,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas fragi,11.7962962962963,0.831145606920901,0.0704581833182553,0.04,JAR-2-DRS-S3
1,NR_025230.1,1,1411,22,1411,100,21.1892,33.5,2.59,187326,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,21.1892274982282,2.48348820374427,0.117205226285476,0.08,JAR-2-DRS-S3
2,NR_025514.1,1,1518,862,1508,99.3412,816.153,32.1,35.3,158847,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,816.152832674572,138.588302402599,0.169806801930024,3.09,JAR-2-DRS-S3
3,NR_025518.1,1,1494,707,1465,98.0589,661.501,33.3,48.4,179995,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum thomasii,661.500669344043,142.503995782642,0.2154253236417,2.53,JAR-2-DRS-S3
4,NR_025567.1,1,1498,78,1476,98.5314,73.8879,33.1,12.1,208479,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,73.8878504672897,13.6727952486739,0.185047949861891,0.28,JAR-2-DRS-S3
5,NR_025796.1,1,1435,23,1422,99.0941,20.6767,31.8,3.52,259063,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Anaerocolumna,Anaerocolumna jejuensis,20.6766550522648,5.14503511096494,0.248833048573849,0.08,JAR-2-DRS-S3
6,NR_025863.1,1,1411,1,1370,97.0943,0.970943,32.9,60,46125,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Abiotrophia,Abiotrophia defectiva,0.970942593905032,0.168027029128667,0.173055575255875,0,JAR-2-DRS-S3
7,NR_025981.1,1,1477,9,1463,99.0521,8.18619,31.2,6.44,831,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio fibrisolvens,8.18618821936357,1.93733085452336,0.23665847921024,0.03,JAR-2-DRS-S3
8,NR_026075.1,1,1468,2,1304,88.8283,1.75272,29.3,1,13335,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum succiniciproducens,1.75272479564033,0.640189506717241,0.365253865472565,0.01,JAR-2-DRS-S3
9,NR_026100.1,1,1499,31,1448,96.5977,29.3149,33.6,3.94,1286362,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora celerecrescens,29.3148765843896,5.72030430512542,0.195133153252691,0.11,JAR-2-DRS-S3
