index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads,alias
0,NR_025230.1,1,1411,3,1350,95.6768,2.70163,36.9,1,187326,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,2.70163004961021,0.719232377882318,0.266221638297993,0.02,GRO-36-MGE-L214
1,NR_025514.1,1,1518,39,1406,92.6219,34.9249,38,20.3,158847,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,34.9249011857708,10.2039659956474,0.292168786430375,0.21,GRO-36-MGE-L214
2,NR_025518.1,1,1494,9576,1369,91.6332,8568.86,39.1,28.2,179995,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum thomasii,8568.86077643909,2783.75937957108,0.32486925067394,50.64,GRO-36-MGE-L214
3,NR_025796.1,1,1435,1,1273,88.7108,0.887108,36,1,259063,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Anaerocolumna,Anaerocolumna jejuensis,0.887108013937282,0.31657103994495,0.356857378099766,0.01,GRO-36-MGE-L214
4,NR_026075.1,1,1468,166,1337,91.0763,132.723,38.9,5.2,13335,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum succiniciproducens,132.723433242507,55.863718886805,0.420903208438959,0.88,GRO-36-MGE-L214
5,NR_026100.1,1,1499,1,1348,89.9266,0.899266,33.6,6,1286362,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora celerecrescens,0.899266177451634,0.301076387624544,0.334802303448955,0.01,GRO-36-MGE-L214
6,NR_026312.1,1,1482,2,1143,77.1255,1.53576,39.1,28,180164,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Blautia,Blautia schinkii,1.5357624831309,0.840647233202767,0.547381019159271,0.01,GRO-36-MGE-L214
7,NR_026314.1,1,1458,1,1120,76.8176,0.768176,34.3,1,53443,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Blautia,Blautia hydrogenotrophica,0.768175582990398,0.422142252930821,0.549538754261729,0.01,GRO-36-MGE-L214
8,NR_026331.1,1,1488,1,1378,92.6075,0.926075,38.6,30,623,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella flexneri,0.926075268817204,0.261736325748779,0.282629646381846,0.01,GRO-36-MGE-L214
9,NR_026476.1,1,1463,182,1354,92.5496,163.643,37.3,2.74,83771,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinivibrio,Succinivibrio dextrinosolvens,163.642515379358,47.9086856256193,0.292764294868952,0.96,GRO-36-MGE-L214
10,NR_028862.1,1,1537,7,1431,93.1034,6.3637,37.8,57.1,209880,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Allisonella,Allisonella histaminiformans,6.3636955107352,1.79330609517057,0.281802624299885,0.04,GRO-36-MGE-L214
11,NR_029097.1,1,1374,73,1282,93.3042,65.6063,38.5,1.41,237576,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Oribacterium,Oribacterium sinus,65.6062590975255,18.765233892452,0.286028103881932,0.39,GRO-36-MGE-L214
12,NR_029137.1,1,1514,6,1379,91.0832,5.39564,39.2,11.7,78257,Bacteria,unclassified Bacteria kingdom,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium pullorum,5.39564068692206,1.73376926612656,0.32132778417378,0.03,GRO-36-MGE-L214
13,NR_029207.1,1,1426,1,1352,94.8107,0.948107,39.4,0,907,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,0.948106591865358,0.221889632432609,0.234034479178181,0.01,GRO-36-MGE-L214
14,NR_036821.1,1,1437,1,1346,93.6674,0.936674,39.2,0,997349,Bacteria,unclassified Bacteria kingdom,Actinobacteria,Coriobacteriia,Coriobacteriales,Atopobiaceae,Olsenella,Olsenella profusa,0.936673625608907,0.243633846591604,0.260105377081824,0.01,GRO-36-MGE-L214
15,NR_036856.1,1,1517,2,1376,90.7053,1.77983,33.5,15,78448,Bacteria,unclassified Bacteria kingdom,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium pullorum,1.7798286090969,0.598184784635018,0.336091228996786,0.01,GRO-36-MGE-L214
