index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads,alias
0,NR_024898.1,1,1504,1,1398,92.9521,0.929521,16.9,1,85403,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Mannheimia,Mannheimia ruminalis,0.929521276595745,0.256037224037015,0.27545063301264,0.02,GIN-47-MGE-S133
1,NR_025230.1,1,1411,31,1411,100,28.8731,18.9,3.03,187326,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,28.8731396172927,3.40694867656507,0.117997166976763,0.47,GIN-47-MGE-S133
2,NR_025514.1,1,1518,1140,1504,99.0777,1068.64,19.6,36.6,158847,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,1068.64492753623,183.090429073056,0.171329526164665,17.12,GIN-47-MGE-S133
3,NR_025567.1,1,1498,2,1450,96.7957,1.89786,19.1,10.5,208479,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,1.89786381842457,0.394834012306252,0.208041276973185,0.03,GIN-47-MGE-S133
4,NR_025981.1,1,1477,1,1345,91.063,0.91063,23,22,831,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio fibrisolvens,0.910629654705484,0.285374183143037,0.313381166172688,0.02,GIN-47-MGE-S133
5,NR_026331.1,1,1488,217,1482,99.5968,207.075,19.8,3.47,623,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella flexneri,207.075268817204,27.0792203750656,0.130769939499486,3.26,GIN-47-MGE-S133
6,NR_026332.1,1,1487,3,1461,98.2515,2.73907,18,0.667,622,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella dysenteriae,2.73907195696032,0.591983184769809,0.216125459305845,0.05,GIN-47-MGE-S133
7,NR_027549.1,1,1473,9,1455,98.778,8.62254,21.2,3.78,585054,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia fergusonii,8.62253903598099,1.20464784453861,0.139709178411572,0.14,GIN-47-MGE-S133
8,NR_028812.1,1,1408,1,1310,93.0398,0.930398,19.9,0,156456,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Anaeroglobus,Anaeroglobus geminatus,0.930397727272727,0.254565947840811,0.273609812641116,0.02,GIN-47-MGE-S133
9,NR_029097.1,1,1374,74,1322,96.2154,67.8894,19.4,1.61,237576,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Oribacterium,Oribacterium sinus,67.8893740902475,15.5754205502797,0.22942354026677,1.11,GIN-47-MGE-S133
10,NR_029171.1,1,1484,1,1403,94.5418,0.945418,18.9,60,714,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Aggregatibacter,Aggregatibacter actinomycetemcomitans,0.945417789757412,0.22723949683394,0.240358812046733,0.02,GIN-47-MGE-S133
11,NR_029207.1,1,1426,8,1396,97.8962,7.12623,18.4,1.62,907,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,7.12622720897616,1.58485797745121,0.222397901578963,0.12,GIN-47-MGE-S133
12,NR_036800.1,1,1481,1,1197,80.8238,0.808238,21.7,1,411470,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Mediterraneibacter,[Ruminococcus] gnavus,0.808237677245105,0.393820081997949,0.487257762271481,0.02,GIN-47-MGE-S133
13,NR_040877.1,1,1494,1,1170,78.3133,0.783133,14.7,0,537011,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella copri,0.783132530120482,0.412249590932162,0.526411016113376,0.02,GIN-47-MGE-S133
14,NR_041277.1,1,1490,1,1361,91.3423,0.913423,18.8,1,484018,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola plebeius,0.913422818791946,0.28130887548727,0.307972244288047,0.02,GIN-47-MGE-S133
15,NR_041342.1,1,1488,69,1488,100,65.3508,19.4,6.83,823,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,65.3508064516129,10.6714358008952,0.163294630630099,1.04,GIN-47-MGE-S133
16,NR_041343.1,1,1492,47,1461,97.9223,44.0704,20.3,50,46503,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides merdae,44.0703753351206,7.71115067906946,0.174973564904592,0.71,GIN-47-MGE-S133
17,NR_041351.1,1,1493,7,1451,97.1869,6.46618,17.5,2,357276,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola dorei,6.46617548559946,1.37712591248427,0.212973791934848,0.11,GIN-47-MGE-S133
18,NR_041446.1,1,1456,15,1449,99.5192,13.7692,18.5,5,376804,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola barnesiae,13.7692307692308,2.10586834102539,0.152940158845419,0.23,GIN-47-MGE-S133
19,NR_041461.1,1,1492,2,1386,92.8954,1.77011,15.3,9,387090,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola coprophilus,1.7701072386059,0.565108195122298,0.319250824355346,0.03,GIN-47-MGE-S133
20,NR_041508.1,1,1461,2,1373,93.9767,1.7974,18.9,1,397865,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,Barnesiella viscericola,1.79739904175222,0.531236678388112,0.295558563261627,0.03,GIN-47-MGE-S133
21,NR_041590.1,1,1342,1432,1308,97.4665,1327.59,20.5,9.08,742816,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas funiformis,1327.59388971684,288.315697783331,0.217171606480371,21.51,GIN-47-MGE-S133
22,NR_042876.1,1,1362,1,1135,83.3333,0.833333,17.6,1,985008,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Aggregatibacter,Aggregatibacter aphrophilus,0.833333333333333,0.372814884407474,0.447377861288968,0.02,GIN-47-MGE-S133
23,NR_043656.1,1,1540,2,1469,95.3896,1.78701,18.1,1,349094,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera sueciensis,1.78701298701299,0.50990211685391,0.285337667134819,0.03,GIN-47-MGE-S133
24,NR_043657.1,1,1553,465,1533,98.7122,423.006,19.2,10.8,349095,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera paucivorans,423.005795235029,94.2038155179831,0.222701004523217,6.98,GIN-47-MGE-S133
25,NR_044473.1,1,1399,55,1398,99.9285,50.143,18.6,3.82,491921,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas rupellensis,50.1429592566119,5.85112195620699,0.116688804229987,0.83,GIN-47-MGE-S133
26,NR_074376.1,1,1497,4,1455,97.1944,3.74616,18.6,0,435591,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,3.74615898463594,0.762393331787502,0.203513341242135,0.06,GIN-47-MGE-S133
27,NR_074515.1,1,1510,5,1456,96.4238,4.63709,18.6,6.8,435590,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,4.63708609271523,1.02555911105295,0.221164561223929,0.08,GIN-47-MGE-S133
28,NR_074902.1,1,1542,190,1504,97.5357,175.345,19.8,0.842,585054,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia fergusonii,175.345006485084,40.5116887063034,0.231039876859849,2.85,GIN-47-MGE-S133
29,NR_102980.1,1,1552,766,1525,98.2603,709.05,20,1.86,1064535,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,709.050257731959,154.608734509156,0.218050459502975,11.5,GIN-47-MGE-S133
30,NR_104735.1,1,1511,1,1339,88.6168,0.886168,16.2,1,45851,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio crossotus,0.886168100595632,0.317712137298927,0.358523554487437,0.02,GIN-47-MGE-S133
31,NR_104826.1,1,1530,4,1473,96.2745,3.69542,18.7,0.25,624,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella sonnei,3.69542483660131,0.848985842825807,0.229739713392905,0.06,GIN-47-MGE-S133
32,NR_104901.1,1,1515,34,1477,97.4917,31.9215,19.5,1.91,621,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella boydii,31.9214521452145,6.11447666103668,0.191547572247691,0.51,GIN-47-MGE-S133
33,NR_112789.1,1,1468,1,1190,81.0627,0.810627,14.2,1,536633,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Blautia,Blautia glucerasea,0.810626702997275,0.391938380652524,0.483500456132693,0.02,GIN-47-MGE-S133
34,NR_112899.1,1,1491,2,1423,95.4393,1.8397,18.6,0,742742,Bacteria,unclassified Bacteria kingdom,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella tanakaei,1.83970489604292,0.475358903726281,0.25838867132916,0.03,GIN-47-MGE-S133
35,NR_112901.1,1,1469,4,1438,97.8897,3.73451,17.7,0,762983,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinatimonas,Succinatimonas hippei,3.73451327433628,0.707328404678348,0.189403103622401,0.06,GIN-47-MGE-S133
36,NR_112946.1,1,1489,22,1451,97.448,20.6011,20.1,1.05,821,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,20.6010745466756,4.00596315260854,0.194454087505595,0.33,GIN-47-MGE-S133
37,NR_113015.1,1,1490,3,1446,97.047,2.74094,17.8,0.667,1236538,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sartorii,2.74093959731544,0.637954823104428,0.232750412934769,0.05,GIN-47-MGE-S133
38,NR_113064.1,1,1490,56,1477,99.1275,52.1604,19.8,0.946,1236538,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sartorii,52.1604026845638,9.90440078830681,0.189883518503547,0.84,GIN-47-MGE-S133
39,NR_113165.1,1,1466,2,1426,97.2715,1.89291,18.7,6,147207,Bacteria,unclassified Bacteria kingdom,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella intestinalis,1.89290586630286,0.387682552846092,0.204808152242296,0.03,GIN-47-MGE-S133
40,NR_113195.1,1,1490,33,1457,97.7852,30.3336,19.4,3.18,1236515,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sartorii,30.3335570469799,5.94903484153267,0.196120581319196,0.5,GIN-47-MGE-S133
41,NR_113231.1,1,1491,38,1455,97.5855,35.7713,19.8,12.9,536633,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Blautia,Blautia glucerasea,35.7712944332663,6.12416335344623,0.171203291646917,0.57,GIN-47-MGE-S133
42,NR_113273.1,1,1469,6,1438,97.8897,5.63036,18.6,0,742742,Bacteria,unclassified Bacteria kingdom,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella tanakaei,5.63036078965283,1.06411810872017,0.188996433527981,0.09,GIN-47-MGE-S133
43,NR_113274.1,1,1478,2,1432,96.8877,1.91407,21.9,0,762983,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinatimonas,Succinatimonas hippei,1.91407307171854,0.375346628431351,0.196098379929847,0.03,GIN-47-MGE-S133
44,NR_113307.1,1,1178,3,959,81.4092,2.22496,19.8,1,1122219,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera cerevisiae,2.22495755517827,1.15765937643236,0.520306274489631,0.05,GIN-47-MGE-S133
45,NR_113411.1,1,1493,96,1493,100,90.4434,19.2,34.2,537011,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella copri,90.443402545211,14.858863891163,0.164289085472379,1.44,GIN-47-MGE-S133
46,NR_114042.1,1,1467,1,1410,96.1145,0.961145,14.3,0,562,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,0.961145194274029,0.193314727716208,0.201129578411118,0.02,GIN-47-MGE-S133
47,NR_114338.1,1,1487,1,1410,94.8218,0.948218,23.7,0,33033,Bacteria,unclassified Bacteria kingdom,Firmicutes,Tissierellia,Tissierellales,Peptoniphilaceae,Parvimonas,Parvimonas micra,0.948217888365837,0.221661378591758,0.233766290755989,0.02,GIN-47-MGE-S133
48,NR_114419.1,1,1497,2,1462,97.662,1.89512,19.2,11,584,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Proteus,Proteus mirabilis,1.89512358049432,0.375142042739842,0.197951229461242,0.03,GIN-47-MGE-S133
49,NR_114807.1,1,1456,2,1350,92.7198,1.63805,19.1,0,168384,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Marvinbryantia,Marvinbryantia formatexigens,1.63804945054945,0.613844882540373,0.374741362255255,0.03,GIN-47-MGE-S133
50,NR_115735.1,1,1464,1,1422,97.1311,0.971311,18.3,11,760570,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus parasanguinis,0.971311475409836,0.166986646064644,0.171918741096089,0.02,GIN-47-MGE-S133
51,NR_116167.1,1,1506,1,1444,95.8831,0.958831,19.6,26,985008,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Aggregatibacter,Aggregatibacter aphrophilus,0.958831341301461,0.198746141291346,0.207279562870337,0.02,GIN-47-MGE-S133
52,NR_117126.1,1,1525,2,1435,94.0984,1.83934,20,1,1544,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Faecalicatena,Faecalicatena orotica,1.83934426229508,0.503034978056683,0.273486039763437,0.03,GIN-47-MGE-S133
53,NR_117373.1,1,1327,2,1148,86.5109,1.64657,17.2,3,1236515,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sartorii,1.646571213263,0.706168628580463,0.428872206007448,0.03,GIN-47-MGE-S133
54,NR_117694.1,1,1514,1,1441,95.1783,0.951783,19.2,17,33053,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria perflava,0.951783355350066,0.214294497100318,0.225150498688329,0.02,GIN-47-MGE-S133
56,NR_121773.2,1,1532,1,1088,71.0183,0.710183,16,1,397865,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,Barnesiella viscericola,0.710182767624021,0.45382556263016,0.639026435615261,0.02,GIN-47-MGE-S133
57,NR_125570.1,1,1395,115,1337,95.8423,104.149,20.1,1.21,796943,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Oribacterium,Oribacterium parvum,104.149103942652,27.3031363177073,0.262154308430164,1.73,GIN-47-MGE-S133
