index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads,alias
0,NR_024570.1,1,1450,2,1422,98.069,1.8731,18.4,3,562,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,1.87310344827586,0.386675086010607,0.206435520881951,0.01,PAD-11-MGE-S73
1,NR_024640.1,1,1422,7,1422,100,6.78833,20.4,27.3,61645,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter asburiae,6.78832630098453,0.497202742979016,0.0732437895489651,0.04,PAD-11-MGE-S73
2,NR_025127.1,1,1453,1,1239,85.2719,0.852719,16,1,140626,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lachnobacterium,Lachnobacterium bovis,0.852718513420509,0.354508313781126,0.415738966847438,0.01,PAD-11-MGE-S73
3,NR_025230.1,1,1411,1,1354,95.9603,0.959603,18.9,1,187326,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,0.959603118355776,0.196958032298058,0.205249470880768,0.01,PAD-11-MGE-S73
4,NR_025514.1,1,1518,65,1500,98.8142,60.3729,18.2,20.7,158847,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,60.3728590250329,10.3142758327352,0.170842925104118,0.34,PAD-11-MGE-S73
5,NR_025525.1,1,1475,3,1441,97.6949,2.87593,21.2,53.7,185008,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio hungatei,2.87593220338983,0.506601999237238,0.176152274605122,0.02,PAD-11-MGE-S73
6,NR_025567.1,1,1498,37,1459,97.3965,34.787,19.1,18.7,208479,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,34.7870493991989,6.16197904982785,0.177134282908448,0.19,PAD-11-MGE-S73
7,NR_025569.1,1,1494,2,1462,97.8581,1.87149,17.3,1,208962,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia albertii,1.8714859437751,0.39362408517759,0.210327032637811,0.01,PAD-11-MGE-S73
9,NR_025862.1,1,1406,1,1331,94.6657,0.946657,16.7,33,46124,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Granulicatella,Granulicatella adiacens,0.946657183499289,0.224796133441575,0.237463083109582,0.01,PAD-11-MGE-S73
10,NR_025863.1,1,1411,1,1301,92.2041,0.922041,21.7,60,46125,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Abiotrophia,Abiotrophia defectiva,0.922041105598866,0.268201947856376,0.290878515315408,0.01,PAD-11-MGE-S73
