index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads,alias
0,NR_025230.1,1,1411,16,1408,99.7874,14.5422,19.2,3.12,187326,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,14.5421686746988,2.07283014187381,0.142539272390659,0.22,HER-67-MGE-S48
1,NR_025514.1,1,1518,1274,1508,99.3412,1196.86,19.7,35,158847,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,1196.85507246377,203.291725004896,0.169854922021939,17.55,HER-67-MGE-S48
2,NR_025518.1,1,1494,1,1367,91.4993,0.914993,16.2,39,179995,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum thomasii,0.914993306559572,0.278985039622075,0.304903913090988,0.01,HER-67-MGE-S48
3,NR_025525.1,1,1475,9,1448,98.1695,8.25017,20.7,42.7,185008,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio hungatei,8.25016949152542,1.44051839795097,0.174604703507082,0.12,HER-67-MGE-S48
4,NR_025567.1,1,1498,34,1458,97.3298,31.729,20.5,8.97,208479,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,31.7289719626168,5.91624703980095,0.186461983286805,0.47,HER-67-MGE-S48
5,NR_025796.1,1,1435,1,1283,89.4077,0.894077,18.6,1,259063,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Anaerocolumna,Anaerocolumna jejuensis,0.894076655052265,0.307846766261835,0.344318090090206,0.01,HER-67-MGE-S48
6,NR_025981.1,1,1477,3,1405,95.1253,2.66892,16.9,5,831,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio fibrisolvens,2.66892349356804,0.762921032345665,0.285853466457267,0.04,HER-67-MGE-S48
7,NR_026100.1,1,1499,27,1455,97.0647,25.467,20.6,2.44,1286362,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora celerecrescens,25.4669779853236,4.91836667141322,0.193127220443966,0.37,HER-67-MGE-S48
8,NR_026312.1,1,1482,2,1086,73.2794,1.37854,15.3,1,180164,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Blautia,Blautia schinkii,1.37854251012146,0.877599409591281,0.636613962317317,0.03,HER-67-MGE-S48
9,NR_026314.1,1,1458,1,737,50.5487,0.505487,13.4,1,53443,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Blautia,Blautia hydrogenotrophica,0.505486968449932,0.500141437958516,0.989424988525803,0.01,HER-67-MGE-S48
10,NR_026409.1,1,1495,4,1455,97.3244,3.71505,18,1,29370,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora sphenoides,3.71505016722408,0.755440495468536,0.20334597420336,0.06,HER-67-MGE-S48
11,NR_026493.1,1,1488,7,1454,97.7151,6.64785,19.6,1,69825,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora indolis,6.64784946236559,1.15143637622756,0.17320433965089,0.1,HER-67-MGE-S48
12,NR_026494.1,1,1499,3,1453,96.9313,2.83722,22.3,0,84030,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora saccharolytica,2.83722481654436,0.572094070637654,0.201638610836079,0.04,HER-67-MGE-S48
13,NR_028812.1,1,1408,1,1359,96.5199,0.965199,19.2,1,156456,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Anaeroglobus,Anaeroglobus geminatus,0.965198863636364,0.18334091407377,0.18995144004111,0.01,HER-67-MGE-S48
14,NR_028862.1,1,1537,98,1517,98.6988,91.9538,20.2,59.6,209880,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Allisonella,Allisonella histaminiformans,91.95380611581,15.8953634207428,0.172862484895118,1.35,HER-67-MGE-S48
15,NR_029097.1,1,1374,133,1324,96.361,123.379,20.4,2.17,237576,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Oribacterium,Oribacterium sinus,123.379184861718,26.4659828484286,0.214509302181656,1.83,HER-67-MGE-S48
16,NR_029207.1,1,1426,4,1396,97.8962,3.60379,16.3,9,907,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,3.60378681626928,0.769205354914782,0.213443634191181,0.06,HER-67-MGE-S48
17,NR_029356.1,1,1550,23,1454,93.8065,20.9439,19.5,33.7,292800,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii,20.9438709677419,5.48429983880175,0.26185702954572,0.32,HER-67-MGE-S48
18,NR_036800.1,1,1481,79,1471,99.3248,75.0554,20.1,49.6,411470,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Mediterraneibacter,[Ruminococcus] gnavus,75.0553679945982,11.215742430163,0.149432915057724,1.09,HER-67-MGE-S48
19,NR_036928.1,1,1431,2,1411,98.6024,1.88959,17.2,1,154046,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Hungatella,Hungatella hathewayi,1.88958770090846,0.355333839625348,0.1880483448609,0.03,HER-67-MGE-S48
20,NR_037068.1,1,1441,2,1407,97.6405,1.87231,17.2,1,29375,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora xylanolytica,1.87231089521166,0.398351816794793,0.212759439585358,0.03,HER-67-MGE-S48
21,NR_040866.1,1,1425,2,1406,98.6667,1.94386,22.2,20,820,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides uniformis,1.94385964912281,0.282331748556294,0.145242867037083,0.03,HER-67-MGE-S48
22,NR_041277.1,1,1490,89,1472,98.7919,84.1396,19.9,55.1,484018,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola plebeius,84.1395973154363,14.1294258239949,0.167928374686941,1.23,HER-67-MGE-S48
23,NR_041342.1,1,1488,2,1449,97.379,1.9207,20.9,33,823,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,1.92069892473118,0.354282545154471,0.184455013012545,0.03,HER-67-MGE-S48
24,NR_041343.1,1,1492,21,1457,97.6542,19.8472,20.5,50.7,46503,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides merdae,19.8471849865952,3.47310816608058,0.174992482229914,0.29,HER-67-MGE-S48
25,NR_041364.1,1,1488,1,1095,73.5887,0.735887,15.7,1,1002367,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella stercorea,0.735887096774194,0.441007915874908,0.59928746924371,0.01,HER-67-MGE-S48
26,NR_041446.1,1,1456,2,1402,96.2912,1.86538,18.6,5,376804,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola barnesiae,1.86538461538462,0.436807682654156,0.234164943278517,0.03,HER-67-MGE-S48
27,NR_041461.1,1,1492,1,1364,91.4209,0.914209,16.7,1,387090,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola coprophilus,0.914209115281501,0.280148909761454,0.30643854352206,0.01,HER-67-MGE-S48
28,NR_041590.1,1,1342,1790,1310,97.6155,1660.8,20.8,9.05,742816,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas funiformis,1660.79731743666,361.264224045503,0.217524571031396,24.65,HER-67-MGE-S48
29,NR_042152.1,1,1456,1,1357,93.2005,0.932005,17,0,168384,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Marvinbryantia,Marvinbryantia formatexigens,0.932005494505495,0.251822967265978,0.270194723905132,0.01,HER-67-MGE-S48
30,NR_042832.1,1,1456,2,1430,98.2143,1.83379,18,7,301302,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Roseburia,Roseburia faecis,1.83379120879121,0.417633220531765,0.227743059585861,0.03,HER-67-MGE-S48
31,NR_043016.1,1,1419,2,1413,99.5772,1.91332,19.3,15,291644,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides salyersiae,1.91331923890063,0.296117646140818,0.154766460358682,0.03,HER-67-MGE-S48
32,NR_043656.1,1,1540,1,1363,88.5065,0.885065,16.9,1,349094,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera sueciensis,0.885064935064935,0.319047165629719,0.360478822501663,0.01,HER-67-MGE-S48
33,NR_043657.1,1,1553,374,1531,98.5834,340.073,19.3,11.6,349095,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera paucivorans,340.072762395364,75.8300493042187,0.222981837093027,5.15,HER-67-MGE-S48
34,NR_043681.1,1,1420,2,1391,97.9577,1.72676,22.6,15.5,358743,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Enterocloster,Enterocloster citroniae,1.72676056338028,0.489482834322338,0.28346885185062,0.03,HER-67-MGE-S48
35,NR_044473.1,1,1399,101,1399,100,94.0357,18.6,4.79,491921,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas rupellensis,94.035739814153,10.305012635333,0.109586128164666,1.39,HER-67-MGE-S48
