index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads,alias
0,NR_024570.1,1,1450,5,1413,97.4483,4.6269,16.5,1,562,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,4.62689655172414,0.958472097067863,0.207152264234372,0.06,HEN-9-MGE-S105
1,NR_025230.1,1,1411,1,1278,90.5741,0.905741,16.2,5,187326,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,0.905740609496811,0.292292844826782,0.322711427269632,0.01,HEN-9-MGE-S105
2,NR_025514.1,1,1518,94,1494,98.419,88.0962,18.8,40.6,158847,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,88.0961791831357,15.2546384192509,0.173158910644005,1.14,HEN-9-MGE-S105
3,NR_025569.1,1,1494,5,1464,97.992,4.67135,16.3,2.6,208962,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia albertii,4.67135207496653,0.836873694921493,0.179150207796634,0.06,HEN-9-MGE-S105
4,NR_025863.1,1,1411,2,1375,97.4486,1.85613,18,48.5,46125,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Abiotrophia,Abiotrophia defectiva,1.85613040396882,0.417519245749698,0.224940685663545,0.02,HEN-9-MGE-S105
5,NR_025903.1,1,1537,1,1436,93.4288,0.934288,17.5,2,1379,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Bacillales,unclassified Bacillales family,Gemella,Gemella haemolysans,0.934287573194535,0.247859383559814,0.265292390342224,0.01,HEN-9-MGE-S105
6,NR_025904.1,1,1536,1,1386,90.2344,0.902344,18.9,1,29391,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Bacillales,unclassified Bacillales family,Gemella,Gemella morbillorum,0.90234375,0.296945977714435,0.32908298828959,0.01,HEN-9-MGE-S105
8,NR_026331.1,1,1488,1514,1488,100,1441.77,19,6.73,623,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella flexneri,1441.76948924731,189.01991571577,0.131102729753596,18.35,HEN-9-MGE-S105
9,NR_026332.1,1,1487,10,1464,98.4533,9.17687,17.1,4.2,622,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella dysenteriae,9.1768661735037,1.48806019601042,0.162153415760478,0.12,HEN-9-MGE-S105
10,NR_027549.1,1,1473,94,1457,98.9138,86.2064,18.1,3.29,585054,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia fergusonii,86.2063815342838,13.2835726233442,0.154090362997795,1.14,HEN-9-MGE-S105
11,NR_029097.1,1,1374,4,1314,95.6332,3.63537,17.1,1,237576,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Oribacterium,Oribacterium sinus,3.6353711790393,0.925609171548652,0.254612012353924,0.05,HEN-9-MGE-S105
12,NR_040877.1,1,1494,19,1456,97.4565,17.3327,18,0.895,537011,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella copri,17.3326639892905,3.1778775239904,0.1833461680186,0.23,HEN-9-MGE-S105
