index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads,alias
0,NR_025230.1,1,1411,2,1391,98.5826,1.78242,24.8,1,187326,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,1.78242381289865,0.445787303033654,0.250101743371963,0.02,OPH-9-MGE-S203
1,NR_025514.1,1,1518,421,1508,99.3412,397.773,30.6,29.5,158847,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,397.772727272727,67.2867641477285,0.169158817420869,4.12,OPH-9-MGE-S203
2,NR_025518.1,1,1494,1,713,47.7242,0.477242,31.2,7,179995,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum thomasii,0.477242302543507,0.499649065248336,1.0469504957658,0.01,OPH-9-MGE-S203
3,NR_025525.1,1,1475,2,1442,97.7627,1.92678,34.1,48.5,185008,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio hungatei,1.92677966101695,0.335680320752835,0.174218322698956,0.02,OPH-9-MGE-S203
4,NR_025567.1,1,1498,34,1476,98.5314,32.2677,33.7,12.3,208479,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,32.2676902536716,5.83631412771622,0.18087176621054,0.33,OPH-9-MGE-S203
6,NR_025796.1,1,1435,3,1358,94.6341,2.73659,27.9,1.67,259063,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Anaerocolumna,Anaerocolumna jejuensis,2.73658536585366,0.740551487126691,0.270611505991037,0.03,OPH-9-MGE-S203
7,NR_025904.1,1,1536,1,1453,94.5964,0.945964,37.3,1,29391,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Bacillales,unclassified Bacillales family,Gemella,Gemella morbillorum,0.945963541666667,0.226163259987769,0.239082427626438,0.01,OPH-9-MGE-S203
8,NR_025981.1,1,1477,2,1276,86.3913,1.32024,32.5,1,831,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio fibrisolvens,1.32024373730535,0.700137768215239,0.530309478796876,0.02,OPH-9-MGE-S203
9,NR_026100.1,1,1499,40,1469,97.9987,38.1915,34.5,1.68,1286362,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora celerecrescens,38.1914609739827,7.14843810610311,0.187173727419668,0.39,OPH-9-MGE-S203
10,NR_026312.1,1,1482,6,1445,97.5034,4.9224,25,14.5,180164,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Blautia,Blautia schinkii,4.92240215924427,1.67841205143165,0.340974182347047,0.06,OPH-9-MGE-S203
11,NR_026330.1,1,1474,3,1439,97.6255,2.86499,39.1,10,53442,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,Eubacterium callanderi,2.86499321573948,0.530235604507991,0.185073947678139,0.03,OPH-9-MGE-S203
12,NR_026409.1,1,1495,9,1481,99.0635,8.65485,32.8,2.33,29370,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora sphenoides,8.65484949832776,1.42080127597823,0.164162447452466,0.09,OPH-9-MGE-S203
13,NR_026493.1,1,1488,13,1454,97.7151,12.5134,33.9,4.08,69825,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora indolis,12.5134408602151,2.03131688162336,0.162330801281179,0.13,OPH-9-MGE-S203
14,NR_026494.1,1,1499,1,1401,93.4623,0.934623,19,0,84030,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora saccharolytica,0.934623082054703,0.247272251002267,0.264568953784724,0.01,OPH-9-MGE-S203
15,NR_028682.1,1,1538,1,1459,94.8635,0.948635,37.6,51,137732,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Granulicatella,Granulicatella elegans,0.948634590377113,0.220813738221839,0.232770068118704,0.01,OPH-9-MGE-S203
16,NR_028862.1,1,1537,12,1513,98.4385,11.5745,34.5,58.1,209880,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Allisonella,Allisonella histaminiformans,11.5744957709824,1.9168455930222,0.165609425321817,0.12,OPH-9-MGE-S203
17,NR_029097.1,1,1374,194,1323,96.2882,181.153,34.4,1.74,237576,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Oribacterium,Oribacterium sinus,181.152838427948,38.6810392784085,0.21352709465711,1.9,OPH-9-MGE-S203
18,NR_029356.1,1,1550,62,1461,94.2581,57.0148,34.9,29.8,292800,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii,57.0148387096774,14.7127138931974,0.258050609738902,0.61,OPH-9-MGE-S203
19,NR_036800.1,1,1481,81,1471,99.3248,77.4909,34.8,57,411470,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Mediterraneibacter,[Ruminococcus] gnavus,77.4908845374747,11.5233056133041,0.148705304915334,0.79,OPH-9-MGE-S203
21,NR_040787.1,1,1466,1,1263,86.1528,0.861528,26.1,1,196015,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Betaproteobacteria,Burkholderiales,Sphaerotilaceae,Caldimonas,Caldimonas manganoxidans,0.861527967257845,0.345512605632191,0.401046302341086,0.01,OPH-9-MGE-S203
