index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads,alias
0,NR_024841.1,1,1460,1,1373,94.0411,0.940411,21.3,1,888807,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sanguinis,0.94041095890411,0.236804974408255,0.251810096603098,0.01,CHA-50-MGE-S110
1,NR_025230.1,1,1411,13,1407,99.7165,11.1687,17.4,2.77,187326,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,11.1686746987952,2.23414118262282,0.200036373417146,0.13,CHA-50-MGE-S110
2,NR_025514.1,1,1518,3,1475,97.1673,2.62912,16.8,6.67,158847,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,2.62911725955204,0.713460846243029,0.271368971334733,0.03,CHA-50-MGE-S110
3,NR_025525.1,1,1475,3,1445,97.9661,2.84814,19.2,48.7,185008,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio hungatei,2.84813559322034,0.520920782775702,0.182898870410417,0.03,CHA-50-MGE-S110
4,NR_025567.1,1,1498,16,1456,97.1963,15.032,19.4,12.7,208479,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,15.0320427236315,2.77988551799592,0.184930655740203,0.16,CHA-50-MGE-S110
5,NR_025796.1,1,1435,1,1259,87.7352,0.877352,17.7,1,259063,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Anaerocolumna,Anaerocolumna jejuensis,0.877351916376307,0.32814717724189,0.374020015363075,0.01,CHA-50-MGE-S110
6,NR_025863.1,1,1411,1,1345,95.3225,0.953225,16.7,60,46125,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Abiotrophia,Abiotrophia defectiva,0.95322466335932,0.211232163260103,0.221597459003721,0.01,CHA-50-MGE-S110
7,NR_026100.1,1,1499,14,1448,96.5977,13.0394,18.6,1,1286362,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora celerecrescens,13.0393595730487,2.61870107442915,0.200830497829187,0.14,CHA-50-MGE-S110
8,NR_026330.1,1,1474,2,1426,96.7436,1.78426,17.1,1,53442,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,Eubacterium callanderi,1.7842605156038,0.484235418192623,0.271392778104915,0.02,CHA-50-MGE-S110
9,NR_026331.1,1,1488,7,1465,98.4543,6.67944,18.4,12.6,623,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella flexneri,6.67943548387097,0.977930897603985,0.146409213767454,0.07,CHA-50-MGE-S110
10,NR_026409.1,1,1495,3,1452,97.1237,2.79197,18.7,1,29370,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora sphenoides,2.79197324414716,0.601372637235104,0.215393409838639,0.03,CHA-50-MGE-S110
11,NR_026493.1,1,1488,8,1460,98.1183,7.56653,18.6,7.38,69825,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora indolis,7.56653225806452,1.27818942075392,0.168926712681573,0.08,CHA-50-MGE-S110
