index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads,alias
0,NR_024570.1,1,1450,1,1425,98.2759,0.982759,38.3,1,562,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,0.982758620689655,0.130214468513989,0.132498932873883,0,MAR-37-MGE-S22
1,NR_025230.1,1,1411,32,1411,100,31.0106,33.1,2.34,187326,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,31.0106307583274,3.2652088806822,0.105293210774353,0.08,MAR-37-MGE-S22
2,NR_025514.1,1,1518,733,1512,99.6047,694.93,32.2,35.6,158847,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,694.929512516469,116.952760657194,0.168294422025173,1.88,MAR-37-MGE-S22
3,NR_025518.1,1,1494,25443,1467,98.1928,23769.8,33.2,48.7,179995,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum thomasii,23769.8299866131,5114.56147199165,0.215170300960171,65.16,MAR-37-MGE-S22
4,NR_025567.1,1,1498,25,1475,98.4646,23.8051,33,11.7,208479,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,23.8050734312417,4.29810054534296,0.180553971310257,0.06,MAR-37-MGE-S22
5,NR_025796.1,1,1435,8,1398,97.4216,7.2223,31.2,2,259063,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Anaerocolumna,Anaerocolumna jejuensis,7.22229965156794,1.79066353050005,0.247935369188304,0.02,MAR-37-MGE-S22
6,NR_025981.1,1,1477,1,1364,92.3494,0.923494,29.2,1,831,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio fibrisolvens,0.923493568043331,0.265896720262089,0.287924820987614,0,MAR-37-MGE-S22
7,NR_026075.1,1,1468,65,1440,98.0926,54.0272,32.5,2.43,13335,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum succiniciproducens,54.0272479564033,18.1229029547604,0.335440053681515,0.17,MAR-37-MGE-S22
8,NR_026100.1,1,1499,5,1447,96.531,4.77852,35.1,2.4,1286362,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora celerecrescens,4.77851901267512,0.939586418762633,0.196627117370541,0.01,MAR-37-MGE-S22
9,NR_026312.1,1,1482,2,1127,76.0459,1.4332,28.5,36,180164,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Blautia,Blautia schinkii,1.4331983805668,0.851533406421973,0.594149015215331,0.01,MAR-37-MGE-S22
