index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads,alias
0,NR_024640.1,1,1422,2,1416,99.5781,1.85584,18.4,6.5,61645,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter asburiae,1.85583684950774,0.363196530848614,0.19570498933942,0.02,HER-14-MGE-S106
1,NR_025127.1,1,1453,1,1033,71.0943,0.710943,14.7,1,140626,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lachnobacterium,Lachnobacterium bovis,0.710942876806607,0.453480577078043,0.637857965628651,0.01,HER-14-MGE-S106
2,NR_025230.1,1,1411,1,1318,93.4089,0.934089,14.4,1,187326,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,0.93408929836995,0.248213910189649,0.265728245278903,0.01,HER-14-MGE-S106
3,NR_025514.1,1,1518,606,1509,99.4071,567.318,18.7,36.1,158847,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,567.317523056654,96.7108342808349,0.170470380960147,6.18,HER-14-MGE-S106
4,NR_025567.1,1,1498,21,1455,97.1295,19.5828,18.1,7.86,208479,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,19.5827770360481,3.67630078656521,0.187731330433771,0.21,HER-14-MGE-S106
5,NR_025796.1,1,1435,4,1399,97.4913,3.64739,20,4.25,259063,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Anaerocolumna,Anaerocolumna jejuensis,3.64738675958188,0.903108570936235,0.247604279574608,0.04,HER-14-MGE-S106
6,NR_025981.1,1,1477,4,1449,98.1043,3.65403,19.7,1.75,831,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio fibrisolvens,3.65402843601896,0.861007371024071,0.235632367426821,0.04,HER-14-MGE-S106
7,NR_026100.1,1,1499,27,1470,98.0654,25.4356,20.2,1.85,1286362,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora celerecrescens,25.4356237491661,4.89410817762904,0.192411565208402,0.28,HER-14-MGE-S106
8,NR_026312.1,1,1482,3,1369,92.3752,2.73212,21.2,1.33,180164,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Blautia,Blautia schinkii,2.73211875843455,0.811235728933992,0.296925500192684,0.03,HER-14-MGE-S106
9,NR_026330.1,1,1474,2,1379,93.555,1.79647,15.6,3.5,53442,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,Eubacterium callanderi,1.79647218453189,0.539632053467335,0.300384307708026,0.02,HER-14-MGE-S106
10,NR_026331.1,1,1488,18,1464,98.3871,17.082,19,1,623,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella flexneri,17.0819892473118,2.43627557480968,0.142622474440035,0.18,HER-14-MGE-S106
11,NR_026332.1,1,1487,308,1487,100,292.919,19.2,30.1,622,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella dysenteriae,292.918628110289,38.4099263926938,0.131128315875601,3.14,HER-14-MGE-S106
12,NR_026409.1,1,1495,6,1454,97.2575,5.64682,17,0.833,29370,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora sphenoides,5.64682274247492,1.05964127446037,0.187652654029644,0.06,HER-14-MGE-S106
13,NR_026493.1,1,1488,16,1461,98.1855,15.082,18.3,1.56,69825,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora indolis,15.0819892473118,2.48004779438347,0.164437711346699,0.16,HER-14-MGE-S106
14,NR_027549.1,1,1473,5,1457,98.9138,4.66667,17.5,3.6,585054,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia fergusonii,4.66666666666667,0.796277571588258,0.170630908197484,0.05,HER-14-MGE-S106
15,NR_028812.1,1,1408,1,1085,77.0597,0.770597,18.3,1,156456,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Anaeroglobus,Anaeroglobus geminatus,0.770596590909091,0.420598533536896,0.545808972552949,0.01,HER-14-MGE-S106
16,NR_028862.1,1,1537,27,1493,97.1373,25.3201,18.8,59,209880,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Allisonella,Allisonella histaminiformans,25.320104098894,4.54666979658259,0.179567579138871,0.28,HER-14-MGE-S106
17,NR_029097.1,1,1374,184,1323,96.2882,169.11,19.3,1.35,237576,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Oribacterium,Oribacterium sinus,169.109898107715,37.1378056688185,0.21960752199829,1.88,HER-14-MGE-S106
18,NR_029207.1,1,1426,3,1391,97.5456,2.76718,19.5,1,907,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,2.7671809256662,0.650346232926376,0.235021218487839,0.03,HER-14-MGE-S106
19,NR_029356.1,1,1550,26,1461,94.2581,23.6548,18.4,34.1,292800,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii,23.6548387096774,6.17541820444508,0.261063636080455,0.27,HER-14-MGE-S106
20,NR_036777.1,1,1418,1,1350,95.2045,0.952045,16.8,1,33039,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Mediterraneibacter,[Ruminococcus] torques,0.952045133991537,0.213746149558892,0.224512622277414,0.01,HER-14-MGE-S106
21,NR_036800.1,1,1481,91,1452,98.0419,86.1789,18.9,45.5,411470,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Mediterraneibacter,[Ruminococcus] gnavus,86.1789331532748,13.1260928171658,0.152312082975316,0.93,HER-14-MGE-S106
22,NR_037068.1,1,1441,2,1424,98.8203,1.83484,17.8,1,29375,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora xylanolytica,1.83483691880638,0.401983957215058,0.219084297408055,0.02,HER-14-MGE-S106
