index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads,alias
0,NR_024946.1,1,1458,6,1450,99.4513,5.88272,39.5,8.67,296,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas fragi,5.88271604938272,0.542588703655498,0.0922343861408086,0.03,HER-1-MGE-S175
1,NR_025230.1,1,1411,10,1398,99.0787,9.46846,39,3.4,187326,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,9.46846208362863,1.33351414449241,0.140837459422065,0.05,HER-1-MGE-S175
2,NR_025514.1,1,1518,822,1514,99.7365,780.278,36,32.3,158847,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,780.277997364954,132.513281346058,0.169828294266356,3.97,HER-1-MGE-S175
3,NR_025525.1,1,1475,3,1437,97.4237,2.91322,39.1,55.3,185008,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio hungatei,2.91322033898305,0.485119271790807,0.166523371163938,0.01,HER-1-MGE-S175
4,NR_025567.1,1,1498,53,1475,98.4646,50.4566,38.5,11.9,208479,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,50.456608811749,9.38480699071724,0.185997577160436,0.26,HER-1-MGE-S175
5,NR_025981.1,1,1477,2,1394,94.3805,1.8524,37.8,2.5,831,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio fibrisolvens,1.85240352064997,0.488224458229627,0.263562691814751,0.01,HER-1-MGE-S175
6,NR_026100.1,1,1499,133,1472,98.1988,127.246,39.1,1.73,1286362,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora celerecrescens,127.246164109406,24.1888178471143,0.19009467213736,0.64,HER-1-MGE-S175
7,NR_026151.1,1,1473,2,1425,96.7413,1.92261,34.3,60,36835,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Tyzzerella,[Clostridium] colinum,1.92260692464358,0.369688093240151,0.192284802734019,0.01,HER-1-MGE-S175
8,NR_026312.1,1,1482,3,1368,92.3077,2.44602,37,22.3,180164,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Blautia,Blautia schinkii,2.44601889338731,0.984752600905698,0.40259402883924,0.01,HER-1-MGE-S175
9,NR_026331.1,1,1488,9,1472,98.9247,8.80578,38.7,1.78,623,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella flexneri,8.80577956989247,1.11385186127364,0.126490999738623,0.04,HER-1-MGE-S175
10,NR_026409.1,1,1495,14,1454,97.2575,13.2435,36.2,3.86,29370,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora sphenoides,13.2434782608696,2.39608308117433,0.180925511710472,0.07,HER-1-MGE-S175
11,NR_026493.1,1,1488,22,1460,98.1183,21.246,37.4,2.36,69825,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora indolis,21.2459677419355,3.35422485064077,0.157875832787799,0.11,HER-1-MGE-S175
12,NR_026494.1,1,1499,1,1026,68.4456,0.684456,37.7,0,84030,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora saccharolytica,0.684456304202802,0.46488713467816,0.679206447253958,0,HER-1-MGE-S175
13,NR_027549.1,1,1473,1,1431,97.1487,0.971487,40.3,29,585054,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia fergusonii,0.971486761710794,0.166490394992926,0.171376905537791,0,HER-1-MGE-S175
14,NR_028862.1,1,1537,130,1535,99.8699,125.007,38,59.6,209880,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Allisonella,Allisonella histaminiformans,125.007156798959,20.3573370730362,0.162849372742519,0.63,HER-1-MGE-S175
15,NR_029097.1,1,1374,557,1322,96.2154,523.931,37.4,2.13,237576,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Oribacterium,Oribacterium sinus,523.930858806405,111.152089107796,0.212150300444256,2.69,HER-1-MGE-S175
16,NR_029207.1,1,1426,10,1392,97.6157,9.51964,37.8,3.2,907,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,9.51963534361851,1.74716817704027,0.183533099113034,0.05,HER-1-MGE-S175
17,NR_029356.1,1,1550,25,1461,94.2581,23.1019,38.1,40.8,292800,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii,23.101935483871,5.95625836260351,0.257825079927263,0.12,HER-1-MGE-S175
18,NR_036800.1,1,1481,63,1451,97.9743,60.1276,38.9,57,411470,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Mediterraneibacter,[Ruminococcus] gnavus,60.1276164753545,9.20769656342784,0.153135898330544,0.3,HER-1-MGE-S175
19,NR_037068.1,1,1441,2,1369,95.0035,1.88341,36.2,1,29375,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora xylanolytica,1.88341429562804,0.450627341776555,0.239260869380993,0.01,HER-1-MGE-S175
20,NR_037088.1,1,1453,4,1443,99.3118,3.85822,30.1,1,76122,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,Alloprevotella tannerae,3.8582243633861,0.50941157302159,0.132032646378946,0.02,HER-1-MGE-S175
21,NR_040877.1,1,1494,7,1494,100,6.63655,38.2,1,537011,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella copri,6.63654618473896,1.02534674784892,0.154500054592666,0.03,HER-1-MGE-S175
22,NR_041277.1,1,1490,916,1489,99.9329,880.717,37.5,57.9,484018,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola plebeius,880.71677852349,141.537737542969,0.160707438525533,4.43,HER-1-MGE-S175
23,NR_041313.1,1,1485,5,1458,98.1818,4.85993,38.8,28.8,338188,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides finegoldii,4.85993265993266,0.762526122245307,0.156900553073892,0.02,HER-1-MGE-S175
24,NR_041342.1,1,1488,7,1463,98.3199,6.75941,39.4,52.6,823,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,6.75940860215054,1.09650918852409,0.162219693032794,0.03,HER-1-MGE-S175
25,NR_041343.1,1,1492,45,1492,100,42.3277,37.1,52.6,46503,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides merdae,42.3277479892761,7.15408318792289,0.169016390612971,0.22,HER-1-MGE-S175
26,NR_041351.1,1,1493,4,1437,96.2492,3.79839,37,2.5,357276,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola dorei,3.79839249832552,0.804776350626767,0.211872878061323,0.02,HER-1-MGE-S175
27,NR_041446.1,1,1456,7,1437,98.6951,6.7294,37.5,1.43,376804,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola barnesiae,6.7293956043956,1.02725131793234,0.15265134914365,0.03,HER-1-MGE-S175
28,NR_041508.1,1,1461,3,1368,93.6345,2.78576,37.1,1,397865,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,Barnesiella viscericola,2.78576317590691,0.746656416399074,0.268025804510822,0.01,HER-1-MGE-S175
29,NR_041590.1,1,1342,6626,1317,98.1371,6254.61,38.1,28.8,742816,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas funiformis,6254.60804769002,1310.23006098234,0.209482361003618,32.01,HER-1-MGE-S175
30,NR_041668.1,1,1484,4,1454,97.9784,3.72776,40.5,0,742726,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,Barnesiella intestinihominis,3.7277628032345,0.697754887486975,0.187177919926007,0.02,HER-1-MGE-S175
31,NR_042152.1,1,1456,3,1440,98.9011,2.7919,34.5,0,168384,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Marvinbryantia,Marvinbryantia formatexigens,2.7918956043956,0.505600502503576,0.181095776542486,0.01,HER-1-MGE-S175
32,NR_042745.1,1,1493,3,1452,97.2539,2.89953,36.4,0,204516,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola massiliensis,2.89953114534494,0.505286842726785,0.174265016445158,0.01,HER-1-MGE-S175
33,NR_042842.1,1,1506,1,1156,76.7596,0.767596,26.6,1,28129,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella denticola,0.767596281540505,0.422505340970921,0.550426508219903,0,HER-1-MGE-S175
34,NR_043016.1,1,1419,14,1417,99.8591,13.6342,37.5,16.4,291644,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides salyersiae,13.6342494714588,1.04725292998216,0.0768104567966444,0.07,HER-1-MGE-S175
35,NR_043142.1,1,1465,1,1422,97.0648,0.970648,36,1,292800,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii,0.970648464163823,0.168847515760766,0.17395331265086,0,HER-1-MGE-S175
36,NR_043224.1,1,1455,20,1451,99.7251,19.1739,34.9,0.05,305719,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella baroniae,19.173883161512,2.79011415070419,0.145516384302623,0.1,HER-1-MGE-S175
37,NR_043657.1,1,1553,204,1532,98.6478,190.664,38.3,13.4,349095,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera paucivorans,190.663876368319,41.7259911788923,0.218845813762262,0.99,HER-1-MGE-S175
38,NR_043681.1,1,1420,4,1404,98.8732,3.36972,36.2,1.75,358743,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Enterocloster,Enterocloster citroniae,3.36971830985916,1.15375352975254,0.342388717293336,0.02,HER-1-MGE-S175
