index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads,alias
0,NR_024815.1,1,1490,10,1449,97.2483,9.01611,18.7,9.5,228603,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella shahii,9.01610738255034,1.82100523217821,0.201972442753129,0.11,JOA-44-MGE-S122
1,NR_025230.1,1,1411,8,1405,99.5748,7.41743,18.8,4.12,187326,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,7.41743444365698,1.11823414258807,0.150757536326368,0.09,JOA-44-MGE-S122
2,NR_025514.1,1,1518,541,1508,99.3412,508.537,19.5,32.2,158847,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,508.536890645586,86.9989711716187,0.1710770108756,5.8,JOA-44-MGE-S122
3,NR_025518.1,1,1494,1895,1465,98.0589,1749.36,19.5,41,179995,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum thomasii,1749.35876840696,381.452418468343,0.218052709002459,20.31,JOA-44-MGE-S122
4,NR_025567.1,1,1498,20,1459,97.3965,18.8979,20,10.2,208479,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,18.8978638184246,3.49208219437207,0.184787139325634,0.21,JOA-44-MGE-S122
5,NR_025796.1,1,1435,2,1333,92.892,1.7331,17,1,259063,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Anaerocolumna,Anaerocolumna jejuensis,1.73310104529617,0.581429069744501,0.335484807029899,0.02,JOA-44-MGE-S122
6,NR_025981.1,1,1477,2,1409,95.3961,1.79756,17,1,831,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio fibrisolvens,1.79756262694651,0.503693152936434,0.280208959279515,0.02,JOA-44-MGE-S122
7,NR_026075.1,1,1468,14,1419,96.6621,11.8944,16.8,16.6,13335,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum succiniciproducens,11.8944141689373,3.38292700030967,0.28441308266735,0.15,JOA-44-MGE-S122
8,NR_026100.1,1,1499,5,1450,96.7312,4.70314,19.9,1.2,1286362,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora celerecrescens,4.70313542361574,0.964972402709005,0.205176401654014,0.05,JOA-44-MGE-S122
9,NR_026106.1,1,1489,1,1288,86.501,0.86501,16.8,1,29322,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,[Eubacterium] cellulosolvens,0.865010073875084,0.341827615692562,0.395171832116634,0.01,JOA-44-MGE-S122
10,NR_026312.1,1,1482,1,1298,87.5843,0.875843,21.7,10,180164,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Blautia,Blautia schinkii,0.875843454790823,0.329871371900731,0.376632799042283,0.01,JOA-44-MGE-S122
11,NR_026409.1,1,1495,4,1453,97.1906,3.81271,20.9,4,29370,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora sphenoides,3.81270903010033,0.710204133987636,0.186272838651143,0.04,JOA-44-MGE-S122
12,NR_026476.1,1,1463,77,1449,99.0431,72.164,19.4,12.3,83771,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinivibrio,Succinivibrio dextrinosolvens,72.164046479836,12.1350311107154,0.168158961458822,0.83,JOA-44-MGE-S122
13,NR_026493.1,1,1488,5,1454,97.7151,4.73387,18.4,4.2,69825,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora indolis,4.73387096774194,0.8421531085589,0.17789946415895,0.05,JOA-44-MGE-S122
14,NR_028736.1,1,1544,1,1385,89.7021,0.897021,17.9,60,1338,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus intermedius,0.897020725388601,0.304030278850743,0.338933393895702,0.01,JOA-44-MGE-S122
15,NR_028862.1,1,1537,48,1533,99.7398,45.0534,18.8,58.8,209880,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Allisonella,Allisonella histaminiformans,45.053350683149,7.65719064136563,0.169958294449997,0.51,JOA-44-MGE-S122
16,NR_029097.1,1,1374,163,1325,96.4338,149.61,19.7,1.8,237576,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Oribacterium,Oribacterium sinus,149.609898107715,33.1304876215336,0.221445827051367,1.75,JOA-44-MGE-S122
17,NR_036800.1,1,1481,1,1413,95.4085,0.954085,19.6,57,411470,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Mediterraneibacter,[Ruminococcus] gnavus,0.954085077650236,0.20937130033878,0.219447201558197,0.01,JOA-44-MGE-S122
