index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads,alias
0,NR_024898.1,1,1504,11,1483,98.6037,10.3551,18.9,7.82,85403,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Mannheimia,Mannheimia ruminalis,10.3550531914894,1.84574849013946,0.178246162140089,0.09,KOR-6-MGE-S84
1,NR_024899.1,1,1504,1,1377,91.5559,0.915559,16.2,3,85402,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Mannheimia,Mannheimia granulomatis,0.915558510638298,0.278141262868031,0.303794088128917,0.01,KOR-6-MGE-S84
2,NR_025230.1,1,1411,11,1407,99.7165,10.1885,17.9,1.18,187326,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,10.1885187810064,1.49795463486789,0.147023788939802,0.09,KOR-6-MGE-S84
3,NR_025514.1,1,1518,873,1508,99.3412,815.913,18.7,36.9,158847,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,815.913043478261,139.135077852722,0.170526845924151,7.07,KOR-6-MGE-S84
4,NR_025518.1,1,1494,2220,1464,97.992,2038.24,18.7,40,179995,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum thomasii,2038.23627844712,445.470280331786,0.218556741945138,17.99,KOR-6-MGE-S84
5,NR_025567.1,1,1498,28,1476,98.5314,25.8992,19.1,6.46,208479,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,25.8991989319092,4.68198975671414,0.180777396591432,0.23,KOR-6-MGE-S84
6,NR_025863.1,1,1411,3,1381,97.8738,2.87385,21,60,46125,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Abiotrophia,Abiotrophia defectiva,2.87384833451453,0.493608082068552,0.171758570603878,0.02,KOR-6-MGE-S84
7,NR_025904.1,1,1536,1,1454,94.6615,0.946615,18.9,1,29391,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Bacillales,unclassified Bacillales family,Gemella,Gemella morbillorum,0.946614583333333,0.224874044851277,0.237556074891033,0.01,KOR-6-MGE-S84
8,NR_025981.1,1,1477,17,1452,98.3074,15.2343,18.6,4.47,831,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio fibrisolvens,15.2342586323629,3.39485368064807,0.222843379686112,0.14,KOR-6-MGE-S84
9,NR_026030.1,1,1466,1,1429,97.4761,0.974761,21.2,1,51048,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Actinobacillus,Actinobacillus porcinus,0.974761255115962,0.156902975257217,0.160965543545893,0.01,KOR-6-MGE-S84
