index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads,alias
0,NR_025230.1,1,1411,12,1353,95.8894,11.0149,40.1,4.42,187326,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,11.0148830616584,2.58894094502215,0.235040256944168,0.09,GIN-43-DRS-L130
1,NR_025514.1,1,1518,227,1406,92.6219,205.603,38.5,25.3,158847,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,205.602766798419,59.4737716235221,0.289265424535033,1.72,GIN-43-DRS-L130
2,NR_025518.1,1,1494,2,1282,85.8099,1.7075,35.2,31,179995,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum thomasii,1.70749665327979,0.700767944217756,0.410406628248266,0.02,GIN-43-DRS-L130
3,NR_025567.1,1,1498,5,1389,92.7236,4.58077,39.6,27.6,208479,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,4.5807743658211,1.32765817146745,0.289832693217464,0.04,GIN-43-DRS-L130
4,NR_025672.1,1,1523,1,1317,86.4741,0.864741,35.8,1,212365,Bacteria,unclassified Bacteria kingdom,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium porcinum,0.864740643466842,0.342112718353533,0.395624654557655,0.01,GIN-43-DRS-L130
5,NR_025981.1,1,1477,4,1347,91.1984,3.60934,38.2,3,831,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio fibrisolvens,3.6093432633717,1.15223097576889,0.319235631440751,0.03,GIN-43-DRS-L130
6,NR_026170.1,1,1435,1,1081,75.331,0.75331,42,16,33871,Bacteria,unclassified Bacteria kingdom,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Coriobacterium,Coriobacterium glomerans,0.753310104529617,0.431234950218252,0.572453426052906,0.01,GIN-43-DRS-L130
7,NR_026312.1,1,1482,4,1350,91.0931,3.47166,36.9,3.5,180164,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Blautia,Blautia schinkii,3.47165991902834,1.17056797464052,0.337178180450389,0.03,GIN-43-DRS-L130
8,NR_026331.1,1,1488,3,1389,93.3468,2.78091,40.9,5.33,623,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella flexneri,2.78091397849462,0.756313021178978,0.271965629655466,0.02,GIN-43-DRS-L130
9,NR_029097.1,1,1374,190,1282,93.3042,173.014,38.1,1.22,237576,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Oribacterium,Oribacterium sinus,173.013828238719,48.1661268287227,0.278394665438329,1.44,GIN-43-DRS-L130
10,NR_029137.1,1,1514,4,1379,91.0832,3.59577,37.7,9.5,78257,Bacteria,unclassified Bacteria kingdom,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium pullorum,3.59577278731836,1.15277559407,0.320591890048122,0.03,GIN-43-DRS-L130
11,NR_029207.1,1,1426,6,1415,99.2286,5.83871,36.8,1,907,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,5.83870967741936,0.722035731149892,0.123663578263241,0.05,GIN-43-DRS-L130
12,NR_036856.1,1,1517,2,1364,89.9143,1.74885,40.9,1,78448,Bacteria,unclassified Bacteria kingdom,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium pullorum,1.74884640738299,0.62453702177313,0.357113706004462,0.02,GIN-43-DRS-L130
14,NR_040877.1,1,1494,55,1401,93.7751,45.5234,39.3,3.78,537011,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella copri,45.5234270414993,16.244586507287,0.356840149413145,0.42,GIN-43-DRS-L130
15,NR_041277.1,1,1490,16,1396,93.6913,14.5772,36.9,47.4,484018,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola plebeius,14.5771812080537,3.89620401795721,0.267281030697801,0.12,GIN-43-DRS-L130
16,NR_041342.1,1,1488,1017,1397,93.8844,933.337,38.6,9.24,823,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,933.337365591398,245.737533152852,0.263289076610732,7.72,GIN-43-DRS-L130
17,NR_041343.1,1,1492,510,1402,93.9678,467.429,38.6,51.6,46503,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides merdae,467.428954423593,125.165220035835,0.267773784339444,3.87,GIN-43-DRS-L130
18,NR_041351.1,1,1493,12,1395,93.436,10.3476,37.9,5.08,357276,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola dorei,10.3476222371065,3.20821081936476,0.310043287805786,0.09,GIN-43-DRS-L130
19,NR_041446.1,1,1456,13,1380,94.7802,11.9505,36.9,3.54,376804,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola barnesiae,11.9505494505495,3.06116788804372,0.256152899137452,0.1,GIN-43-DRS-L130
20,NR_041461.1,1,1492,3,1395,93.4987,2.74933,36.5,4,387090,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola coprophilus,2.74932975871314,0.766610966581906,0.27883558316436,0.02,GIN-43-DRS-L130
21,NR_041464.1,1,1492,10,1399,93.7668,8.45375,36.7,2.8,387661,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides johnsonii,8.45375335120643,2.70774146424258,0.320300504610317,0.08,GIN-43-DRS-L130
22,NR_041508.1,1,1461,4,1363,93.2923,3.6167,36.9,1,397865,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,Barnesiella viscericola,3.61670088980151,1.04729020794138,0.289570589288863,0.03,GIN-43-DRS-L130
23,NR_041590.1,1,1342,292,1203,89.6423,257.319,39,8.23,742816,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas funiformis,257.318926974665,88.5633596897374,0.344177401681989,2.22,GIN-43-DRS-L130
24,NR_041668.1,1,1484,1,894,60.2426,0.602426,39.4,0,742726,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,Barnesiella intestinihominis,0.602425876010782,0.489561480222151,0.812650152851982,0.01,GIN-43-DRS-L130
25,NR_042152.1,1,1456,2,1085,74.5192,1.24038,37.9,0,168384,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Marvinbryantia,Marvinbryantia formatexigens,1.24038461538462,0.832280593303698,0.67098590467895,0.02,GIN-43-DRS-L130
26,NR_042745.1,1,1493,6,1397,93.57,5.51038,38.6,4.83,204516,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola massiliensis,5.51038178164769,1.49509678562326,0.271323629626295,0.05,GIN-43-DRS-L130
27,NR_042825.1,1,1427,1,1327,92.9923,0.929923,43.2,60,883106,Bacteria,unclassified Bacteria kingdom,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Paraeggerthella,Paraeggerthella hongkongensis,0.929922915206727,0.25536637530932,0.274610261918914,0.01,GIN-43-DRS-L130
28,NR_043657.1,1,1553,38,1429,92.0155,31.8854,37.6,10.9,349095,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera paucivorans,31.8853831294269,10.9279976600893,0.342727500426484,0.29,GIN-43-DRS-L130
29,NR_043681.1,1,1420,1,740,52.1127,0.521127,43.8,1,358743,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Enterocloster,Enterocloster citroniae,0.52112676056338,0.499729452655508,0.95894030104165,0.01,GIN-43-DRS-L130
30,NR_044473.1,1,1399,37,1364,97.4982,34.4382,38.4,6.41,491921,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas rupellensis,34.4381701215154,6.41553471141828,0.186291393787214,0.28,GIN-43-DRS-L130
31,NR_044657.2,1,1470,1,1335,90.8163,0.908163,42.5,60,2153,Bacteria,unclassified Bacteria kingdom,Tenericutes,Mollicutes,Anaeroplasmatales,Anaeroplasmataceae,Asteroleplasma,Asteroleplasma anaerobium,0.908163265306123,0.288893620630616,0.31810758226742,0.01,GIN-43-DRS-L130
32,NR_074376.1,1,1497,72,1395,93.1864,66.1971,37.3,0.444,435591,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,66.1970607882432,18.2986745061347,0.276427295838255,0.55,GIN-43-DRS-L130
33,NR_074515.1,1,1510,39,1397,92.5166,35.2371,38.8,27.2,435590,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,35.2370860927152,10.2317455540769,0.290368662356339,0.3,GIN-43-DRS-L130
34,NR_074902.1,1,1542,2,1400,90.7912,1.76783,41.2,4,585054,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia fergusonii,1.76783398184176,0.602226328937046,0.340657739993003,0.02,GIN-43-DRS-L130
35,NR_102852.1,1,1519,1,1288,84.7926,0.847926,38.5,1,84030,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora saccharolytica,0.847926267281106,0.35921060405355,0.423634244997936,0.01,GIN-43-DRS-L130
36,NR_102980.1,1,1552,385,1423,91.6881,345.332,39,2.32,1064535,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,345.332474226804,106.973494199197,0.30976957622856,2.92,GIN-43-DRS-L130
37,NR_104735.1,1,1511,3,1360,90.0066,2.66248,35,1,45851,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio crossotus,2.66247518199868,0.910520680243931,0.341982785942973,0.02,GIN-43-DRS-L130
38,NR_104851.1,1,1449,3,1242,85.7143,2.37819,41.3,0.333,40545,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Betaproteobacteria,Burkholderiales,Sutterellaceae,Sutterella,Sutterella wadsworthensis,2.37819185645273,1.10771742271215,0.46578135389144,0.02,GIN-43-DRS-L130
39,NR_104901.1,1,1515,1,1358,89.637,0.89637,40.4,1,621,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella boydii,0.896369636963696,0.30488106805126,0.340128732030676,0.01,GIN-43-DRS-L130
40,NR_104968.1,1,1451,2,1169,80.5651,1.58442,39.2,1,33905,Bacteria,unclassified Bacteria kingdom,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium thermophilum,1.58442453480358,0.794987744206794,0.50175172546501,0.02,GIN-43-DRS-L130
41,NR_112143.1,1,1397,2,1351,96.7072,1.90981,40.9,21.5,821,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,1.90980672870437,0.384733420729634,0.201451495037218,0.02,GIN-43-DRS-L130
