index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads,alias
0,NR_025230.1,1,1411,2,1344,95.2516,1.86818,40.3,3,187326,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,1.8681785967399,0.457778492529331,0.245040004916118,0.01,KOR-58-MGE-L215
1,NR_025514.1,1,1518,149,1406,92.6219,135.339,38.4,24.5,158847,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,135.33860342556,38.9822733900263,0.288035138558731,0.58,KOR-58-MGE-L215
2,NR_025518.1,1,1494,8,1352,90.4953,6.96921,38.8,28,179995,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum thomasii,6.96921017402945,2.33391140436096,0.334888939503964,0.03,KOR-58-MGE-L215
3,NR_025569.1,1,1494,1,1143,76.506,0.76506,40.9,1,208962,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia albertii,0.765060240963855,0.424103123302717,0.554339515498039,0,KOR-58-MGE-L215
4,NR_026100.1,1,1499,1,1264,84.3229,0.843229,32.3,1,1286362,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora celerecrescens,0.843228819212809,0.363706233989554,0.431325668315143,0,KOR-58-MGE-L215
5,NR_026331.1,1,1488,1793,1392,93.5484,1658.66,40.7,12.5,623,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella flexneri,1658.66061827957,443.900068432857,0.267625615234832,6.95,KOR-58-MGE-L215
6,NR_026332.1,1,1487,51,1388,93.3423,46.8971,40.6,2.29,622,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella dysenteriae,46.897108271688,13.090153737672,0.279124965698036,0.2,KOR-58-MGE-L215
7,NR_026476.1,1,1463,1,1318,90.0889,0.900889,36.7,1,83771,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinivibrio,Succinivibrio dextrinosolvens,0.900888585099111,0.298913725136216,0.331798770769563,0,KOR-58-MGE-L215
8,NR_026493.1,1,1488,1,1361,91.4651,0.914651,30.4,1,69825,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora indolis,0.914650537634409,0.279494955074839,0.305575674615254,0,KOR-58-MGE-L215
9,NR_027549.1,1,1473,51,1374,93.279,45.1772,39.8,5.76,585054,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia fergusonii,45.1771894093686,13.2449937621072,0.293178790785078,0.2,KOR-58-MGE-L215
