index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads,alias
0,NR_025230.1,1,1411,7,1405,99.5748,6.47201,19.1,1,187326,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,6.47200566973778,1.06712453292114,0.164883127020557,0.09,LAM-50-MGE-S117
1,NR_025514.1,1,1518,968,1508,99.3412,910.409,19.5,32.7,158847,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,910.409090909091,154.872535580786,0.170113125107459,12.79,LAM-50-MGE-S117
2,NR_025518.1,1,1494,80,1461,97.7912,73.6124,19.5,35.9,179995,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum thomasii,73.6124497991968,15.900279676582,0.215999871216832,1.06,LAM-50-MGE-S117
3,NR_025863.1,1,1411,12,1392,98.6534,11.4266,19.6,53.8,46125,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Abiotrophia,Abiotrophia defectiva,11.4266477675408,1.75182944778942,0.15331088202139,0.16,LAM-50-MGE-S117
4,NR_025903.1,1,1537,5,1478,96.1614,4.62589,19.7,9,1379,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Bacillales,unclassified Bacillales family,Gemella,Gemella haemolysans,4.62589459986988,1.04267328287488,0.225399273667889,0.07,LAM-50-MGE-S117
5,NR_025904.1,1,1536,8,1478,96.224,7.39518,19.6,5.12,29391,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Bacillales,unclassified Bacillales family,Gemella,Gemella morbillorum,7.39518229166667,1.61288063435875,0.218098833909238,0.11,LAM-50-MGE-S117
6,NR_025981.1,1,1477,1,1333,90.2505,0.902505,23.5,1,831,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio fibrisolvens,0.902505077860528,0.296730982354105,0.328785942188307,0.01,LAM-50-MGE-S117
7,NR_026075.1,1,1468,3,1408,95.9128,2.40259,17.9,2,13335,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum succiniciproducens,2.40258855585831,0.891170872420018,0.370921134310345,0.04,LAM-50-MGE-S117
8,NR_026331.1,1,1488,4,1464,98.3871,3.83065,20.5,4.75,623,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella flexneri,3.83064516129032,0.593238397269935,0.154866444760994,0.05,LAM-50-MGE-S117
9,NR_026476.1,1,1463,132,1441,98.4962,124.206,19.1,14.7,83771,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinivibrio,Succinivibrio dextrinosolvens,124.206425153794,21.0782799302446,0.169703619632763,1.74,LAM-50-MGE-S117
10,NR_027549.1,1,1473,2,1457,98.9138,1.92532,20,3.5,585054,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia fergusonii,1.92532247114732,0.301474492199838,0.156583895278689,0.03,LAM-50-MGE-S117
11,NR_027579.1,1,1402,1,1225,87.3752,0.873752,14.2,5,471875,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Mediterraneibacter,[Ruminococcus] lactaris,0.873751783166904,0.332247409190832,0.380253769539221,0.01,LAM-50-MGE-S117
