index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads,alias
0,NR_025230.1,1,1411,6,1400,99.2204,5.39263,19.2,7.83,187326,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,5.39262934089298,0.965534925102351,0.17904715196733,0.2,HER-19-MGE-S27
1,NR_025514.1,1,1518,161,1493,98.3531,150.313,19.2,35.3,158847,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,150.312911725955,25.7784072454482,0.171498289464623,5.27,HER-19-MGE-S27
2,NR_025567.1,1,1498,2,1452,96.9292,1.87917,16.4,5.5,208479,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,1.87917222963952,0.40957981757377,0.217957572549026,0.07,HER-19-MGE-S27
3,NR_026100.1,1,1499,3,1446,96.4643,2.85524,20.8,2,1286362,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora celerecrescens,2.8552368245497,0.583247658426163,0.204272953266547,0.1,HER-19-MGE-S27
4,NR_026312.1,1,1482,1,1376,92.8475,0.928475,15.6,49,180164,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Blautia,Blautia schinkii,0.928475033738192,0.257786706812989,0.277645275797129,0.03,HER-19-MGE-S27
5,NR_026332.1,1,1487,1,1429,96.0995,0.960995,21.6,14,622,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella dysenteriae,0.960995292535306,0.193671279700388,0.201531975447499,0.03,HER-19-MGE-S27
6,NR_026409.1,1,1495,4,1460,97.6589,3.65485,18,1.75,29370,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora sphenoides,3.65484949832776,0.749789056072332,0.205149092025647,0.13,HER-19-MGE-S27
7,NR_026493.1,1,1488,5,1466,98.5215,4.74731,18.1,6,69825,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora indolis,4.74731182795699,0.781850806827667,0.164693374937651,0.16,HER-19-MGE-S27
8,NR_026494.1,1,1499,1,1420,94.7298,0.947298,18.1,0,84030,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora saccharolytica,0.9472981987992,0.223512077231445,0.235946904063336,0.03,HER-19-MGE-S27
9,NR_027579.1,1,1402,1,1192,85.0214,0.850214,16,1,471875,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Mediterraneibacter,[Ruminococcus] lactaris,0.850213980028531,0.356988890121569,0.419881228146342,0.03,HER-19-MGE-S27
10,NR_028862.1,1,1537,16,1509,98.1783,14.959,20,59.2,209880,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Allisonella,Allisonella histaminiformans,14.9590110605075,2.62529979647315,0.175499555809813,0.52,HER-19-MGE-S27
11,NR_029097.1,1,1374,91,1322,96.2154,83.4971,20.1,1.15,237576,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Oribacterium,Oribacterium sinus,83.4970887918486,18.0309979985542,0.215947624754966,2.98,HER-19-MGE-S27
12,NR_029207.1,1,1426,5,1396,97.8962,4.60659,17.6,1,907,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,4.60659186535764,0.909327122142305,0.197396936546647,0.16,HER-19-MGE-S27
13,NR_029356.1,1,1550,2,1452,93.6774,1.83806,21.6,37.5,292800,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii,1.83806451612903,0.512184774364952,0.278654405147657,0.07,HER-19-MGE-S27
14,NR_036800.1,1,1481,3,1451,97.9743,2.87981,20.7,60,411470,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Mediterraneibacter,[Ruminococcus] gnavus,2.87981093855503,0.481134882379598,0.167071690692657,0.1,HER-19-MGE-S27
15,NR_036928.1,1,1431,1,1347,94.13,0.9413,16.1,1,154046,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Hungatella,Hungatella hathewayi,0.941299790356394,0.235144922416831,0.249808748313649,0.03,HER-19-MGE-S27
16,NR_037088.1,1,1453,5,1446,99.5182,4.76944,19.6,1.4,76122,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,Alloprevotella tannerae,4.76944253269098,0.661704977233025,0.138738431734428,0.16,HER-19-MGE-S27
17,NR_040866.1,1,1425,4,1408,98.807,3.78526,18.8,18.8,820,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides uniformis,3.78526315789474,0.596272672475323,0.157524760526017,0.13,HER-19-MGE-S27
18,NR_041277.1,1,1490,212,1489,99.9329,199.613,19.4,56,484018,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola plebeius,199.613422818792,33.4099164845627,0.167373095520195,6.94,HER-19-MGE-S27
19,NR_041342.1,1,1488,4,1449,97.379,3.70632,17.1,22.2,823,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,3.70631720430108,0.74108039158509,0.199950611546439,0.13,HER-19-MGE-S27
20,NR_041343.1,1,1492,42,1457,97.6542,39.309,19.3,49.5,46503,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides merdae,39.308981233244,6.84143291474415,0.174042488512989,1.38,HER-19-MGE-S27
21,NR_041351.1,1,1493,5,1451,97.1869,4.58473,17.5,3.8,357276,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola dorei,4.58472873409243,1.01942652462062,0.222352637145155,0.16,HER-19-MGE-S27
22,NR_041364.1,1,1488,1,1389,93.3468,0.933468,20.9,1,1002367,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella stercorea,0.933467741935484,0.24929396800282,0.267062220581855,0.03,HER-19-MGE-S27
23,NR_041446.1,1,1456,9,1444,99.1758,8.47253,18.3,4.22,376804,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola barnesiae,8.47252747252747,1.24930251300643,0.14745334459609,0.29,HER-19-MGE-S27
24,NR_041461.1,1,1492,1,1295,86.7962,0.867962,14.7,1,387090,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola coprophilus,0.867962466487936,0.338645075046429,0.390160966771639,0.03,HER-19-MGE-S27
25,NR_041508.1,1,1461,2,1378,94.319,1.84805,22,1.5,397865,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,Barnesiella viscericola,1.84804928131417,0.492593736613155,0.266547944145118,0.07,HER-19-MGE-S27
26,NR_041590.1,1,1342,202,1296,96.5723,186.686,20.1,9.48,742816,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas funiformis,186.685543964233,40.7665851707303,0.218370337119091,6.61,HER-19-MGE-S27
27,NR_041668.1,1,1484,2,1453,97.9111,1.92925,22.3,0,742726,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,Barnesiella intestinihominis,1.92924528301887,0.328024342793733,0.170027287707265,0.07,HER-19-MGE-S27
