index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads,alias
0,NR_025230.1,1,1411,6,1407,99.7165,5.64848,32.6,1,187326,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,5.64847625797307,0.86608445690513,0.153330635971536,0.01,GRO-41-MGE-S7
1,NR_025514.1,1,1518,269,1508,99.3412,254.075,32,36.8,158847,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,254.075098814229,43.3201465227165,0.170501346747052,0.45,GRO-41-MGE-S7
2,NR_025518.1,1,1494,51446,1494,100,48082.5,33.3,49,179995,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum thomasii,48082.5180722892,10345.3047009906,0.215157298655554,85.22,GRO-41-MGE-S7
3,NR_025796.1,1,1435,5,1360,94.7735,4.37213,31.5,5.6,259063,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Anaerocolumna,Anaerocolumna jejuensis,4.37212543554007,1.23446695350253,0.282349390863266,0.01,GRO-41-MGE-S7
4,NR_026075.1,1,1468,97,1446,98.5014,80.9714,32.3,2.72,13335,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum succiniciproducens,80.9713896457766,26.9369330639875,0.332672233758465,0.16,GRO-41-MGE-S7
5,NR_026100.1,1,1499,21,1469,97.9987,19.7919,33.5,2.29,1286362,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora celerecrescens,19.7918612408272,3.83462030566394,0.193747331744312,0.03,GRO-41-MGE-S7
6,NR_026409.1,1,1495,12,1474,98.5953,11.4789,32.8,1.67,29370,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora sphenoides,11.4789297658863,1.87370415508784,0.163229864917914,0.02,GRO-41-MGE-S7
7,NR_026476.1,1,1463,141,1461,99.8633,127.648,31.8,2.09,83771,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinivibrio,Succinivibrio dextrinosolvens,127.647983595352,24.7188529371364,0.193648597031473,0.23,GRO-41-MGE-S7
8,NR_026493.1,1,1488,8,1454,97.7151,7.60484,32,1.88,69825,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora indolis,7.60483870967742,1.27982775648702,0.16829124263456,0.01,GRO-41-MGE-S7
9,NR_028862.1,1,1537,31,1530,99.5446,29.3604,33.2,59.2,209880,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Allisonella,Allisonella histaminiformans,29.3604424202993,4.9697204829987,0.169265858186208,0.05,GRO-41-MGE-S7
10,NR_029097.1,1,1374,309,1328,96.6521,287.21,32.6,1.62,237576,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Oribacterium,Oribacterium sinus,287.210334788937,63.4044475709253,0.220759631151572,0.51,GRO-41-MGE-S7
11,NR_029207.1,1,1426,2,1414,99.1585,1.91164,32.4,1,907,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,1.91164095371669,0.312170399001642,0.163299702485818,0,GRO-41-MGE-S7
12,NR_037088.1,1,1453,2,1438,98.9677,1.94012,32.8,1,76122,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,Alloprevotella tannerae,1.94012388162423,0.277472329672137,0.143017841437962,0,GRO-41-MGE-S7
13,NR_040866.1,1,1425,1,1366,95.8596,0.958596,32.3,23,820,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides uniformis,0.95859649122807,0.199291570076133,0.20789933188762,0,GRO-41-MGE-S7
14,NR_040877.1,1,1494,1,1421,95.1138,0.951138,29.2,1,537011,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella copri,0.951137884872825,0.215651888863991,0.226730416581845,0,GRO-41-MGE-S7
15,NR_041277.1,1,1490,461,1489,99.9329,440.346,32.6,56.9,484018,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola plebeius,440.346308724832,71.0926773595028,0.161447197242041,0.76,GRO-41-MGE-S7
16,NR_041313.1,1,1485,5,1446,97.3737,4.77778,31.3,25.4,338188,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides finegoldii,4.77777777777778,0.84302539932043,0.176447176601951,0.01,GRO-41-MGE-S7
17,NR_041342.1,1,1488,67,1488,100,64.3179,32.7,7.55,823,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,64.317876344086,10.2138744360202,0.158803042273633,0.11,GRO-41-MGE-S7
18,NR_041343.1,1,1492,40,1473,98.7265,37.9544,33.4,51.6,46503,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides merdae,37.9544235924933,6.49402040410355,0.171100488149369,0.07,GRO-41-MGE-S7
19,NR_041351.1,1,1493,31,1492,99.933,29.7227,31.5,41.5,357276,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola dorei,29.722705961152,4.70761748424406,0.158384552550396,0.05,GRO-41-MGE-S7
20,NR_041446.1,1,1456,2,1435,98.5577,1.84409,32.1,1,376804,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola barnesiae,1.84409340659341,0.400694588768709,0.21728540828575,0,GRO-41-MGE-S7
21,NR_041590.1,1,1342,487,1313,97.839,455.538,33.3,9.61,742816,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas funiformis,455.538002980626,98.6665894319487,0.216593541672406,0.81,GRO-41-MGE-S7
22,NR_042152.1,1,1456,4,1435,98.5577,3.68819,30.2,0.25,168384,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Marvinbryantia,Marvinbryantia formatexigens,3.68818681318681,0.847246120347886,0.22971887359898,0.01,GRO-41-MGE-S7
23,NR_042745.1,1,1493,9,1452,97.2539,8.5921,31.6,0,204516,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola massiliensis,8.59209645010047,1.51015036139304,0.175760406108498,0.01,GRO-41-MGE-S7
24,NR_042927.1,1,1471,2,1468,99.7961,1.96397,32.1,1,655813,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus oralis,1.96397008837525,0.197071095779571,0.100343226684579,0,GRO-41-MGE-S7
