index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads,alias
0,NR_025518.1,1,1494,1,1020,68.2731,0.682731,20.9,34,179995,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum thomasii,0.682730923694779,0.465568999026141,0.68192165151476,10,CM-NTC-004-CTRL
1,NR_043657.1,1,1553,1,1495,96.2653,0.962653,21.9,16,349095,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera paucivorans,0.962652929813265,0.189671905287506,0.197030413987623,10,CM-NTC-004-CTRL
2,NR_112932.1,1,1478,1,1099,74.3572,0.743572,23.6,60,47678,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides caccae,0.743572395128552,0.436808405106456,0.587445698587209,10,CM-NTC-004-CTRL
3,NR_113231.1,1,1491,1,1396,93.6284,0.936284,16,17,536633,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Blautia,Blautia glucerasea,0.936284372904091,0.244327615114026,0.260954494366055,10,CM-NTC-004-CTRL
4,NR_113270.1,1,1493,1,1293,86.6042,0.866042,16.3,1,1121114,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Blautia,Blautia producta,0.866041527126591,0.340721818385133,0.393424342497296,10,CM-NTC-004-CTRL
5,NR_115211.1,1,1485,1,1374,92.5253,0.925253,18.1,1,253257,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora amygdalina,0.925252525252525,0.263072031457538,0.284324575483583,10,CM-NTC-004-CTRL
6,NR_121686.1,1,1521,1,1285,84.4839,0.844839,24.1,1,384638,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,unclassified Eubacteriales family,unclassified Eubacteriales genus,[Bacteroides] pectinophilus,0.844838921761999,0.362177247912058,0.428693847528592,10,CM-NTC-004-CTRL
7,NR_136472.1,1,1504,1,1466,97.4734,0.974734,21.9,8,1499973,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia marmotae,0.974734042553192,0.156983994287388,0.161053156485833,10,CM-NTC-004-CTRL
8,NR_179166.1,1,1538,1,1481,96.2939,0.962939,20.3,26,2497436,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter quasiroggenkampii,0.962938881664499,0.188973042617099,0.196246144189803,10,CM-NTC-004-CTRL
9,NR_179270.1,1,1482,1,1210,81.6464,0.816464,20.9,59,2654621,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Acidaminococcales,Acidaminococcaceae,Phascolarctobacterium,Phascolarctobacterium wakonense,0.816464237516869,0.387235804475496,0.474283853084863,10,CM-NTC-004-CTRL
