index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads,alias
0,NR_024898.1,1,1504,1,1455,96.742,0.96742,34.1,6,85403,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Mannheimia,Mannheimia ruminalis,0.967420212765958,0.177593116384186,0.183573915492657,0,HAM-17-MGE-S5
1,NR_024946.1,1,1458,3,1458,100,2.9513,36,20.3,296,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas fragi,2.95130315500686,0.239455060822252,0.0811353657166729,0,HAM-17-MGE-S5
2,NR_025230.1,1,1411,88,1411,100,82.9929,33,1.78,187326,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,82.9929128277817,10.4260288411236,0.125625532179581,0.1,HAM-17-MGE-S5
3,NR_025514.1,1,1518,4220,1508,99.3412,3991.22,32,35.8,158847,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,3991.22463768116,674.448991831919,0.168982969654087,4.81,HAM-17-MGE-S5
4,NR_025525.1,1,1475,7,1442,97.7627,6.6061,31.3,45,185008,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio hungatei,6.60610169491525,1.15845809559847,0.175361831999974,0.01,HAM-17-MGE-S5
5,NR_025567.1,1,1498,308,1477,98.5981,291.401,32.8,11.3,208479,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,291.400534045394,52.1774481160106,0.179057489674616,0.35,HAM-17-MGE-S5
6,NR_025796.1,1,1435,17,1362,94.9129,14.1415,31.8,5,259063,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Anaerocolumna,Anaerocolumna jejuensis,14.1414634146341,4.51807796970429,0.319491543218137,0.02,HAM-17-MGE-S5
7,NR_025981.1,1,1477,11,1447,97.9689,10.0244,33.4,2.36,831,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio fibrisolvens,10.0243737305349,2.4864296386658,0.248038401749925,0.01,HAM-17-MGE-S5
8,NR_026032.1,1,1405,1,1366,97.2242,0.972242,35.9,19,749,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,unclassified Pasteurellaceae genus,[Pasteurella] aerogenes,0.972241992882562,0.164337220447821,0.169029132305409,0,HAM-17-MGE-S5
9,NR_026100.1,1,1499,501,1469,97.9987,474.609,33.5,2.48,1286362,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora celerecrescens,474.609072715143,89.9706038500923,0.189567812800941,0.57,HAM-17-MGE-S5
10,NR_026312.1,1,1482,44,1373,92.6451,34.4433,31.2,25.3,180164,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Blautia,Blautia schinkii,34.4433198380567,14.6929808389158,0.426584339372577,0.05,HAM-17-MGE-S5
11,NR_026330.1,1,1474,3,1440,97.6934,2.88874,32,7,53442,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,Eubacterium callanderi,2.8887381275441,0.496937705118034,0.17202587537435,0,HAM-17-MGE-S5
12,NR_026331.1,1,1488,1,1450,97.4462,0.974462,31.7,0,623,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella flexneri,0.974462365591398,0.157804305981161,0.161939867103426,0,HAM-17-MGE-S5
13,NR_026332.1,1,1487,20,1471,98.924,19.0013,35.6,44.6,622,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella dysenteriae,19.0013449899126,2.57668359027147,0.135605326446069,0.02,HAM-17-MGE-S5
14,NR_026409.1,1,1495,82,1487,99.4649,78.0977,33,2.56,29370,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora sphenoides,78.0976588628763,12.8393883855035,0.164401706433311,0.09,HAM-17-MGE-S5
15,NR_026493.1,1,1488,180,1484,99.7312,172.318,32.3,3.56,69825,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora indolis,172.317876344086,26.2155290622617,0.152134703714165,0.21,HAM-17-MGE-S5
