index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads,alias
0,NR_024570.1,1,1450,2,1446,99.7241,1.94897,33.7,1,562,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,1.94896551724138,0.232345510723259,0.119214787879945,0.01,GOO-4-MGE-S21
1,NR_024841.1,1,1460,40,1446,99.0411,38.1945,34.1,4.9,888807,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sanguinis,38.1945205479452,4.88684545579563,0.127946244269809,0.11,GOO-4-MGE-S21
2,NR_024842.1,1,1513,3,1465,96.8275,2.79841,30.9,1,760570,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus parasanguinis,2.79841374752148,0.598452696783189,0.213854258439529,0.01,GOO-4-MGE-S21
4,NR_024896.1,1,1504,13,1483,98.6037,12.3969,32.8,4.69,85401,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Mannheimia,Mannheimia glucosida,12.3969414893617,2.09393922014276,0.168907727921411,0.04,GOO-4-MGE-S21
5,NR_024898.1,1,1504,90,1503,99.9335,85.6715,33.3,8.8,85403,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Mannheimia,Mannheimia ruminalis,85.6715425531915,14.5897033027609,0.170298127802502,0.25,GOO-4-MGE-S21
6,NR_024899.1,1,1504,2,1449,96.3431,1.61902,35.5,4.5,85402,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Mannheimia,Mannheimia granulomatis,1.61901595744681,0.556038731507205,0.343442403362151,0.01,GOO-4-MGE-S21
7,NR_024946.1,1,1458,2,1450,99.4513,1.96708,37.4,5,296,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas fragi,1.96707818930041,0.206981365290457,0.105222744279458,0.01,GOO-4-MGE-S21
8,NR_025423.1,1,1468,9,1463,99.6594,8.19891,32,4,249188,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,Haemophilus pittmaniae,8.19891008174387,1.57431632322406,0.192015317588312,0.03,GOO-4-MGE-S21
9,NR_025569.1,1,1494,14,1487,99.5315,13.4003,33.8,2.71,208962,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia albertii,13.4002677376171,1.97855886259236,0.14765069633931,0.04,GOO-4-MGE-S21
10,NR_025862.1,1,1406,7,1386,98.5775,6.7973,34.1,60,46124,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Granulicatella,Granulicatella adiacens,6.7972972972973,0.890930869795326,0.131071340685595,0.02,GOO-4-MGE-S21
