index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads,alias
0,NR_025230.1,1,1411,1,1366,96.8108,0.968108,39.6,1,187326,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,0.968107725017718,0.175775581505956,0.181566138729798,0.01,GRO-22-MGE-S189
1,NR_025514.1,1,1518,53,1506,99.2095,50.1522,30.9,36.1,158847,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,50.1521739130435,8.57345813894114,0.170948883567964,0.35,GRO-22-MGE-S189
2,NR_025518.1,1,1494,12053,1467,98.1928,11312.3,34.7,49.9,179995,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum thomasii,11312.3145917001,2443.64516244366,0.216016372479295,79.57,GRO-22-MGE-S189
3,NR_026075.1,1,1468,51,1435,97.752,41.4605,23.7,5.53,13335,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum succiniciproducens,41.4604904632153,14.3344677452561,0.345738016726405,0.34,GRO-22-MGE-S189
4,NR_026100.1,1,1499,6,1449,96.6644,5.74516,36.1,1.83,1286362,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora celerecrescens,5.74516344229486,1.10968922234922,0.193151897852007,0.04,GRO-22-MGE-S189
5,NR_026312.1,1,1482,2,1161,78.3401,1.51957,27.3,30,180164,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Blautia,Blautia schinkii,1.5195681511471,0.826605418751744,0.543973903459185,0.01,GRO-22-MGE-S189
6,NR_026409.1,1,1495,1,1434,95.9197,0.959197,28.8,5,29370,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora sphenoides,0.959197324414716,0.197898999277896,0.206317297015658,0.01,GRO-22-MGE-S189
7,NR_026476.1,1,1463,43,1439,98.3595,36.4744,24.7,8.16,83771,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinivibrio,Succinivibrio dextrinosolvens,36.4743677375256,8.77242246413728,0.240509240002864,0.28,GRO-22-MGE-S189
8,NR_026493.1,1,1488,2,1458,97.9839,1.91062,33.2,19.5,69825,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora indolis,1.91061827956989,0.348994358109791,0.182660430836219,0.01,GRO-22-MGE-S189
9,NR_028862.1,1,1537,17,1493,97.1373,16.3715,35,59.2,209880,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Allisonella,Allisonella histaminiformans,16.3715029277814,2.84299117946369,0.173654867974236,0.11,GRO-22-MGE-S189
10,NR_029097.1,1,1374,68,1322,96.2154,63.3544,34.2,1.4,237576,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Oribacterium,Oribacterium sinus,63.3544395924309,13.7966288861573,0.217768935766983,0.45,GRO-22-MGE-S189
11,NR_040866.1,1,1425,3,1408,98.807,2.90667,31.6,21,820,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides uniformis,2.90666666666667,0.400654894602934,0.137839986675321,0.02,GRO-22-MGE-S189
12,NR_040877.1,1,1494,1,1439,96.3186,0.963186,31.3,1,537011,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella copri,0.963186077643909,0.188367745155267,0.195567346255711,0.01,GRO-22-MGE-S189
13,NR_041277.1,1,1490,290,1489,99.9329,278.194,34.2,57,484018,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola plebeius,278.193959731544,45.2842744320572,0.162779502746057,1.91,GRO-22-MGE-S189
14,NR_041313.1,1,1485,1,1441,97.037,0.97037,37.1,24,338188,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides finegoldii,0.97037037037037,0.169620426683957,0.174799676353696,0.01,GRO-22-MGE-S189
15,NR_041342.1,1,1488,25,1474,99.0591,24.0571,33.7,9.04,823,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,24.057123655914,3.82521142254917,0.159005352313131,0.17,GRO-22-MGE-S189
16,NR_041343.1,1,1492,6,1452,97.319,5.73928,33.7,52.3,46503,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides merdae,5.73927613941019,1.03835835525633,0.180921483830718,0.04,GRO-22-MGE-S189
17,NR_041351.1,1,1493,18,1474,98.7274,17.2351,33.3,41.3,357276,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola dorei,17.2350971198928,2.82397825017323,0.163850440210968,0.12,GRO-22-MGE-S189
18,NR_041446.1,1,1456,3,1444,99.1758,2.85646,25.5,1,376804,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola barnesiae,2.85645604395604,0.442578599373308,0.154939754914051,0.02,GRO-22-MGE-S189
