index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads,alias
0,NR_025230.1,1,1411,1,1368,96.9525,0.969525,41.8,1,187326,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,0.969525159461375,0.171950804973666,0.177355691387312,0.01,HER-24-MGE-S142
1,NR_025514.1,1,1518,212,1499,98.7484,202.393,36.6,32.1,158847,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,202.393280632411,34.1723520554017,0.168841336770789,2.64,HER-24-MGE-S142
2,NR_025567.1,1,1498,23,1453,96.996,22.0187,39.4,12.2,208479,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,22.018691588785,4.0323902878081,0.183134873003169,0.29,HER-24-MGE-S142
3,NR_026100.1,1,1499,41,1448,96.5977,39.3082,38.5,1.12,1286362,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora celerecrescens,39.3082054703135,7.5416781019391,0.191860147562186,0.51,HER-24-MGE-S142
4,NR_026330.1,1,1474,1,1429,96.9471,0.969471,36,13,53442,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,Eubacterium callanderi,0.969470827679783,0.172096586431865,0.177516003079475,0.01,HER-24-MGE-S142
5,NR_026331.1,1,1488,3,1464,98.3871,2.92742,36.6,12.3,623,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella flexneri,2.92741935483871,0.405212581570049,0.138419724833846,0.04,HER-24-MGE-S142
6,NR_026409.1,1,1495,3,1453,97.1906,2.89632,36.8,3,29370,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora sphenoides,2.89632107023411,0.512840324126062,0.177066116528513,0.04,HER-24-MGE-S142
7,NR_026493.1,1,1488,7,1463,98.3199,6.79637,38.8,1,69825,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora indolis,6.79637096774194,1.02007436838276,0.150091037293933,0.09,HER-24-MGE-S142
8,NR_028682.1,1,1538,1,1403,91.2224,0.912224,37.1,36,137732,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Granulicatella,Granulicatella elegans,0.91222366710013,0.283061379112666,0.310298218870478,0.01,HER-24-MGE-S142
9,NR_028812.1,1,1408,1,902,64.0625,0.640625,37.3,1,156456,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Anaeroglobus,Anaeroglobus geminatus,0.640625,0.479987747119139,0.749249166234753,0.01,HER-24-MGE-S142
10,NR_028862.1,1,1537,14,1494,97.2023,13.4574,38.7,59.5,209880,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Allisonella,Allisonella histaminiformans,13.4573845152895,2.34013035574291,0.173891914367475,0.17,HER-24-MGE-S142
11,NR_029097.1,1,1374,321,1323,96.2882,302.821,38,1.71,237576,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Oribacterium,Oribacterium sinus,302.82096069869,63.9253476912322,0.211099481171115,4,HER-24-MGE-S142
12,NR_029207.1,1,1426,2,1392,97.6157,1.90884,34.2,1,907,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,1.90883590462833,0.361428615263105,0.189345042382508,0.02,HER-24-MGE-S142
13,NR_029356.1,1,1550,15,1454,93.8065,13.8981,38.4,44.1,292800,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii,13.898064516129,3.62972220360872,0.26116745964133,0.19,HER-24-MGE-S142
14,NR_036800.1,1,1481,85,1451,97.9743,82.1715,38.5,58.6,411470,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Mediterraneibacter,[Ruminococcus] gnavus,82.1715057393653,12.1527006658792,0.147894340702793,1.06,HER-24-MGE-S142
