index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads,alias
0,NR_024815.1,1,1490,5,1452,97.4497,4.6604,17.2,5,228603,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella shahii,4.66040268456376,0.930118300349786,0.199578955576207,0.05,GOO-37-MGE-S112
1,NR_025230.1,1,1411,14,1405,99.5748,13.0631,19,2.79,187326,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,13.0630758327427,1.8221229631468,0.139486518066414,0.14,GOO-37-MGE-S112
2,NR_025514.1,1,1518,541,1508,99.3412,506.67,18.6,33.5,158847,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,506.669960474308,86.0610522442069,0.169856235731131,5.32,GOO-37-MGE-S112
3,NR_025518.1,1,1494,782,1464,97.992,721.181,18.7,39.3,179995,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum thomasii,721.181392235609,157.132573244645,0.217882179069465,7.69,GOO-37-MGE-S112
4,NR_025525.1,1,1475,1,1433,97.1525,0.971525,22.8,60,185008,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio hungatei,0.971525423728814,0.166380715838273,0.171257191808411,0.01,GOO-37-MGE-S112
5,NR_025567.1,1,1498,21,1461,97.53,19.6335,18.2,8.9,208479,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,19.6335113484646,3.67317068111142,0.187086793386995,0.21,GOO-37-MGE-S112
6,NR_025796.1,1,1435,6,1343,93.5889,5.28153,19.5,2.83,259063,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Anaerocolumna,Anaerocolumna jejuensis,5.2815331010453,1.51013789980055,0.285927943820265,0.06,GOO-37-MGE-S112
7,NR_025981.1,1,1477,4,1464,99.1198,3.60528,16.1,3.5,831,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio fibrisolvens,3.60528097494922,0.768131689849345,0.213057372001405,0.04,GOO-37-MGE-S112
8,NR_026075.1,1,1468,10,1438,97.9564,8.72752,16.8,7,13335,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum succiniciproducens,8.7275204359673,2.28909393409675,0.262284568783487,0.1,GOO-37-MGE-S112
9,NR_026100.1,1,1499,8,1460,97.3983,7.47498,19.1,1.88,1286362,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora celerecrescens,7.47498332221481,1.4805845998789,0.198071960305085,0.08,GOO-37-MGE-S112
10,NR_026106.1,1,1489,1,1239,83.2102,0.832102,13.9,1,29322,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,[Eubacterium] cellulosolvens,0.832102081934184,0.373901186276745,0.449345332014587,0.01,GOO-37-MGE-S112
11,NR_026312.1,1,1482,1,1280,86.3698,0.863698,15.7,9,180164,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Blautia,Blautia schinkii,0.863697705802969,0.343225098606493,0.39739030948033,0.01,GOO-37-MGE-S112
12,NR_026331.1,1,1488,190,1481,99.5296,181.39,19.1,6.97,623,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella flexneri,181.390456989247,23.8501281119083,0.131485021360975,1.87,GOO-37-MGE-S112
13,NR_026332.1,1,1487,3,1459,98.117,2.35306,18.1,5.33,622,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella dysenteriae,2.35305985205111,0.682231502840356,0.289933765282541,0.03,GOO-37-MGE-S112
14,NR_026409.1,1,1495,3,1454,97.2575,2.82007,19.1,1.33,29370,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora sphenoides,2.82006688963211,0.577696803343876,0.204852163424833,0.03,GOO-37-MGE-S112
15,NR_026476.1,1,1463,209,1452,99.2481,195.562,19,14,83771,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinivibrio,Succinivibrio dextrinosolvens,195.561859193438,33.179198316394,0.169660886091163,2.06,GOO-37-MGE-S112
16,NR_026493.1,1,1488,6,1453,97.6478,5.69086,19,1,69825,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora indolis,5.69086021505376,0.998248533069735,0.175412590600823,0.06,GOO-37-MGE-S112
