index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads,alias
0,NR_025514.1,1,1518,1,1492,98.2872,0.982872,36.8,38,158847,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,0.982872200263505,0.129790351734363,0.132052113895954,1.75,CM-NTC-008-CTRL
1,NR_025518.1,1,1494,6,1455,97.3896,5.80254,39.4,50.5,179995,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum thomasii,5.80254350736279,0.982345953889253,0.169295749810883,10.53,CM-NTC-008-CTRL
2,NR_026331.1,1,1488,1,1484,99.7312,0.997312,41.9,4,623,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella flexneri,0.997311827956989,0.0517952574719836,0.0519348673303987,1.75,CM-NTC-008-CTRL
3,NR_027549.1,1,1473,1,1468,99.6606,0.996606,41.1,1,585054,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia fergusonii,0.996605566870333,0.0581825500180045,0.0583807194662947,1.75,CM-NTC-008-CTRL
4,NR_029097.1,1,1374,2,1319,95.9971,1.87555,40.1,1,237576,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Oribacterium,Oribacterium sinus,1.87554585152838,0.434926671378736,0.23189338241148,3.51,CM-NTC-008-CTRL
5,NR_041277.1,1,1490,3,1469,98.5906,2.93154,37,59,484018,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola plebeius,2.93154362416107,0.390465143966879,0.13319438290079,5.26,CM-NTC-008-CTRL
6,NR_041342.1,1,1488,1,1460,98.1183,0.981183,37.2,14,823,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,0.981182795698925,0.135924734601579,0.138531510333664,1.75,CM-NTC-008-CTRL
7,NR_041590.1,1,1342,12,1308,97.4665,11.5149,39.3,11.1,742816,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas funiformis,11.5149031296572,2.11087202690024,0.183316524953091,21.05,CM-NTC-008-CTRL
8,NR_074902.1,1,1542,2,1504,97.5357,1.92996,42,1,585054,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia fergusonii,1.92996108949416,0.338370141709297,0.175324851651793,3.51,CM-NTC-008-CTRL
9,NR_102980.1,1,1552,5,1523,98.1314,4.77384,39.7,0.8,1064535,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,4.77384020618557,0.824205814081601,0.17265048231268,8.77,CM-NTC-008-CTRL
10,NR_112945.1,1,1477,1,1465,99.1875,0.991875,40.7,58,820,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides uniformis,0.991875423155044,0.0897999322412262,0.0905354948261373,1.75,CM-NTC-008-CTRL
11,NR_113165.1,1,1466,1,1457,99.3861,0.993861,40.9,1,147207,Bacteria,unclassified Bacteria kingdom,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella intestinalis,0.993860845839018,0.0781385293543428,0.0786211970030656,1.75,CM-NTC-008-CTRL
12,NR_133027.1,1,1519,1,1513,99.605,0.99605,44.5,1,1232428,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera massiliensis,0.996050032916392,0.0627451723389413,0.0629939965517858,1.75,CM-NTC-008-CTRL
13,NR_134080.1,1,1566,1,1515,96.7433,0.967433,39,1,879612,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera indica,0.967432950191571,0.17755722734904,0.183534401339008,1.75,CM-NTC-008-CTRL
14,NR_178978.1,1,1529,2,1453,95.0294,1.89012,40.5,10.5,1676614,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella rara,1.89012426422498,0.444233615894503,0.235028788478441,3.51,CM-NTC-008-CTRL
15,NR_179270.1,1,1482,16,1482,100,15.6424,39.1,59.8,2654621,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Acidaminococcales,Acidaminococcaceae,Phascolarctobacterium,Phascolarctobacterium wakonense,15.642375168691,0.926924459170713,0.0592572706621947,28.07,CM-NTC-008-CTRL
16,NR_179932.1,1,1396,1,1348,96.5616,0.965616,37.4,1,2144175,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera stantonii,0.965616045845272,0.182278628345907,0.188769261996206,1.75,CM-NTC-008-CTRL
