index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads,alias
0,NR_025230.1,1,1411,19,1405,99.5748,17.7349,18.9,2.58,187326,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,17.7349397590361,2.44149522113154,0.137665831082825,0.32,JAR-50-MGE-S109
1,NR_025514.1,1,1518,262,1506,99.2095,245.989,18.7,35.2,158847,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,245.988801054018,42.0017170884359,0.17074646044237,4.36,JAR-50-MGE-S109
2,NR_025518.1,1,1494,214,1465,98.0589,197.278,18.4,40,179995,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum thomasii,197.277777777778,42.9427859855383,0.217676752390788,3.56,JAR-50-MGE-S109
3,NR_025567.1,1,1498,4,1472,98.2644,3.76235,19.6,9.5,208479,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,3.76234979973298,0.707530129090228,0.188055382075437,0.07,JAR-50-MGE-S109
4,NR_025981.1,1,1477,2,1346,91.1307,1.6845,19.9,1.5,831,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio fibrisolvens,1.68449559918754,0.62738701312837,0.372447997745419,0.03,JAR-50-MGE-S109
5,NR_026075.1,1,1468,3,1406,95.7766,2.48025,17.2,1,13335,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum succiniciproducens,2.48024523160763,0.867667784110512,0.349831449347496,0.05,JAR-50-MGE-S109
6,NR_026100.1,1,1499,3,1449,96.6644,2.76117,17.5,1,1286362,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora celerecrescens,2.76117411607739,0.656944180717998,0.237922040806059,0.05,JAR-50-MGE-S109
7,NR_026330.1,1,1474,1,1414,95.9294,0.959294,20,17,53442,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,Eubacterium callanderi,0.959294436906377,0.197674302358418,0.206062179403329,0.02,JAR-50-MGE-S109
8,NR_026331.1,1,1488,80,1482,99.5968,76.4657,19.2,8.89,623,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella flexneri,76.4657258064516,10.1047723221589,0.132147733060638,1.33,JAR-50-MGE-S109
9,NR_026332.1,1,1487,1,1402,94.2838,0.942838,14.8,1,622,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella dysenteriae,0.942837928715535,0.232230138239803,0.246309711528236,0.02,JAR-50-MGE-S109
