index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads,alias
0,NR_024815.1,1,1490,1,1361,91.3423,0.913423,22.2,1,228603,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella shahii,0.913422818791946,0.28130887548727,0.307972244288047,0.01,IRI-16-MGE-L148
1,NR_025230.1,1,1411,5,1349,95.606,4.47484,39.2,6.2,187326,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,4.47484053862509,1.19331971518078,0.266673126088071,0.04,IRI-16-MGE-L148
2,NR_025300.1,1,1495,1,1363,91.1706,0.911706,39.8,1,77768,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella albensis,0.911705685618729,0.283817387720941,0.311303737815706,0.01,IRI-16-MGE-L148
3,NR_025514.1,1,1518,85,1406,92.6219,75.8821,37.2,10.7,158847,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,75.8820816864295,22.010992229342,0.290068376356606,0.69,IRI-16-MGE-L148
4,NR_025518.1,1,1494,2,1353,90.5622,1.79116,38.8,40,179995,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum thomasii,1.79116465863454,0.59515985542741,0.332275345294675,0.02,IRI-16-MGE-L148
5,NR_025525.1,1,1475,2,1352,91.661,1.82712,39.8,31.5,185008,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio hungatei,1.8271186440678,0.556761359857085,0.304720966897663,0.02,IRI-16-MGE-L148
6,NR_025567.1,1,1498,7,1390,92.7904,6.21228,37.5,20.1,208479,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,6.21228304405875,1.82583222704118,0.293906799495775,0.06,IRI-16-MGE-L148
7,NR_026242.1,1,1422,4,1364,95.9212,3.66596,36.9,0.75,47678,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides caccae,3.66596343178622,0.849859296256217,0.231824269955178,0.03,IRI-16-MGE-L148
8,NR_026312.1,1,1482,6,1338,90.2834,4.57895,38.5,14.3,180164,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Blautia,Blautia schinkii,4.57894736842105,2.28184023102011,0.498332924015887,0.05,IRI-16-MGE-L148
9,NR_026314.1,1,1458,2,1136,77.915,1.54252,41,1,53443,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Blautia,Blautia hydrogenotrophica,1.54252400548697,0.830882766310604,0.538651433206252,0.02,IRI-16-MGE-L148
