index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads,alias
0,NR_024946.1,1,1458,1,1370,93.9643,0.939643,38.8,45,296,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas fragi,0.939643347050755,0.238228151979679,0.253530398238228,0,JAR-2-DRS-L159
1,NR_025230.1,1,1411,3,1329,94.1885,2.56201,36.5,18.3,187326,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,2.56201275690999,0.901269350632949,0.351781757605281,0.01,JAR-2-DRS-L159
2,NR_025452.1,1,1380,1,1331,96.4493,0.964493,33.2,1,158787,Bacteria,unclassified Bacteria kingdom,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium scardovii,0.964492753623188,0.185125136376967,0.191940411870934,0,JAR-2-DRS-L159
3,NR_025514.1,1,1518,116,1406,92.6219,105.154,38.2,23.3,158847,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,105.154150197628,30.3437342387233,0.288564304705946,0.52,JAR-2-DRS-L159
4,NR_025518.1,1,1494,102,1361,91.0977,90.8983,38.4,24.5,179995,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum thomasii,90.8982597054886,29.562840031027,0.325229989295844,0.46,JAR-2-DRS-L159
5,NR_025525.1,1,1475,1,593,40.2034,0.402034,38.2,1,185008,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio hungatei,0.402033898305085,0.49047501295634,1.21998422278348,0,JAR-2-DRS-L159
6,NR_025567.1,1,1498,6,1389,92.7236,5.51202,39.1,12,208479,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,5.51201602136182,1.5777095664377,0.286230947138632,0.03,JAR-2-DRS-L159
7,NR_025586.1,1,1511,2,1380,91.3302,1.80212,37.5,1,219572,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas antarctica,1.80211780277962,0.576489273796188,0.319895443520397,0.01,JAR-2-DRS-L159
8,NR_025796.1,1,1435,1,1275,88.8502,0.888502,40.8,1,259063,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Anaerocolumna,Anaerocolumna jejuensis,0.888501742160279,0.314857873169504,0.354369449410383,0,JAR-2-DRS-L159
9,NR_025981.1,1,1477,1,1327,89.8443,0.898443,38.1,1,831,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio fibrisolvens,0.89844278943805,0.302167439556709,0.336323517878869,0,JAR-2-DRS-L159
10,NR_026075.1,1,1468,4,1325,90.2589,3.20708,35.9,9,13335,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum succiniciproducens,3.20708446866485,1.44686538491881,0.451146640837047,0.02,JAR-2-DRS-L159
11,NR_026312.1,1,1482,2,1140,76.9231,1.53104,35.8,10,180164,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Blautia,Blautia schinkii,1.53103913630229,0.84324067005618,0.550763628480943,0.01,JAR-2-DRS-L159
12,NR_026314.1,1,1458,1,1051,72.085,0.72085,31,17,53443,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Blautia,Blautia hydrogenotrophica,0.720850480109739,0.448735082881375,0.622507850467217,0,JAR-2-DRS-L159
13,NR_026331.1,1,1488,1,1383,92.9435,0.929435,42.3,7,623,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella flexneri,0.929435483870968,0.256182104927934,0.275631939358472,0,JAR-2-DRS-L159
14,NR_026409.1,1,1495,1,1364,91.2375,0.912375,36.8,1,29370,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora sphenoides,0.912374581939799,0.282843978820177,0.31000861314968,0,JAR-2-DRS-L159
15,NR_026476.1,1,1463,7,1353,92.4812,6.23923,39.6,6.14,83771,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinivibrio,Succinivibrio dextrinosolvens,6.23923444976077,1.87288739946362,0.300179038717711,0.03,JAR-2-DRS-L159
16,NR_026539.1,1,1423,1,1373,96.4863,0.964863,38.4,60,61592,Bacteria,unclassified Bacteria kingdom,Actinobacteria,Actinomycetia,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium durum,0.964862965565706,0.184190837481171,0.190898442633435,0,JAR-2-DRS-L159
17,NR_028862.1,1,1537,27,1431,93.1034,23.9707,38.3,59.2,209880,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Allisonella,Allisonella histaminiformans,23.9707221860768,6.80110297132349,0.283725409627995,0.12,JAR-2-DRS-L159
18,NR_029097.1,1,1374,363,1282,93.3042,329.829,38.2,1.19,237576,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Oribacterium,Oribacterium sinus,329.828966521106,92.0473484318671,0.27907599930577,1.62,JAR-2-DRS-L159
19,NR_029137.1,1,1514,95,1379,91.0832,85.3937,38.8,11.2,78257,Bacteria,unclassified Bacteria kingdom,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium pullorum,85.3936591809775,27.138178879462,0.317800866478238,0.42,JAR-2-DRS-L159
20,NR_029207.1,1,1426,24,1417,99.3689,23.3668,39.1,3.92,907,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,23.3667601683029,2.4347173807641,0.104195761981021,0.11,JAR-2-DRS-L159
21,NR_036853.1,1,1514,1,1283,84.7424,0.847424,44.6,0,1683,Bacteria,unclassified Bacteria kingdom,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium angulatum,0.847424042272127,0.35969708354854,0.424459379962969,0,JAR-2-DRS-L159
22,NR_036856.1,1,1517,10,1380,90.969,8.81345,39.7,13.9,78448,Bacteria,unclassified Bacteria kingdom,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium pullorum,8.8134475939354,2.8822774898367,0.32703178400017,0.04,JAR-2-DRS-L159
23,NR_037117.1,1,1513,1,1347,89.0284,0.890284,36.7,1,28026,Bacteria,unclassified Bacteria kingdom,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium pseudocatenulatum,0.890284203569068,0.312638517229298,0.351167094705218,0,JAR-2-DRS-L159
24,NR_040867.1,1,1529,1,1375,89.9281,0.899281,40,60,302911,Bacteria,unclassified Bacteria kingdom,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium animalis,0.899280575539568,0.301055308612301,0.334773503176878,0,JAR-2-DRS-L159
25,NR_040877.1,1,1494,73,1401,93.7751,59.7276,38.9,1.34,537011,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella copri,59.7275769745649,21.1712015444328,0.354462756013836,0.33,JAR-2-DRS-L159
26,NR_041277.1,1,1490,326,1396,93.6913,300.75,38.3,53.2,484018,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola plebeius,300.75033557047,79.0135162194043,0.262721290300574,1.45,JAR-2-DRS-L159
