index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads,alias
0,NR_025230.1,1,1411,39,1411,100,36.0092,19,2.36,187326,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,36.0092133238838,4.34348621515818,0.120621524721766,0.47,HEN-59-MGE-S135
1,NR_025514.1,1,1518,842,1509,99.4071,791.159,19.4,36.1,158847,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,791.159420289855,134.91608617957,0.170529583190883,10.25,HEN-59-MGE-S135
2,NR_025567.1,1,1498,9,1456,97.1963,8.43258,19.9,6,208479,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,8.43257676902537,1.61110256410276,0.191056969682231,0.11,HEN-59-MGE-S135
3,NR_025903.1,1,1537,2,1472,95.771,1.79115,21.7,9,1379,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Bacillales,unclassified Bacillales family,Gemella,Gemella haemolysans,1.79115159401431,0.499973737382277,0.279135355741576,0.02,HEN-59-MGE-S135
4,NR_025904.1,1,1536,1,1404,91.4062,0.914062,17.5,1,29391,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Bacillales,unclassified Bacillales family,Gemella,Gemella morbillorum,0.9140625,0.280363015027731,0.306721930970509,0.01,HEN-59-MGE-S135
5,NR_025981.1,1,1477,2,1435,97.1564,1.76371,18,1,831,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio fibrisolvens,1.76371022342586,0.487329198746562,0.276309108080105,0.02,HEN-59-MGE-S135
6,NR_026331.1,1,1488,1,1447,97.2446,0.972446,21.9,10,623,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella flexneri,0.97244623655914,0.163745451122256,0.168385094174096,0.01,HEN-59-MGE-S135
7,NR_026409.1,1,1495,1,1418,94.8495,0.948495,21,12,29370,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora sphenoides,0.948494983277592,0.221099409626829,0.233105512970458,0.01,HEN-59-MGE-S135
8,NR_026493.1,1,1488,1,1388,93.2796,0.932796,17.8,4,69825,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora indolis,0.932795698924731,0.250459657983848,0.268504301930811,0.01,HEN-59-MGE-S135
9,NR_026494.1,1,1499,1,1382,92.1948,0.921948,18.6,0,84030,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora saccharolytica,0.921947965310207,0.268342974375565,0.291060867285797,0.01,HEN-59-MGE-S135
10,NR_028682.1,1,1538,1,1235,80.2991,0.802991,20.3,7,137732,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Granulicatella,Granulicatella elegans,0.802990897269181,0.397868623652039,0.495483354799057,0.01,HEN-59-MGE-S135
11,NR_029097.1,1,1374,82,1322,96.2154,75.5575,20.1,1.37,237576,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Oribacterium,Oribacterium sinus,75.5574963609898,16.4104970089634,0.217192175486589,1,HEN-59-MGE-S135
12,NR_029207.1,1,1426,6,1401,98.2468,5.36045,17.1,1,907,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,5.36044880785414,1.29146437019485,0.240924671886167,0.07,HEN-59-MGE-S135
13,NR_037088.1,1,1453,8,1450,99.7935,7.6084,18.7,3.25,76122,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,Alloprevotella tannerae,7.60839642119752,1.0157769094611,0.133507358611215,0.1,HEN-59-MGE-S135
14,NR_040877.1,1,1494,11,1456,97.4565,10.2316,18.4,0.636,537011,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella copri,10.231593038822,1.829260719897,0.178785523716218,0.13,HEN-59-MGE-S135
