index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads,alias
0,NR_025230.1,1,1411,30,1410,99.9291,28.5365,33.1,1.13,187326,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,28.5364989369242,3.42962379351873,0.120183761893827,0.09,MAR-41-MGE-S9
1,NR_025514.1,1,1518,543,1508,99.3412,515.257,32.1,37,158847,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,515.256916996047,87.3279749897016,0.16948433317271,1.66,MAR-41-MGE-S9
2,NR_025518.1,1,1494,18703,1468,98.2597,17475.5,33.3,48.7,179995,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum thomasii,17475.4618473896,3759.94156740566,0.21515549060967,57.34,MAR-41-MGE-S9
3,NR_025567.1,1,1498,15,1456,97.1963,14.2563,32.7,9.8,208479,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,14.2563417890521,2.62427452875531,0.184077694515614,0.05,MAR-41-MGE-S9
4,NR_025569.1,1,1494,2,1461,97.7912,1.93641,35.3,2,208962,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia albertii,1.93641231593039,0.322165281902972,0.166372254117885,0.01,MAR-41-MGE-S9
5,NR_025796.1,1,1435,5,1341,93.4495,4.32334,31.8,1.6,259063,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Anaerocolumna,Anaerocolumna jejuensis,4.32334494773519,1.26534319693619,0.292676900000552,0.02,MAR-41-MGE-S9
6,NR_025981.1,1,1477,3,1460,98.849,2.77793,31.1,1.67,831,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio fibrisolvens,2.77792823290454,0.552869124258836,0.199022104930612,0.01,MAR-41-MGE-S9
7,NR_026075.1,1,1468,31,1420,96.7302,25.9407,32.9,2.35,13335,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum succiniciproducens,25.9407356948229,8.11605677932085,0.312869182848218,0.1,MAR-41-MGE-S9
8,NR_026100.1,1,1499,9,1468,97.932,8.53436,33.9,1,1286362,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora celerecrescens,8.53435623749166,1.60543566280392,0.188114442159233,0.03,MAR-41-MGE-S9
9,NR_026331.1,1,1488,618,1488,100,599.42,35.6,12,623,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella flexneri,599.42002688172,75.636329852415,0.126182520537206,1.89,MAR-41-MGE-S9
10,NR_026332.1,1,1487,1,1395,93.813,0.93813,30.6,1,622,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella dysenteriae,0.93813046402152,0.240999492761762,0.256893366119527,0,MAR-41-MGE-S9
11,NR_026409.1,1,1495,4,1472,98.4615,3.84816,34.3,2.5,29370,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora sphenoides,3.84816053511706,0.636113345561402,0.165303224685259,0.01,MAR-41-MGE-S9
12,NR_026476.1,1,1463,54,1454,99.3848,48.1128,32,3.04,83771,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinivibrio,Succinivibrio dextrinosolvens,48.1127819548872,9.9902274744578,0.207641858744005,0.17,MAR-41-MGE-S9
13,NR_026493.1,1,1488,3,1451,97.5134,2.8078,29.3,6,69825,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora indolis,2.80779569892473,0.573471812060797,0.204242713342859,0.01,MAR-41-MGE-S9
14,NR_027549.1,1,1473,43,1473,100,40.943,34.5,6.07,585054,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia fergusonii,40.9429735234216,5.91465627193967,0.144460838159597,0.13,MAR-41-MGE-S9
15,NR_028862.1,1,1537,39,1534,99.8048,37.1171,32.2,59.1,209880,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Allisonella,Allisonella histaminiformans,37.1171112556929,6.23450788151908,0.16796856410971,0.12,MAR-41-MGE-S9
16,NR_029097.1,1,1374,464,1326,96.5066,431.152,32.5,1.37,237576,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Oribacterium,Oribacterium sinus,431.15211062591,95.7514429477121,0.222082742001908,1.42,MAR-41-MGE-S9
17,NR_029207.1,1,1426,2,1328,93.1276,1.83661,30.4,0.5,907,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,1.83660589060309,0.52377119184897,0.285184314462249,0.01,MAR-41-MGE-S9
18,NR_037088.1,1,1453,3,1443,99.3118,2.91604,32.6,1,76122,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,Alloprevotella tannerae,2.91603578802478,0.372760868902574,0.12783137656725,0.01,MAR-41-MGE-S9
19,NR_040877.1,1,1494,10,1475,98.7282,9.31526,31.9,0.9,537011,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella copri,9.31526104417671,1.68053193190167,0.180406316466272,0.03,MAR-41-MGE-S9
20,NR_041277.1,1,1490,2,1451,97.3826,1.8953,26.4,27.5,484018,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola plebeius,1.89530201342282,0.382339405700068,0.201730068871495,0.01,MAR-41-MGE-S9
21,NR_041313.1,1,1485,4,1446,97.3737,3.83636,33.9,42,338188,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides finegoldii,3.83636363636364,0.681502009515226,0.177642703902073,0.01,MAR-41-MGE-S9
22,NR_041342.1,1,1488,230,1488,100,219.983,32.8,7.9,823,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,219.98252688172,35.5028205373254,0.161389275050988,0.71,MAR-41-MGE-S9
23,NR_041343.1,1,1492,306,1481,99.2627,290.24,33.1,52.7,46503,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides merdae,290.239946380697,50.2688819825125,0.173197668375313,0.94,MAR-41-MGE-S9
24,NR_041351.1,1,1493,41,1493,100,39.0154,31.1,34.1,357276,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola dorei,39.0154052243804,6.24191947774467,0.159986021978932,0.13,MAR-41-MGE-S9
25,NR_041364.1,1,1488,1,1397,93.8844,0.938844,34.6,15,1002367,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella stercorea,0.938844086021505,0.239696641707181,0.255310381431844,0,MAR-41-MGE-S9
26,NR_041446.1,1,1456,19,1449,99.5192,17.6408,32.5,6.84,376804,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola barnesiae,17.6407967032967,2.49055075759717,0.141181308275705,0.06,MAR-41-MGE-S9
27,NR_041508.1,1,1461,10,1389,95.0719,9.20397,32.1,1,397865,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,Barnesiella viscericola,9.20396988364134,2.39508872124897,0.2602234417896,0.03,MAR-41-MGE-S9
28,NR_041590.1,1,1342,1050,1311,97.69,981.458,33.6,7.32,742816,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas funiformis,981.457526080477,212.853685272464,0.216875085896494,3.22,MAR-41-MGE-S9
29,NR_041627.1,1,1481,2,1430,96.5564,1.75354,28.7,0.5,762982,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Paraprevotella,Paraprevotella xylaniphila,1.75354490209318,0.504736945980622,0.287838050441779,0.01,MAR-41-MGE-S9
30,NR_041668.1,1,1484,3,1379,92.9245,2.65633,30.2,0.333,742726,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,Barnesiella intestinihominis,2.65633423180593,0.847323523346982,0.318982270077859,0.01,MAR-41-MGE-S9
31,NR_042152.1,1,1456,4,1435,98.5577,3.60714,32.1,0,168384,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Marvinbryantia,Marvinbryantia formatexigens,3.60714285714286,0.880988867346692,0.244234537482251,0.01,MAR-41-MGE-S9
32,NR_042499.1,1,1368,3,1368,100,2.97442,35.2,1,657309,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides xylanisolvens,2.97441520467836,0.162516179294139,0.0546380273468622,0.01,MAR-41-MGE-S9
33,NR_043224.1,1,1455,38,1455,100,36.2069,31.2,0,305719,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella baroniae,36.2068728522337,4.8581481400218,0.134177512646528,0.12,MAR-41-MGE-S9
34,NR_043656.1,1,1540,2,1469,95.3896,1.72987,30.8,9,349094,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera sueciensis,1.72987012987013,0.538103650497138,0.311065924086183,0.01,MAR-41-MGE-S9
35,NR_043657.1,1,1553,241,1532,98.6478,221.536,32.9,11,349095,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera paucivorans,221.536381197682,49.2714720741063,0.22240803884099,0.74,MAR-41-MGE-S9
36,NR_043681.1,1,1420,1,1403,98.8028,0.988028,34.2,2,358743,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Enterocloster,Enterocloster citroniae,0.988028169014085,0.108797252047204,0.110115536640791,0,MAR-41-MGE-S9
37,NR_044473.1,1,1399,21,1398,99.9285,19.732,32.1,1.67,491921,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas rupellensis,19.7319513938528,2.55923833177715,0.129700214676915,0.06,MAR-41-MGE-S9
38,NR_044490.1,1,1482,31,1464,98.7854,29.7753,33.9,53.1,501571,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Butyricicoccus,Butyricicoccus pullicaecorum,29.7753036437247,4.71827341941285,0.158462646623832,0.1,MAR-41-MGE-S9
39,NR_074376.1,1,1497,28,1470,98.1964,26.5384,31.7,0.321,435591,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,26.5384101536406,4.8330442222947,0.182115062443998,0.09,MAR-41-MGE-S9
40,NR_074515.1,1,1510,36,1487,98.4768,33.994,32.7,22.7,435590,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,33.9940397350993,6.79340821683348,0.199841156560725,0.11,MAR-41-MGE-S9
41,NR_074902.1,1,1542,366,1505,97.6005,343.257,35.7,0.989,585054,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia fergusonii,343.256809338521,77.5981775556767,0.226064495865977,1.12,MAR-41-MGE-S9
