index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads,alias
0,NR_024570.1,1,1450,1,1338,92.2759,0.922759,18.3,1,562,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,0.922758620689655,0.267066167514877,0.28942148198548,0.02,JAR-32-MGE-S34
1,NR_025230.1,1,1411,11,1408,99.7874,10.0702,18.3,2.91,187326,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,10.070163004961,1.55286371523434,0.15420442692629,0.17,JAR-32-MGE-S34
2,NR_025514.1,1,1518,333,1495,98.4848,311.992,19.1,32.3,158847,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,311.99209486166,53.2166496783822,0.170570506608441,5.22,JAR-32-MGE-S34
3,NR_025518.1,1,1494,166,1464,97.992,151.662,19.4,41,179995,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum thomasii,151.661981258367,33.3411831623508,0.219838768330157,2.6,JAR-32-MGE-S34
4,NR_025525.1,1,1475,1,1340,90.8475,0.908475,19.3,48,185008,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio hungatei,0.908474576271186,0.288452648908894,0.317513176970611,0.02,JAR-32-MGE-S34
5,NR_025567.1,1,1498,8,1456,97.1963,7.498,19,4.88,208479,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,7.49799732977303,1.43496140125989,0.191379289448657,0.13,JAR-32-MGE-S34
6,NR_025569.1,1,1494,4,1466,98.1258,3.77577,18.1,8.25,208962,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia albertii,3.77576974564926,0.670836800262981,0.177668884877308,0.06,JAR-32-MGE-S34
7,NR_025796.1,1,1435,2,1339,93.3101,1.80627,18.1,1,259063,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Anaerocolumna,Anaerocolumna jejuensis,1.80627177700348,0.538700043072704,0.298238642673353,0.03,JAR-32-MGE-S34
8,NR_025981.1,1,1477,2,1357,91.8754,1.76913,20.4,6,831,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio fibrisolvens,1.76912660798917,0.58334620968617,0.329736835708562,0.03,JAR-32-MGE-S34
9,NR_026075.1,1,1468,1,1184,80.654,0.80654,20.7,14,13335,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum succiniciproducens,0.806539509536785,0.395145405410212,0.489926904680905,0.02,JAR-32-MGE-S34
