index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads,alias
0,NR_025230.1,1,1411,31,1409,99.8583,28.6896,19.2,3.29,187326,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,28.6895818568391,3.62399771942842,0.126317551002038,0.36,GOO-44-MGE-S121
1,NR_025514.1,1,1518,739,1508,99.3412,693.385,19.5,38.1,158847,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,693.385375494071,118.338485160561,0.170667696987752,8.49,GOO-44-MGE-S121
2,NR_025518.1,1,1494,209,1465,98.0589,192.089,19.1,38.3,179995,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum thomasii,192.089022757697,41.5474547712936,0.216292707281362,2.4,GOO-44-MGE-S121
3,NR_025567.1,1,1498,18,1458,97.3298,16.7176,18.8,10.7,208479,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,16.7176234979973,3.23077580740871,0.19325568659898,0.21,GOO-44-MGE-S121
4,NR_025569.1,1,1494,1,1426,95.4485,0.954485,18.5,15,208962,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia albertii,0.954484605087015,0.20850141972355,0.218443983917941,0.01,GOO-44-MGE-S121
5,NR_025796.1,1,1435,4,1359,94.7038,3.59791,19.1,4,259063,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Anaerocolumna,Anaerocolumna jejuensis,3.59790940766551,0.989129806554268,0.274917929964241,0.05,GOO-44-MGE-S121
7,NR_025981.1,1,1477,1,1371,92.8233,0.928233,19.6,7,831,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio fibrisolvens,0.928232904536222,0.258189296169294,0.278151415347956,0.01,GOO-44-MGE-S121
8,NR_026075.1,1,1468,9,1425,97.0708,7.62057,17.8,6.56,13335,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum succiniciproducens,7.62057220708447,2.33079890393185,0.305856153657992,0.1,GOO-44-MGE-S121
9,NR_026100.1,1,1499,4,1446,96.4643,3.6958,17.8,0.75,1286362,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora celerecrescens,3.69579719813209,0.807707994577761,0.218547704670048,0.05,GOO-44-MGE-S121
10,NR_026312.1,1,1482,5,1445,97.5034,4.28947,18.2,7.8,180164,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Blautia,Blautia schinkii,4.28947368421053,1.21736695459624,0.283803339108327,0.06,GOO-44-MGE-S121
11,NR_026330.1,1,1474,2,1436,97.422,1.88467,17.8,1,53442,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,Eubacterium callanderi,1.88466757123474,0.392040190028211,0.208015565191355,0.02,GOO-44-MGE-S121
12,NR_026331.1,1,1488,112,1480,99.4624,107.384,19.8,6.29,623,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella flexneri,107.38373655914,14.1599064208952,0.131862671896287,1.29,GOO-44-MGE-S121
13,NR_026332.1,1,1487,2,1461,98.2515,1.89307,17,12.5,622,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella dysenteriae,1.89307330195024,0.361318297143481,0.190863342043466,0.02,GOO-44-MGE-S121
14,NR_026409.1,1,1495,2,1450,96.99,1.8796,17.8,0.5,29370,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora sphenoides,1.87959866220736,0.407696831346582,0.216906321303608,0.02,GOO-44-MGE-S121
15,NR_026476.1,1,1463,185,1456,99.5215,174.031,19.5,13.6,83771,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinivibrio,Succinivibrio dextrinosolvens,174.030758714969,29.1797300466195,0.167669958242328,2.13,GOO-44-MGE-S121
16,NR_026493.1,1,1488,6,1454,97.7151,5.75538,21.6,3,69825,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora indolis,5.75537634408602,0.962287187015441,0.167197960565037,0.07,GOO-44-MGE-S121
17,NR_027549.1,1,1473,5,1455,98.778,4.62933,17.8,1,585054,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia fergusonii,4.62932790224033,0.848437276152272,0.183274396212391,0.06,GOO-44-MGE-S121
18,NR_027579.1,1,1402,1,1263,90.0856,0.900856,19.9,1,471875,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Mediterraneibacter,[Ruminococcus] lactaris,0.900855920114123,0.298962007397495,0.331864397760323,0.01,GOO-44-MGE-S121
19,NR_028686.1,1,1522,1,1455,95.5979,0.955979,23.6,60,67826,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,Citrobacter sedlakii,0.955978975032852,0.205209264957008,0.214658763755715,0.01,GOO-44-MGE-S121
20,NR_028812.1,1,1408,1,1147,81.4631,0.814631,16.9,1,156456,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Anaeroglobus,Anaeroglobus geminatus,0.814630681818182,0.38873494820183,0.477191636502334,0.01,GOO-44-MGE-S121
21,NR_028862.1,1,1537,166,1533,99.7398,156.913,19.9,59.5,209880,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Allisonella,Allisonella histaminiformans,156.913467794405,26.7192372179829,0.170280075977874,1.91,GOO-44-MGE-S121
22,NR_029097.1,1,1374,380,1322,96.2154,348.971,19.7,1.41,237576,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Oribacterium,Oribacterium sinus,348.970887918486,76.7511602125143,0.219935710598421,4.37,GOO-44-MGE-S121
23,NR_029185.1,1,1519,1,1183,77.8802,0.778802,14.6,1,43305,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio proteoclasticus,0.778801843317972,0.415190337920805,0.533114220880561,0.01,GOO-44-MGE-S121
24,NR_029207.1,1,1426,34,1421,99.6494,31.6655,18.9,1.94,907,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,31.6654978962132,5.46102249255633,0.172459707106308,0.39,GOO-44-MGE-S121
25,NR_036777.1,1,1418,1,1327,93.5825,0.935825,18.9,8,33039,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Mediterraneibacter,[Ruminococcus] torques,0.935825105782793,0.245150688362076,0.261962076938525,0.01,GOO-44-MGE-S121
26,NR_036800.1,1,1481,2,1439,97.1641,1.77043,19.7,24,411470,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Mediterraneibacter,[Ruminococcus] gnavus,1.77042538825118,0.483473239152513,0.273083091985077,0.02,GOO-44-MGE-S121
27,NR_036821.1,1,1437,1,1394,97.0077,0.970077,18.8,1,997349,Bacteria,unclassified Bacteria kingdom,Actinobacteria,Coriobacteriia,Coriobacteriales,Atopobiaceae,Olsenella,Olsenella profusa,0.970076548364649,0.170435481016108,0.175692816513735,0.01,GOO-44-MGE-S121
28,NR_036869.2,1,1507,21,1453,96.4167,19.5893,20.1,1,84037,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Syntrophococcus,Syntrophococcus sucromutans,19.5892501658925,4.21065065274325,0.214947004968805,0.24,GOO-44-MGE-S121
