index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads,alias
0,NR_024570.1,1,1450,1,1333,91.931,0.91931,15.6,2,562,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,0.919310344827586,0.272451881702478,0.296365512729628,0.01,BUD-56-MGE-S98
1,NR_024815.1,1,1490,1,1310,87.9195,0.879195,15.8,1,228603,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella shahii,0.879194630872483,0.326010371967912,0.370805690253579,0.01,BUD-56-MGE-S98
2,NR_025230.1,1,1411,4,1398,99.0787,3.83274,18.7,0.75,187326,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,3.83274273564848,0.552574429769222,0.14417206368424,0.05,BUD-56-MGE-S98
3,NR_025514.1,1,1518,457,1507,99.2754,426.818,18.6,30.4,158847,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,426.817523056654,73.0405042626653,0.17112817613388,5.94,BUD-56-MGE-S98
4,NR_025518.1,1,1494,1517,1464,97.992,1398.35,18.6,39.4,179995,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum thomasii,1398.3547523427,304.953032938239,0.218079877389727,19.71,BUD-56-MGE-S98
5,NR_025525.1,1,1475,1,1410,95.5932,0.955932,20.4,7,185008,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio hungatei,0.955932203389831,0.20531537976936,0.214780273162983,0.01,BUD-56-MGE-S98
6,NR_025567.1,1,1498,7,1457,97.263,6.56208,18.8,4.29,208479,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,6.56208277703605,1.27425729916923,0.19418488648581,0.09,BUD-56-MGE-S98
7,NR_025569.1,1,1494,1,1387,92.838,0.92838,14.2,4,208962,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia albertii,0.928380187416332,0.257943695021682,0.277842739987305,0.01,BUD-56-MGE-S98
8,NR_025796.1,1,1435,2,1337,93.1707,1.79233,17.6,1,259063,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Anaerocolumna,Anaerocolumna jejuensis,1.79233449477352,0.548940706445444,0.306271350602338,0.03,BUD-56-MGE-S98
9,NR_025863.1,1,1411,1,1322,93.6924,0.936924,19,60,46125,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Abiotrophia,Abiotrophia defectiva,0.936924167257264,0.243185495096765,0.259557287126728,0.01,BUD-56-MGE-S98
10,NR_025904.1,1,1536,1,1377,89.6484,0.896484,15.2,1,29391,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Bacillales,unclassified Bacillales family,Gemella,Gemella morbillorum,0.896484375,0.304730366879265,0.339917097695389,0.01,BUD-56-MGE-S98
11,NR_025981.1,1,1477,1,1407,95.2607,0.952607,20.8,11,831,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio fibrisolvens,0.95260663507109,0.212550750284399,0.223125414477653,0.01,BUD-56-MGE-S98
13,NR_026075.1,1,1468,9,1419,96.6621,7.38011,17,8,13335,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum succiniciproducens,7.38010899182561,2.40453717662758,0.325813233827698,0.12,BUD-56-MGE-S98
14,NR_026312.1,1,1482,5,1377,92.915,3.96086,19.9,22,180164,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Blautia,Blautia schinkii,3.9608636977058,1.57840980466304,0.398501419167056,0.06,BUD-56-MGE-S98
15,NR_026331.1,1,1488,281,1488,100,267.358,18.7,2.3,623,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella flexneri,267.358198924731,35.0597537767225,0.131134013909904,3.65,BUD-56-MGE-S98
16,NR_026332.1,1,1487,2209,1487,100,2101.59,19,29.6,622,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella dysenteriae,2101.59314055145,273.501308184728,0.130139988995664,28.7,BUD-56-MGE-S98
17,NR_026409.1,1,1495,1,1435,95.9866,0.959866,21.9,1,29370,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora sphenoides,0.959866220735786,0.19633859581411,0.204547875081599,0.01,BUD-56-MGE-S98
18,NR_026476.1,1,1463,73,1445,98.7697,67.9535,18.3,11.4,83771,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinivibrio,Succinivibrio dextrinosolvens,67.9535201640465,11.4442931784842,0.168413544299935,0.95,BUD-56-MGE-S98
19,NR_026493.1,1,1488,2,1450,97.4462,1.86425,16.7,1,69825,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora indolis,1.86424731182796,0.410502633648284,0.220197519419123,0.03,BUD-56-MGE-S98
20,NR_026494.1,1,1499,2,1454,96.998,1.84523,18.1,0,84030,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora saccharolytica,1.84523015343562,0.437016676071898,0.236835863135132,0.03,BUD-56-MGE-S98
21,NR_027549.1,1,1473,44,1462,99.2532,41.3931,18,2.7,585054,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia fergusonii,41.3930753564155,6.14407021085099,0.148432320090919,0.57,BUD-56-MGE-S98
22,NR_028682.1,1,1538,1,1446,94.0182,0.940182,20.9,60,137732,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Granulicatella,Granulicatella elegans,0.940182054616385,0.237226367417258,0.252319607944497,0.01,BUD-56-MGE-S98
23,NR_028769.1,1,1461,2,1428,97.7413,1.89254,18.3,17,109328,Bacteria,unclassified Bacteria kingdom,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,Leptotrichia trevisanii,1.89253935660507,0.375744629640161,0.198539929079304,0.03,BUD-56-MGE-S98
24,NR_028862.1,1,1537,12,1493,97.1373,11.283,19.3,59,209880,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Allisonella,Allisonella histaminiformans,11.2830188679245,2.04727441911675,0.181447398349812,0.16,BUD-56-MGE-S98
25,NR_029097.1,1,1374,58,1323,96.2882,53.4563,19.2,1.5,237576,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Oribacterium,Oribacterium sinus,53.4563318777293,11.9195188973733,0.222976745292528,0.75,BUD-56-MGE-S98
