index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads,alias
0,NR_025230.1,1,1411,12,1406,99.6456,11.5528,34.3,1,187326,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,11.5527994330262,1.56032739841381,0.13506054592736,0.08,BUD-44-MGE-S192
1,NR_025514.1,1,1518,403,1508,99.3412,382.457,32.5,31,158847,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,382.457180500659,65.366320921651,0.170911475203793,2.55,BUD-44-MGE-S192
2,NR_025518.1,1,1494,5198,1465,98.0589,4888.01,35,49.8,179995,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum thomasii,4888.00803212851,1056.74667942541,0.216191682272102,32.93,BUD-44-MGE-S192
3,NR_025525.1,1,1475,7,1439,97.5593,6.66847,35.2,54,185008,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio hungatei,6.66847457627119,1.14690429528735,0.171989003207488,0.04,BUD-44-MGE-S192
4,NR_025567.1,1,1498,45,1455,97.1295,42.9947,35.9,10.7,208479,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,42.9946595460614,7.86713130865592,0.182979267465245,0.29,BUD-44-MGE-S192
5,NR_025796.1,1,1435,1,1340,93.3798,0.933798,38,1,259063,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Anaerocolumna,Anaerocolumna jejuensis,0.933797909407666,0.248721698969279,0.266354953746952,0.01,BUD-44-MGE-S192
6,NR_025934.1,1,1470,1,1425,96.9388,0.969388,29.8,60,2718,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Cardiobacteriales,Cardiobacteriaceae,Cardiobacterium,Cardiobacterium hominis,0.969387755102041,0.172323348009761,0.177765137946912,0.01,BUD-44-MGE-S192
7,NR_025981.1,1,1477,2,1423,96.3439,1.90251,33,7.5,831,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio fibrisolvens,1.90250507786053,0.401522113458461,0.211049167821404,0.01,BUD-44-MGE-S192
8,NR_026075.1,1,1468,24,1436,97.8202,19.1526,22.3,3.88,13335,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum succiniciproducens,19.1525885558583,6.81220586257006,0.355680687375617,0.15,BUD-44-MGE-S192
9,NR_026100.1,1,1499,46,1449,96.6644,43.9273,37,2.54,1286362,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora celerecrescens,43.9272848565711,8.42040697974373,0.191689675499808,0.29,BUD-44-MGE-S192
