index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads,alias
0,NR_024946.1,1,1458,10,1450,99.4513,9.90672,39.6,12.4,296,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas fragi,9.90672153635117,0.767079214224205,0.0774301782289457,0.15,HAM-18-MGE-S157
1,NR_025230.1,1,1411,2,1397,99.0078,1.94543,34.6,1,187326,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,1.94542877391921,0.267372314049923,0.137436187659177,0.03,HAM-18-MGE-S157
2,NR_025514.1,1,1518,127,1487,97.9578,121.883,37,31.8,158847,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,121.883399209486,20.8695032182098,0.171225149229228,1.92,HAM-18-MGE-S157
3,NR_025518.1,1,1494,1,1436,96.1178,0.961178,33.4,52,179995,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum thomasii,0.961178045515395,0.19323509906236,0.201039859330896,0.02,HAM-18-MGE-S157
4,NR_025525.1,1,1475,3,1440,97.6271,2.91119,40.1,60,185008,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio hungatei,2.91118644067797,0.478411425818127,0.164335550321783,0.05,HAM-18-MGE-S157
5,NR_025567.1,1,1498,33,1454,97.0628,31.4653,38.1,12.1,208479,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,31.4652870493992,5.77747537665327,0.183614259345,0.5,HAM-18-MGE-S157
6,NR_025981.1,1,1477,1,1262,85.4435,0.854435,40.6,1,831,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio fibrisolvens,0.854434664861205,0.352789362047221,0.412892145597262,0.02,HAM-18-MGE-S157
7,NR_026100.1,1,1499,26,1449,96.6644,24.956,39.2,2.46,1286362,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora celerecrescens,24.9559706470981,4.77707965482159,0.191420310689341,0.39,HAM-18-MGE-S157
8,NR_026312.1,1,1482,2,1367,92.2402,1.63023,40.7,12,180164,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Blautia,Blautia schinkii,1.6302294197031,0.623296176980539,0.382336479422665,0.03,HAM-18-MGE-S157
9,NR_026331.1,1,1488,1,1462,98.2527,0.982527,40.8,0,623,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella flexneri,0.98252688172043,0.131070033500145,0.133400964328465,0.02,HAM-18-MGE-S157
