index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads,alias
0,NR_024946.1,1,1458,5,1450,99.4513,4.91975,35.7,6.2,296,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas fragi,4.91975308641975,0.436504420601448,0.0887248634095792,0.02,WOL-1-MGE-S163
1,NR_025230.1,1,1411,5,1402,99.3622,4.85755,34.7,1,187326,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,4.85754783841247,0.605159328132828,0.124581238983866,0.02,WOL-1-MGE-S163
2,NR_025514.1,1,1518,302,1508,99.3412,284.123,33.7,27.1,158847,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,284.123188405797,48.1339591649864,0.169412287096537,1.41,WOL-1-MGE-S163
3,NR_025525.1,1,1475,17,1444,97.8983,16.4136,38.6,53.4,185008,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio hungatei,16.4135593220339,2.73175814947407,0.166433014063373,0.08,WOL-1-MGE-S163
4,NR_025567.1,1,1498,29,1454,97.0628,27.6509,37.1,9.66,208479,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,27.650867823765,5.0527216335719,0.182732841000717,0.14,WOL-1-MGE-S163
5,NR_025796.1,1,1435,3,1396,97.2822,2.80488,35.5,1.33,259063,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Anaerocolumna,Anaerocolumna jejuensis,2.80487804878049,0.635626319822317,0.22661460098013,0.01,WOL-1-MGE-S163
6,NR_025863.1,1,1411,4,1380,97.803,3.66407,39.1,60,46125,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Abiotrophia,Abiotrophia defectiva,3.6640680368533,0.70195686430103,0.191578556195117,0.02,WOL-1-MGE-S163
7,NR_025904.1,1,1536,2,1475,96.0286,1.83268,34.6,4.5,29391,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Bacillales,unclassified Bacillales family,Gemella,Gemella morbillorum,1.83268229166667,0.467859042887859,0.255286497291564,0.01,WOL-1-MGE-S163
8,NR_025981.1,1,1477,7,1431,96.8856,6.5457,36.7,6.14,831,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio fibrisolvens,6.54570074475288,1.43186850838014,0.218749460785837,0.03,WOL-1-MGE-S163
9,NR_026100.1,1,1499,83,1468,97.932,79.3656,39.1,2.17,1286362,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora celerecrescens,79.3655770513676,15.1209998136494,0.190523402908829,0.39,WOL-1-MGE-S163
10,NR_026242.1,1,1422,1,1123,78.9733,0.789733,36.1,1,47678,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides caccae,0.789732770745429,0.407641729153874,0.516176793283,0,WOL-1-MGE-S163
11,NR_026312.1,1,1482,8,1447,97.6383,6.44602,35,24.1,180164,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Blautia,Blautia schinkii,6.44601889338732,2.28079222519822,0.353829590468309,0.04,WOL-1-MGE-S163
12,NR_026330.1,1,1474,8,1443,97.8969,7.78019,40,13.5,53442,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,Eubacterium callanderi,7.78018995929444,1.21060642673093,0.155601139954777,0.04,WOL-1-MGE-S163
13,NR_026331.1,1,1488,1,1470,98.7903,0.987903,43.5,1,623,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella flexneri,0.987903225806452,0.109354830070718,0.110693868806278,0,WOL-1-MGE-S163
