index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads,alias
1,NR_025230.1,1,1411,13,1406,99.6456,12.1687,30.7,1.15,187326,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,12.1686746987952,1.71680377232974,0.141083874359771,0.07,WOL-17-MGE-S193
2,NR_025514.1,1,1518,676,1508,99.3412,632.818,28.3,24.4,158847,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,632.817523056654,106.37912589923,0.168103951017972,3.65,WOL-17-MGE-S193
3,NR_025525.1,1,1475,7,1466,99.3898,6.74576,32.1,47.4,185008,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio hungatei,6.74576271186441,1.02732709557142,0.15229220763496,0.04,WOL-17-MGE-S193
4,NR_025567.1,1,1498,60,1485,99.1322,56.8698,35.4,9.78,208479,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,56.869826435247,10.2641015680175,0.180484137395854,0.32,WOL-17-MGE-S193
5,NR_025862.1,1,1406,1,1383,98.3642,0.983642,42.3,60,46124,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Granulicatella,Granulicatella adiacens,0.983641536273115,0.126894905192847,0.129005232611094,0.01,WOL-17-MGE-S193
6,NR_025981.1,1,1477,6,1437,97.2918,5.51117,31.9,2.83,831,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio fibrisolvens,5.51117129316182,1.24750853972313,0.22635996476303,0.03,WOL-17-MGE-S193
7,NR_026100.1,1,1499,27,1447,96.531,25.6144,36.6,2.04,1286362,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora celerecrescens,25.6144096064043,4.98255493094198,0.194521560617826,0.15,WOL-17-MGE-S193
8,NR_026312.1,1,1482,1,1269,85.6275,0.856275,36.4,1,180164,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Blautia,Blautia schinkii,0.856275303643725,0.35092877604762,0.409831714816842,0.01,WOL-17-MGE-S193
9,NR_026330.1,1,1474,4,1442,97.829,3.86771,35.2,9.5,53442,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,Eubacterium callanderi,3.86770691994573,0.623810667107762,0.161286953747911,0.02,WOL-17-MGE-S193
10,NR_026409.1,1,1495,5,1454,97.2575,4.70702,32.2,2,29370,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora sphenoides,4.70702341137124,0.921873221798245,0.195850570781352,0.03,WOL-17-MGE-S193
11,NR_026493.1,1,1488,9,1474,99.0591,8.54839,29.8,3.56,69825,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora indolis,8.54838709677419,1.35260244538958,0.158228965309725,0.05,WOL-17-MGE-S193
12,NR_028607.1,1,1495,1,1329,88.8963,0.888963,11.4,1,85831,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides acidifaciens,0.888963210702341,0.314282818617305,0.353538610859948,0.01,WOL-17-MGE-S193
