index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads,alias
0,NR_024841.1,1,1460,1,1079,73.9041,0.739041,20.7,32,888807,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sanguinis,0.739041095890411,0.439308024581989,0.594429764494628,0.01,CHA-51-MGE-S131
1,NR_024842.1,1,1513,1,1200,79.3126,0.793126,19.7,1,760570,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus parasanguinis,0.793126239259749,0.405198129804451,0.510887308661779,0.01,CHA-51-MGE-S131
2,NR_025230.1,1,1411,4,1401,99.2913,3.65911,17.5,1,187326,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,3.6591070163005,0.711122614059863,0.194343212945665,0.04,CHA-51-MGE-S131
3,NR_025525.1,1,1475,7,1452,98.4407,6.54373,19,31.1,185008,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio hungatei,6.54372881355932,1.16073524268582,0.177381318168419,0.08,CHA-51-MGE-S131
4,NR_025567.1,1,1498,29,1458,97.3298,27.0107,19.3,11.8,208479,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,27.0106809078772,5.01592847642493,0.185701667186114,0.32,CHA-51-MGE-S131
5,NR_025863.1,1,1411,1,1296,91.8498,0.918498,14.4,1,46125,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Abiotrophia,Abiotrophia defectiva,0.918497519489724,0.273702243791048,0.297989094127445,0.01,CHA-51-MGE-S131
6,NR_025903.1,1,1537,2,1474,95.9011,1.85817,19.5,3,1379,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Bacillales,unclassified Bacillales family,Gemella,Gemella haemolysans,1.85816525699414,0.451473301473276,0.24296724942732,0.02,CHA-51-MGE-S131
7,NR_025981.1,1,1477,2,1376,93.1618,1.77725,16.5,1,831,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio fibrisolvens,1.77725118483412,0.556871122456565,0.31333281823556,0.02,CHA-51-MGE-S131
8,NR_026100.1,1,1499,54,1454,96.998,50.4757,20.3,2.69,1286362,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora celerecrescens,50.4756504336224,9.78861567449566,0.19392747969376,0.59,CHA-51-MGE-S131
9,NR_026330.1,1,1474,2,1443,97.8969,1.91452,19.5,1.5,53442,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,Eubacterium callanderi,1.91451831750339,0.346869726162904,0.181178588364324,0.02,CHA-51-MGE-S131
10,NR_026331.1,1,1488,1,1402,94.2204,0.942204,16.6,15,623,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella flexneri,0.942204301075269,0.233435166722712,0.247754299631523,0.01,CHA-51-MGE-S131
11,NR_026409.1,1,1495,11,1454,97.2575,10.4441,19.9,1.09,29370,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora sphenoides,10.4441471571906,1.87976726172416,0.17998283952079,0.12,CHA-51-MGE-S131
12,NR_026493.1,1,1488,21,1465,98.4543,19.9603,19.6,2.62,69825,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora indolis,19.9603494623656,3.24007569820738,0.162325599775515,0.23,CHA-51-MGE-S131
13,NR_026494.1,1,1499,2,1433,95.5971,1.77652,16.5,0,84030,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora saccharolytica,1.7765176784523,0.511635915406903,0.287999338037908,0.02,CHA-51-MGE-S131
14,NR_027549.1,1,1473,6,1457,98.9138,5.77936,18.8,4.17,585054,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia fergusonii,5.77936184657162,0.732259661628825,0.126702511638583,0.07,CHA-51-MGE-S131
15,NR_027558.1,1,1365,2,1362,99.7802,1.91722,17.3,60,169435,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Anaerotruncus,Anaerotruncus colihominis,1.91721611721612,0.283522849505393,0.147882571484471,0.02,CHA-51-MGE-S131
16,NR_028664.1,1,1520,1,1452,95.5263,0.955263,23.5,0,28037,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mitis,0.955263157894737,0.206793595174422,0.216478143708761,0.01,CHA-51-MGE-S131
17,NR_028686.1,1,1522,397,1509,99.1459,369.878,19.6,55.7,67826,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,Citrobacter sedlakii,369.878449408673,73.5456783692867,0.198837424799592,4.33,CHA-51-MGE-S131
18,NR_028726.1,1,1502,1,1377,91.6778,0.916778,17.4,1,94868,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora algidixylanolytica,0.916777629826898,0.276310039014995,0.301392649673582,0.01,CHA-51-MGE-S131
19,NR_029097.1,1,1374,173,1323,96.2882,158.891,19.8,2.08,237576,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Oribacterium,Oribacterium sinus,158.890829694323,35.2508400198903,0.22185572375515,1.89,CHA-51-MGE-S131
20,NR_029207.1,1,1426,4,1391,97.5456,3.34853,15.7,1,907,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,3.34852734922861,0.868061727707854,0.259236863604482,0.04,CHA-51-MGE-S131
21,NR_029356.1,1,1550,93,1479,95.4194,84.5665,20,37.7,292800,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii,84.5664516129032,21.8774486665479,0.258701272777653,1.01,CHA-51-MGE-S131
22,NR_036800.1,1,1481,6,1451,97.9743,5.38825,20.5,41.7,411470,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Mediterraneibacter,[Ruminococcus] gnavus,5.38825118163403,1.02790641681528,0.190768095652058,0.07,CHA-51-MGE-S131
23,NR_036928.1,1,1431,1,1364,95.318,0.95318,18.9,1,154046,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Hungatella,Hungatella hathewayi,0.953179594689029,0.21132785790659,0.221708331865345,0.01,CHA-51-MGE-S131
24,NR_037088.1,1,1453,4,1439,99.0365,3.59945,16.7,13.5,76122,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,Alloprevotella tannerae,3.59944941500344,0.706560929280077,0.19629694650936,0.04,CHA-51-MGE-S131
25,NR_040866.1,1,1425,2,1407,98.7368,1.90175,18.7,5.5,820,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides uniformis,1.90175438596491,0.337544851405015,0.177491296403006,0.02,CHA-51-MGE-S131
26,NR_040877.1,1,1494,5,1455,97.3896,4.68608,17.9,0.8,537011,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella copri,4.68607764390897,0.888178828243459,0.189535661961967,0.05,CHA-51-MGE-S131
27,NR_041313.1,1,1485,3,1446,97.3737,2.83906,20.5,33.3,338188,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides finegoldii,2.83905723905724,0.546080545666027,0.192345732996691,0.03,CHA-51-MGE-S131
28,NR_041342.1,1,1488,56,1464,98.3871,52.9543,20.1,33.1,823,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,52.9543010752688,8.93015912960718,0.168638976405598,0.61,CHA-51-MGE-S131
29,NR_041343.1,1,1492,21,1453,97.3861,19.9651,20.3,57.5,46503,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides merdae,19.9651474530831,3.37785700596647,0.169187681378474,0.23,CHA-51-MGE-S131
30,NR_041351.1,1,1493,161,1476,98.8614,151.745,19.9,52.4,357276,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola dorei,151.745478901541,25.2231233805696,0.166219933293272,1.76,CHA-51-MGE-S131
