index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads,alias
1,NR_024815.1,1,1490,1,1376,92.349,0.92349,41.4,25,228603,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella shahii,0.923489932885906,0.265901727920947,0.287931376891142,0.01,LAM-2-DRS-L218
3,NR_025230.1,1,1411,9,1349,95.606,8.16017,38,4.22,187326,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,8.16017009213324,1.9746265575977,0.241983504669998,0.05,LAM-2-DRS-L218
4,NR_025514.1,1,1518,136,1406,92.6219,123.262,38,25.3,158847,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,123.261528326746,35.5935190457223,0.288764219695295,0.69,LAM-2-DRS-L218
5,NR_025518.1,1,1494,46,1362,91.1647,40.251,38.6,25.2,179995,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum thomasii,40.2510040160643,13.4119358197842,0.333207485071215,0.23,LAM-2-DRS-L218
6,NR_025567.1,1,1498,5,1389,92.7236,4.57543,38.8,21,208479,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,4.57543391188251,1.3133037903177,0.287033714312214,0.03,LAM-2-DRS-L218
7,NR_025569.1,1,1494,4,1370,91.7001,3.46319,42.2,4.25,208962,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia albertii,3.46318607764391,1.12853603972021,0.325866417344798,0.02,LAM-2-DRS-L218
8,NR_025796.1,1,1435,2,1285,89.547,1.77491,36.2,1,259063,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Anaerocolumna,Anaerocolumna jejuensis,1.77491289198606,0.61947522675496,0.349017255749261,0.01,LAM-2-DRS-L218
9,NR_025981.1,1,1477,2,1338,90.589,1.59986,38.3,1.5,831,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio fibrisolvens,1.59986459038592,0.654627044215,0.409176531657027,0.01,LAM-2-DRS-L218
10,NR_026075.1,1,1468,2,1324,90.1907,1.66621,38.5,1,13335,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum succiniciproducens,1.66621253405995,0.647181578614748,0.388414782259383,0.01,LAM-2-DRS-L218
11,NR_026100.1,1,1499,1,1270,84.7231,0.847231,39.6,1,1286362,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora celerecrescens,0.847231487658439,0.359884281462686,0.424776801505957,0.01,LAM-2-DRS-L218
12,NR_026331.1,1,1488,828,1389,93.3468,766.982,40.7,12.1,623,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella flexneri,766.98185483871,205.224217614986,0.267573758518893,4.19,LAM-2-DRS-L218
13,NR_026332.1,1,1487,29,1388,93.3423,26.5232,39.3,3.34,622,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella dysenteriae,26.5232010759919,7.34494037417509,0.276925109949248,0.15,LAM-2-DRS-L218
14,NR_026476.1,1,1463,14,1382,94.4634,11.5277,40,9.07,83771,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinivibrio,Succinivibrio dextrinosolvens,11.5276828434723,4.27321284832452,0.370691396211015,0.07,LAM-2-DRS-L218
15,NR_027549.1,1,1473,32,1374,93.279,27.2811,39.9,8.5,585054,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia fergusonii,27.2810590631365,9.25681452671334,0.339312872909015,0.16,LAM-2-DRS-L218
16,NR_028685.1,1,1496,1,1359,90.8422,0.908422,39.6,1,67825,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,Citrobacter rodentium,0.908422459893048,0.288525112376383,0.317611161232575,0.01,LAM-2-DRS-L218
17,NR_028862.1,1,1537,28,1431,93.1034,25.1887,38.5,55.2,209880,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Allisonella,Allisonella histaminiformans,25.188679245283,7.01696618670839,0.278576185689546,0.14,LAM-2-DRS-L218
18,NR_028866.1,1,1486,1,1361,91.5882,0.915882,37.7,9,752555,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella bryantii,0.915881561238223,0.277658796928235,0.303160155940748,0.01,LAM-2-DRS-L218
19,NR_029097.1,1,1374,207,1284,93.4498,189.092,38.3,1.02,237576,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Oribacterium,Oribacterium sinus,189.092430858806,52.643680276343,0.278401837859134,1.05,LAM-2-DRS-L218
20,NR_029137.1,1,1514,18,1379,91.0832,16.1275,38.6,12.6,78257,Bacteria,unclassified Bacteria kingdom,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium pullorum,16.1274768824306,5.14626751862221,0.319099357955278,0.09,LAM-2-DRS-L218
