index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads,alias
0,NR_024640.1,1,1422,4,1374,96.6245,3.36639,41.7,6.5,61645,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter asburiae,3.36638537271449,1.23863254058465,0.367941398101393,0.02,HER-44-MGE-L138
1,NR_025230.1,1,1411,3,1348,95.5351,2.76825,38.4,1,187326,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,2.76824946846208,0.675412968595422,0.243985585941664,0.02,HER-44-MGE-L138
2,NR_025243.1,1,1403,1,1097,78.1896,0.781896,39.5,1,566551,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Cedecea,Cedecea davisae,0.781895937277263,0.413105697450345,0.528338462646157,0.01,HER-44-MGE-L138
3,NR_025452.1,1,1380,7,1358,98.4058,6.22101,41.1,6.86,158787,Bacteria,unclassified Bacteria kingdom,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium scardovii,6.22101449275362,1.46597636911401,0.235649084377091,0.04,HER-44-MGE-L138
4,NR_025514.1,1,1518,537,1406,92.6219,484.86,37.9,23.3,158847,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,484.860342555995,140.219618664975,0.289195890770921,2.71,HER-44-MGE-L138
5,NR_025518.1,1,1494,5,1357,90.83,4.45649,38.8,28.8,179995,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum thomasii,4.45649263721553,1.47192344270284,0.330287417152003,0.03,HER-44-MGE-L138
6,NR_025525.1,1,1475,2,1361,92.2712,1.82644,37.8,48.5,185008,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio hungatei,1.8264406779661,0.546090591909558,0.298991693788641,0.01,HER-44-MGE-L138
7,NR_025567.1,1,1498,12,1390,92.7904,10.6869,39.1,14,208479,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,10.6869158878505,3.1345003673164,0.293302614169528,0.06,HER-44-MGE-L138
8,NR_025569.1,1,1494,1,1120,74.9665,0.749665,40.2,1,208962,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia albertii,0.749665327978581,0.433350807174774,0.578059023142065,0.01,HER-44-MGE-L138
9,NR_026100.1,1,1499,1,1268,84.5897,0.845897,33.6,16,1286362,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora celerecrescens,0.845897264843229,0.361167691783159,0.426964014182141,0.01,HER-44-MGE-L138
