index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads,alias
0,NR_024815.1,1,1490,7,1468,98.5235,6.67114,34,5.14,228603,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella shahii,6.67114093959732,1.06184168493715,0.159169427621364,0.01,WOL-44-MGE-S6
1,NR_025230.1,1,1411,38,1411,100,35.815,33.6,2.39,187326,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,35.8150248051028,4.7305197017157,0.132081988703292,0.07,WOL-44-MGE-S6
2,NR_025514.1,1,1518,2048,1512,99.6047,1930.01,31.3,24.6,158847,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,1930.00592885376,319.683226271396,0.165638468510435,3.9,WOL-44-MGE-S6
3,NR_025518.1,1,1494,1,1402,93.842,0.93842,29.6,50,179995,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum thomasii,0.938420348058902,0.240471004697198,0.256250842380609,0,WOL-44-MGE-S6
4,NR_025525.1,1,1475,54,1473,99.8644,51.2332,32.4,46.1,185008,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio hungatei,51.2332203389831,8.16692257156589,0.159406777819737,0.1,WOL-44-MGE-S6
5,NR_025567.1,1,1498,103,1476,98.5314,97.0327,33.1,11.4,208479,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,97.0327102803738,17.6493228006483,0.181890444466108,0.2,WOL-44-MGE-S6
6,NR_025796.1,1,1435,8,1349,94.007,7.11429,32,1.88,259063,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Anaerocolumna,Anaerocolumna jejuensis,7.11428571428571,1.99777720671821,0.280812057169226,0.02,WOL-44-MGE-S6
7,NR_025981.1,1,1477,10,1434,97.0887,8.9675,32.2,10.1,831,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio fibrisolvens,8.96750169262018,2.2590438658503,0.251914517920793,0.02,WOL-44-MGE-S6
8,NR_026100.1,1,1499,77,1469,97.9987,72.8459,33.6,2.38,1286362,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora celerecrescens,72.8458972648432,13.4184328679978,0.184203000742964,0.15,WOL-44-MGE-S6
9,NR_026312.1,1,1482,8,1465,98.8529,6.77665,32,19.8,180164,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Blautia,Blautia schinkii,6.77665317139001,1.99950571200055,0.295057997130819,0.02,WOL-44-MGE-S6
10,NR_026330.1,1,1474,8,1444,97.9647,7.45726,33.7,7.12,53442,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,Eubacterium callanderi,7.4572591587517,1.25656654770024,0.168502464638842,0.02,WOL-44-MGE-S6
11,NR_026331.1,1,1488,480,1487,99.9328,465.569,35.6,0.827,623,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella flexneri,465.568548387097,56.9146000019827,0.122247519079964,0.91,WOL-44-MGE-S6
12,NR_026332.1,1,1487,6856,1487,100,6645.88,35.4,48.7,622,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella dysenteriae,6645.876933423,769.541506046386,0.11579231962245,13.06,WOL-44-MGE-S6
13,NR_026409.1,1,1495,24,1486,99.398,22.7933,33.1,2.12,29370,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora sphenoides,22.7933110367893,3.86252488243744,0.169458701116445,0.05,WOL-44-MGE-S6
14,NR_026493.1,1,1488,20,1488,100,19.1579,30.8,1.7,69825,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora indolis,19.1579301075269,2.69621848125777,0.140736419129041,0.04,WOL-44-MGE-S6
15,NR_026494.1,1,1499,3,1438,95.9306,2.7932,32.5,0.333,84030,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora saccharolytica,2.79319546364243,0.656634312724339,0.235083552608976,0.01,WOL-44-MGE-S6
16,NR_027549.1,1,1473,54,1473,100,51.9484,33.8,6.91,585054,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia fergusonii,51.9484046164291,6.84306211804275,0.131728051488199,0.1,WOL-44-MGE-S6
17,NR_028726.1,1,1502,1,1432,95.3395,0.953395,31.8,1,94868,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora algidixylanolytica,0.953395472703063,0.210860492493528,0.221167918802569,0,WOL-44-MGE-S6
18,NR_029097.1,1,1374,1248,1329,96.7249,1160.09,32.4,1.99,237576,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Oribacterium,Oribacterium sinus,1160.08879184862,253.558271245995,0.218567986371066,2.38,WOL-44-MGE-S6
19,NR_029171.1,1,1484,1,1428,96.2264,0.962264,29.6,60,714,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Aggregatibacter,Aggregatibacter actinomycetemcomitans,0.962264150943396,0.190620933155305,0.198096263867278,0,WOL-44-MGE-S6
20,NR_029207.1,1,1426,34,1421,99.6494,31.9734,32.7,2.82,907,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,31.9733520336606,5.77878681964152,0.180737597157714,0.06,WOL-44-MGE-S6
21,NR_029356.1,1,1550,143,1462,94.3226,130.847,33,24.5,292800,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii,130.847096774194,34.2556820216051,0.261799328117468,0.27,WOL-44-MGE-S6
22,NR_036800.1,1,1481,64,1451,97.9743,60.998,33.7,54.6,411470,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Mediterraneibacter,[Ruminococcus] gnavus,60.997974341661,9.44046043322216,0.154766785866435,0.12,WOL-44-MGE-S6
23,NR_036869.2,1,1507,1,1405,93.2316,0.932316,36.7,1,84037,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Syntrophococcus,Syntrophococcus sucromutans,0.932315859323159,0.251286487576671,0.269529350019959,0,WOL-44-MGE-S6
24,NR_040866.1,1,1425,19,1425,100,18.2456,33.9,25.2,820,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides uniformis,18.2456140350877,2.09434013362407,0.114785949631319,0.04,WOL-44-MGE-S6
25,NR_041277.1,1,1490,6,1467,98.4564,5.66242,33.1,1,484018,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola plebeius,5.66241610738255,1.09801558045337,0.193912909194681,0.01,WOL-44-MGE-S6
26,NR_041342.1,1,1488,339,1488,100,324.709,32.8,8.66,823,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,324.709005376344,49.9531926120559,0.153839874425901,0.65,WOL-44-MGE-S6
27,NR_041343.1,1,1492,315,1492,100,295.151,33,51.6,46503,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides merdae,295.150804289544,52.8114413365084,0.178930365660465,0.6,WOL-44-MGE-S6
28,NR_041351.1,1,1493,269,1492,99.933,255.32,32.1,37.9,357276,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola dorei,255.320160750167,39.7112480196366,0.155535105034241,0.51,WOL-44-MGE-S6
29,NR_041446.1,1,1456,47,1455,99.9313,44.6841,32.3,4.55,376804,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola barnesiae,44.6840659340659,6.36866633444542,0.142526562910429,0.09,WOL-44-MGE-S6
30,NR_041464.1,1,1492,1,1254,84.0483,0.840483,32.3,5,387661,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides johnsonii,0.840482573726542,0.366280681431812,0.435798067540879,0,WOL-44-MGE-S6
31,NR_041590.1,1,1342,19792,1315,97.9881,18474.4,33.2,17.9,742816,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas funiformis,18474.4247391952,3985.47981105277,0.215729575741387,37.72,WOL-44-MGE-S6
32,NR_041626.1,1,1483,1,1230,82.94,0.8294,33.4,0,762968,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Paraprevotella,Paraprevotella clara,0.829399865138233,0.376286068101405,0.453684747149905,0,WOL-44-MGE-S6
33,NR_041668.1,1,1484,4,1454,97.9784,3.86051,32.3,0,742726,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,Barnesiella intestinihominis,3.86051212938005,0.607952474221007,0.15747974720614,0.01,WOL-44-MGE-S6
34,NR_041907.1,1,1485,1,1384,93.1987,0.931987,27.4,0,862515,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella marshii,0.931986531986532,0.251853827095804,0.270233333263922,0,WOL-44-MGE-S6
35,NR_042152.1,1,1456,17,1456,100,14.8798,32,0,168384,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Marvinbryantia,Marvinbryantia formatexigens,14.8798076923077,3.61097661691969,0.242676296064393,0.03,WOL-44-MGE-S6
36,NR_042499.1,1,1368,2,1367,99.9269,1.95906,32.7,26.5,657309,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides xylanisolvens,1.95906432748538,0.20187055457417,0.103044372633382,0,WOL-44-MGE-S6
37,NR_042745.1,1,1493,203,1482,99.2632,193.003,32.5,0.98,204516,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola massiliensis,193.002679169457,31.5357577087496,0.16339544012786,0.39,WOL-44-MGE-S6
38,NR_042825.1,1,1427,2,1420,99.5095,1.92852,29.4,47,883106,Bacteria,unclassified Bacteria kingdom,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Paraeggerthella,Paraeggerthella hongkongensis,1.92852137351086,0.276104412555494,0.143168966830192,0,WOL-44-MGE-S6
39,NR_042832.1,1,1456,1,1395,95.8104,0.958104,28.6,1,301302,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Roseburia,Roseburia faecis,0.958104395604396,0.20041943669738,0.209183297370168,0,WOL-44-MGE-S6
40,NR_043142.1,1,1465,60,1464,99.9317,57.8027,33.4,17.2,292800,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii,57.8027303754266,6.66714423213485,0.115343067513109,0.11,WOL-44-MGE-S6
41,NR_043224.1,1,1455,3,1436,98.6942,2.73402,30.6,0,305719,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella baroniae,2.7340206185567,0.56250690314055,0.205743475130593,0.01,WOL-44-MGE-S6
42,NR_043656.1,1,1540,3,1411,91.6234,2.7026,33,1.67,349094,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera sueciensis,2.7025974025974,0.844578940654926,0.31250638361571,0.01,WOL-44-MGE-S6
