index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads,alias
0,NR_024815.1,1,1490,2,1442,96.7785,1.87919,18.5,33,228603,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella shahii,1.87919463087248,0.413225801672559,0.219895158747183,0.03,CHA-46-MGE-S38
1,NR_025127.1,1,1453,1,1280,88.0936,0.880936,18.2,1,140626,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lachnobacterium,Lachnobacterium bovis,0.88093599449415,0.323975315191824,0.367762603885719,0.01,CHA-46-MGE-S38
2,NR_025230.1,1,1411,4,1401,99.2913,3.7562,17.4,1,187326,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,3.756201275691,0.60267326388804,0.160447542518118,0.05,CHA-46-MGE-S38
3,NR_025514.1,1,1518,502,1508,99.3412,472.211,19.5,35,158847,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,472.210803689065,80.0490149072428,0.169519660037157,6.77,CHA-46-MGE-S38
4,NR_025518.1,1,1494,1273,1464,97.992,1176.24,19.3,41.3,179995,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum thomasii,1176.24297188755,256.198347580314,0.217810736134886,17.16,CHA-46-MGE-S38
5,NR_025525.1,1,1475,4,1444,97.8983,3.64,18.9,52,185008,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio hungatei,3.64,0.805274336560823,0.221229213340885,0.05,CHA-46-MGE-S38
6,NR_025567.1,1,1498,18,1461,97.53,16.9366,19.9,8.72,208479,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,16.9365821094793,3.10482367621541,0.183320557603985,0.24,CHA-46-MGE-S38
7,NR_026075.1,1,1468,3,1250,85.1499,2.35967,19.1,17,13335,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum succiniciproducens,2.35967302452316,1.08597448787284,0.460222444629715,0.04,CHA-46-MGE-S38
8,NR_026100.1,1,1499,7,1448,96.5977,6.50434,19.9,3.14,1286362,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora celerecrescens,6.50433622414943,1.33773462300667,0.205668123065334,0.09,CHA-46-MGE-S38
9,NR_026312.1,1,1482,1,1069,72.1323,0.721323,16,21,180164,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Blautia,Blautia schinkii,0.721322537112011,0.44849979342741,0.62177426927916,0.01,CHA-46-MGE-S38
