index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads,alias
0,NR_025230.1,1,1411,10,1349,95.606,9.05103,38.9,2.6,187326,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,9.05102763997165,2.26573708669916,0.250329263905138,0.05,HER-17-MGE-L187
1,NR_025452.1,1,1380,8,1358,98.4058,6.89855,39.3,22.8,158787,Bacteria,unclassified Bacteria kingdom,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium scardovii,6.89855072463768,1.76004258251796,0.255132223096091,0.04,HER-17-MGE-L187
2,NR_025514.1,1,1518,186,1406,92.6219,167.835,38.4,21.2,158847,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,167.83465085639,48.418750606148,0.288490787564352,0.87,HER-17-MGE-L187
3,NR_025518.1,1,1494,3,1352,90.4953,2.69946,39.6,31,179995,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum thomasii,2.69946452476573,0.883752113133575,0.327380524924761,0.01,HER-17-MGE-L187
4,NR_025525.1,1,1475,1,1345,91.1864,0.911864,41.4,58,185008,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio hungatei,0.911864406779661,0.283588141459576,0.310998147697305,0,HER-17-MGE-L187
5,NR_025567.1,1,1498,6,1390,92.7904,5.48932,38.7,21.8,208479,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,5.48931909212283,1.57432835091528,0.286798476185224,0.03,HER-17-MGE-L187
6,NR_026312.1,1,1482,15,1288,86.9096,11.415,39.1,12.1,180164,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Blautia,Blautia schinkii,11.414979757085,6.03052036398972,0.528298822452726,0.07,HER-17-MGE-L187
7,NR_026314.1,1,1458,2,1347,92.3868,1.69342,39.7,13,53443,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Blautia,Blautia hydrogenotrophica,1.69341563786008,0.604238512432206,0.356816424109419,0.01,HER-17-MGE-L187
8,NR_026331.1,1,1488,6,1389,93.3468,5.51613,39.3,1,623,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella flexneri,5.51612903225807,1.50176155323045,0.272249170468678,0.03,HER-17-MGE-L187
9,NR_026332.1,1,1487,51,1388,93.3423,44.7397,40.3,36.4,622,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella dysenteriae,44.7397444519166,12.9359193263393,0.28913708571228,0.24,HER-17-MGE-L187
10,NR_026409.1,1,1495,1,1375,91.9732,0.919732,41.3,1,29370,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora sphenoides,0.919732441471572,0.271797887564388,0.295518430479098,0,HER-17-MGE-L187
11,NR_026493.1,1,1488,2,1377,92.5403,1.82997,40.8,1,69825,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora indolis,1.82997311827957,0.538986569849345,0.29453250677041,0.01,HER-17-MGE-L187
12,NR_026494.1,1,1499,1,1203,80.2535,0.802535,42.3,1,84030,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora saccharolytica,0.802535023348899,0.398218971261976,0.496201361530925,0,HER-17-MGE-L187
13,NR_027527.1,1,1458,1,1105,75.7888,0.757888,40.6,1,147206,Bacteria,unclassified Bacteria kingdom,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella stercoris,0.757887517146776,0.428509005881269,0.565399213189946,0,HER-17-MGE-L187
14,NR_027549.1,1,1473,2,1162,78.8866,1.51867,38.4,30,585054,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia fergusonii,1.51866938221317,0.819985001183884,0.539936480439813,0.01,HER-17-MGE-L187
15,NR_028862.1,1,1537,16,1431,93.1034,14.1249,39.2,60,209880,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Allisonella,Allisonella histaminiformans,14.1249186727391,3.97796793801906,0.281627670231934,0.08,HER-17-MGE-L187
16,NR_028866.1,1,1486,5,1388,93.4051,4.5572,38.6,3.2,752555,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella bryantii,4.55720053835801,1.31057289609783,0.287582888895654,0.02,HER-17-MGE-L187
17,NR_029097.1,1,1374,107,1282,93.3042,97.3304,38.3,1.23,237576,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Oribacterium,Oribacterium sinus,97.330422125182,26.8823607051753,0.276196898340792,0.5,HER-17-MGE-L187
18,NR_029137.1,1,1514,73,1382,91.2814,65.1235,37.6,7.14,78257,Bacteria,unclassified Bacteria kingdom,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium pullorum,65.1235138705416,20.6761435004299,0.317491214333609,0.34,HER-17-MGE-L187
19,NR_029139.1,1,1513,2,1373,90.7469,1.7885,37.5,1,77635,Bacteria,unclassified Bacteria kingdom,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium subtile,1.78849966953073,0.593349325543483,0.331758141000477,0.01,HER-17-MGE-L187
20,NR_029207.1,1,1426,51,1418,99.439,49.5154,38.4,2.55,907,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,49.515427769986,5.04465397690555,0.101880448258258,0.24,HER-17-MGE-L187
21,NR_029356.1,1,1550,1,1167,75.2903,0.752903,41.6,14,292800,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii,0.752903225806452,0.431462700174959,0.573065283008729,0,HER-17-MGE-L187
22,NR_036800.1,1,1481,59,1368,92.37,52.6995,39,35.6,411470,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Mediterraneibacter,[Ruminococcus] gnavus,52.6995273463876,15.4932262807737,0.293991750228397,0.28,HER-17-MGE-L187
23,NR_036853.1,1,1514,67,1384,91.4135,59.9802,39.3,8.88,1683,Bacteria,unclassified Bacteria kingdom,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium angulatum,59.9801849405548,19.4180264834094,0.323740690407244,0.32,HER-17-MGE-L187
24,NR_036856.1,1,1517,16,1380,90.969,14.263,38.1,9.38,78448,Bacteria,unclassified Bacteria kingdom,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium pullorum,14.2630191166777,4.5684514801424,0.320300452714148,0.08,HER-17-MGE-L187
