index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads,alias
0,NR_025230.1,1,1411,12,1409,99.8583,11.4543,18.8,2.75,187326,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,11.4542877391921,1.38630627115047,0.121029460994513,0.2,KUB-24-MGE-S45
1,NR_025514.1,1,1518,694,1508,99.3412,651.007,19.4,35.7,158847,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,651.007246376812,110.837142075542,0.170254851528009,11.3,KUB-24-MGE-S45
2,NR_025525.1,1,1475,3,1439,97.5593,2.81966,21.5,47.7,185008,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio hungatei,2.81966101694915,0.555000599281202,0.196832383731612,0.05,KUB-24-MGE-S45
3,NR_025567.1,1,1498,30,1458,97.3298,27.5868,19.5,7.93,208479,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,27.586782376502,5.24084074210153,0.189976513772973,0.49,KUB-24-MGE-S45
4,NR_025796.1,1,1435,1,1344,93.6585,0.936585,16.9,1,259063,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Anaerocolumna,Anaerocolumna jejuensis,0.936585365853659,0.243792198782828,0.260298962242082,0.02,KUB-24-MGE-S45
5,NR_025904.1,1,1536,1,1445,94.0755,0.940755,21.9,1,29391,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Bacillales,unclassified Bacillales family,Gemella,Gemella morbillorum,0.940755208333333,0.236159174442115,0.251031482313556,0.02,KUB-24-MGE-S45
6,NR_025981.1,1,1477,1,1392,94.2451,0.942451,23.3,7,831,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio fibrisolvens,0.942450914014895,0.232967668894592,0.247193424538299,0.02,KUB-24-MGE-S45
7,NR_026100.1,1,1499,4,1449,96.6644,3.76451,21,4,1286362,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora celerecrescens,3.76450967311541,0.778495997268779,0.20679877722947,0.07,KUB-24-MGE-S45
8,NR_026312.1,1,1482,3,1433,96.6937,2.58907,17.3,16.7,180164,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Blautia,Blautia schinkii,2.58906882591093,0.783326807852191,0.302551558310385,0.05,KUB-24-MGE-S45
9,NR_026330.1,1,1474,1,1408,95.5224,0.955224,19.6,1,53442,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,Eubacterium callanderi,0.955223880597015,0.206882225776968,0.216579830110264,0.02,KUB-24-MGE-S45
10,NR_026331.1,1,1488,412,1488,100,392.528,19.5,4.93,623,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella flexneri,392.527553763441,51.3382500495924,0.130788907829211,6.71,KUB-24-MGE-S45
11,NR_026332.1,1,1487,2,1456,97.9153,1.89576,17.1,0.5,622,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella dysenteriae,1.89576328177539,0.367637055384858,0.193925612400597,0.03,KUB-24-MGE-S45
12,NR_026409.1,1,1495,4,1467,98.1271,3.76722,19.7,1,29370,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora sphenoides,3.76722408026756,0.683029112382619,0.181308331500713,0.07,KUB-24-MGE-S45
13,NR_026493.1,1,1488,3,1452,97.5806,2.89315,21.2,1,69825,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora indolis,2.89314516129032,0.493406478837906,0.170543284671499,0.05,KUB-24-MGE-S45
