index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads,alias
0,NR_025230.1,1,1411,4,1399,99.1495,3.75266,17.3,9.25,187326,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,3.75265768958186,0.623805260156269,0.166230259127572,0.07,KUB-37-MGE-S108
1,NR_025514.1,1,1518,379,1508,99.3412,355.371,18.7,34,158847,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,355.370882740448,60.0667624226146,0.169025559886643,6.36,KUB-37-MGE-S108
2,NR_025525.1,1,1475,2,1436,97.3559,1.89559,18.5,58.5,185008,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio hungatei,1.89559322033898,0.382735774330867,0.201908178518608,0.03,KUB-37-MGE-S108
3,NR_025567.1,1,1498,11,1454,97.0628,10.3625,19.7,11.9,208479,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,10.3624833110814,1.95783399090092,0.188934826925825,0.18,KUB-37-MGE-S108
4,NR_025796.1,1,1435,3,1344,93.6585,2.6899,18.8,1.67,259063,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Anaerocolumna,Anaerocolumna jejuensis,2.68989547038328,0.793542401363591,0.2950086388489,0.05,KUB-37-MGE-S108
5,NR_025903.1,1,1537,3,1477,96.0963,2.77554,17.7,3.67,1379,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Bacillales,unclassified Bacillales family,Gemella,Gemella haemolysans,2.77553675992193,0.651300872819612,0.23465762811152,0.05,KUB-37-MGE-S108
6,NR_025904.1,1,1536,1,1440,93.75,0.9375,19.5,1,29391,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Bacillales,unclassified Bacillales family,Gemella,Gemella morbillorum,0.9375,0.242140293681379,0.258282979926804,0.02,KUB-37-MGE-S108
7,NR_025981.1,1,1477,2,1395,94.4482,1.72038,15.4,3,831,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio fibrisolvens,1.72037914691943,0.559178517968822,0.325032141298682,0.03,KUB-37-MGE-S108
8,NR_026100.1,1,1499,6,1449,96.6644,5.58439,19.6,3.67,1286362,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora celerecrescens,5.58438959306204,1.15491482311466,0.206811291344986,0.1,KUB-37-MGE-S108
9,NR_026330.1,1,1474,1,1354,91.8589,0.918589,15.9,1,53442,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,Eubacterium callanderi,0.918588873812754,0.273558264615661,0.297802719382189,0.02,KUB-37-MGE-S108
