index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads,alias
0,NR_024570.1,1,1450,1,1369,94.4138,0.944138,16.3,1,562,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,0.944137931034483,0.229734404837201,0.243327163633266,0.01,IVY-9-MGE-S103
1,NR_025230.1,1,1411,19,1410,99.9291,17.6194,18.5,3.53,187326,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,17.6194188518781,2.4573854415062,0.139470289126151,0.19,IVY-9-MGE-S103
2,NR_025514.1,1,1518,183,1509,99.4071,171.595,18.7,31.4,158847,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,171.594861660079,29.436790149715,0.171548202929455,1.8,IVY-9-MGE-S103
3,NR_025518.1,1,1494,1705,1464,97.992,1569.11,18.6,39.4,179995,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum thomasii,1569.10910307898,342.350993998695,0.218181765262159,16.73,IVY-9-MGE-S103
4,NR_025569.1,1,1494,1,1395,93.3735,0.933735,15.7,1,208962,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia albertii,0.933734939759036,0.248828143035187,0.266486914476393,0.01,IVY-9-MGE-S103
5,NR_025796.1,1,1435,2,1340,93.3798,1.6878,17.8,1,259063,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Anaerocolumna,Anaerocolumna jejuensis,1.68780487804878,0.589385767169887,0.349202549912794,0.02,IVY-9-MGE-S103
6,NR_025981.1,1,1477,6,1449,98.1043,5.31144,17.6,2,831,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio fibrisolvens,5.31144211238998,1.2332170425016,0.232181207364547,0.06,IVY-9-MGE-S103
7,NR_026075.1,1,1468,13,1419,96.6621,10.5307,17.2,4.08,13335,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum succiniciproducens,10.5306539509537,3.0975528054505,0.294146291377277,0.13,IVY-9-MGE-S103
8,NR_026100.1,1,1499,13,1454,96.998,12.2395,19.7,3.08,1286362,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora celerecrescens,12.2394929953302,2.40313297049556,0.196342525904663,0.13,IVY-9-MGE-S103
9,NR_026106.1,1,1489,1,1291,86.7025,0.867025,16.7,1,29322,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,[Eubacterium] cellulosolvens,0.867024848891874,0.33966195251992,0.391755729900977,0.01,IVY-9-MGE-S103
