index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads,alias
0,NR_025230.1,1,1411,34,1410,99.9291,32.3026,34,2.32,187326,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,32.3026222537208,3.97686396795489,0.123112728642233,0.23,KOR-21-MGE-S187
1,NR_025514.1,1,1518,714,1508,99.3412,679.538,32.6,34.1,158847,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,679.538208168643,114.372776596178,0.168309559670548,4.75,KOR-21-MGE-S187
2,NR_025525.1,1,1475,9,1448,98.1695,8.59051,34.1,38.4,185008,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio hungatei,8.59050847457627,1.4047475035056,0.163523207929189,0.06,KOR-21-MGE-S187
3,NR_025567.1,1,1498,48,1456,97.1963,45.781,34.6,11.5,208479,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,45.781041388518,8.3276339190875,0.181901364986776,0.32,KOR-21-MGE-S187
4,NR_025796.1,1,1435,7,1399,97.4913,6.27526,31.8,4,259063,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Anaerocolumna,Anaerocolumna jejuensis,6.27526132404181,1.63433175665084,0.260440429849411,0.05,KOR-21-MGE-S187
5,NR_025981.1,1,1477,2,1414,95.7346,1.77928,29.1,6.5,831,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio fibrisolvens,1.77928232904536,0.507428582602782,0.285187220892051,0.01,KOR-21-MGE-S187
6,NR_026100.1,1,1499,10,1448,96.5977,9.55904,35.8,2.5,1286362,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora celerecrescens,9.55903935957305,1.85119400300659,0.193658999965585,0.07,KOR-21-MGE-S187
7,NR_026312.1,1,1482,1,1341,90.4858,0.904858,28.4,1,180164,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Blautia,Blautia schinkii,0.904858299595142,0.293509602444543,0.324370791068466,0.01,KOR-21-MGE-S187
8,NR_026331.1,1,1488,1292,1488,100,1254.79,36.9,7.97,623,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella flexneri,1254.78561827957,158.893078827074,0.126629662081186,8.59,KOR-21-MGE-S187
9,NR_026332.1,1,1487,9,1475,99.193,7.90989,24.9,8.67,622,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella dysenteriae,7.90988567585743,1.25484918918336,0.158643151191605,0.06,KOR-21-MGE-S187
