index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads,alias
0,NR_024815.1,1,1490,1,1355,90.9396,0.909396,15.3,1,228603,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella shahii,0.909395973154362,0.287141555541216,0.31574975480178,0.01,JOA-62-MGE-S137
1,NR_025230.1,1,1411,29,1411,100,27.1885,19,1.9,187326,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,27.1885187810064,3.34174689996734,0.122910222762921,0.41,JOA-62-MGE-S137
2,NR_025514.1,1,1518,900,1508,99.3412,844.946,19.4,35.2,158847,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,844.945981554677,143.423109180008,0.169742341298687,12.88,JOA-62-MGE-S137
3,NR_025518.1,1,1494,44,1462,97.8581,40.5556,19.5,30.8,179995,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum thomasii,40.5555555555556,8.75050046942638,0.215765764999555,0.63,JOA-62-MGE-S137
4,NR_025567.1,1,1498,3,1453,96.996,2.85781,21.2,12.3,208479,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,2.85781041388518,0.558360048707834,0.195380367429184,0.04,JOA-62-MGE-S137
5,NR_025796.1,1,1435,1,1288,89.7561,0.897561,17.2,1,259063,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Anaerocolumna,Anaerocolumna jejuensis,0.897560975609756,0.303330494202502,0.337949735388657,0.01,JOA-62-MGE-S137
6,NR_025904.1,1,1536,1,1416,92.1875,0.921875,17.1,1,29391,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Bacillales,unclassified Bacillales family,Gemella,Gemella morbillorum,0.921875,0.268455590198444,0.291206063944075,0.01,JOA-62-MGE-S137
7,NR_026075.1,1,1468,2,1210,82.4251,1.57084,15.8,1,13335,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum succiniciproducens,1.5708446866485,0.772584148329402,0.491827202839359,0.03,JOA-62-MGE-S137
8,NR_026100.1,1,1499,2,1446,96.4643,1.8986,21.8,1,1286362,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora celerecrescens,1.89859906604403,0.402418471487149,0.211955477427701,0.03,JOA-62-MGE-S137
9,NR_026331.1,1,1488,18,1476,99.1935,17.2224,19.2,5.39,623,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella flexneri,17.2224462365591,2.30250445437285,0.133692068057393,0.26,JOA-62-MGE-S137
10,NR_026476.1,1,1463,95,1434,98.0178,88.7724,19,14.2,83771,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinivibrio,Succinivibrio dextrinosolvens,88.7723855092276,15.0523301588512,0.169560951556119,1.36,JOA-62-MGE-S137
11,NR_027549.1,1,1473,1,1407,95.5193,0.955193,19.9,8,585054,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia fergusonii,0.955193482688391,0.206949193410238,0.216656831480654,0.01,JOA-62-MGE-S137
12,NR_027579.1,1,1402,1,1289,91.9401,0.919401,17.5,1,471875,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Mediterraneibacter,[Ruminococcus] lactaris,0.919400855920114,0.272315653115017,0.296188165762028,0.01,JOA-62-MGE-S137
13,NR_028812.1,1,1408,1,1347,95.6676,0.956676,19.6,1,156456,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Anaeroglobus,Anaeroglobus geminatus,0.956676136363636,0.203657467628746,0.212880263118986,0.01,JOA-62-MGE-S137
14,NR_028862.1,1,1537,59,1503,97.7879,55.5094,19.4,59.3,209880,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Allisonella,Allisonella histaminiformans,55.5094339622642,9.7625491225139,0.175871891058204,0.84,JOA-62-MGE-S137
15,NR_029097.1,1,1374,68,1323,96.2882,62,19.6,2.47,237576,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Oribacterium,Oribacterium sinus,62,14.251461380963,0.229862280338113,0.97,JOA-62-MGE-S137
16,NR_029101.1,1,1396,1,1345,96.3467,0.963467,19.4,1,103892,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella ratti,0.963467048710602,0.187679318285208,0.194795783142119,0.01,JOA-62-MGE-S137
17,NR_029207.1,1,1426,8,1397,97.9663,7.37728,18.2,1,907,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,7.37727910238429,1.43613121692366,0.194669497655241,0.11,JOA-62-MGE-S137
18,NR_037088.1,1,1453,1,1339,92.1542,0.921542,14.7,1,76122,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,Alloprevotella tannerae,0.921541637990365,0.268984093678671,0.291884905239066,0.01,JOA-62-MGE-S137
19,NR_040877.1,1,1494,7,1456,97.4565,6.54351,19.3,0.857,537011,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella copri,6.54350736278447,1.19461619397903,0.18256511802421,0.1,JOA-62-MGE-S137
20,NR_041277.1,1,1490,4,1450,97.3154,3.72215,20.2,4.75,484018,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola plebeius,3.72214765100671,0.76040758551979,0.204292697876756,0.06,JOA-62-MGE-S137
21,NR_041278.1,1,1490,1,1407,94.4295,0.944295,21.9,1,470145,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola coprocola,0.944295302013423,0.229427573456487,0.242961680490523,0.01,JOA-62-MGE-S137
22,NR_041342.1,1,1488,2,1447,97.2446,1.87366,19.6,9.5,823,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,1.87365591397849,0.406939891389057,0.217190300712667,0.03,JOA-62-MGE-S137
23,NR_041343.1,1,1492,4,1450,97.185,3.79223,18.7,47,46503,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides merdae,3.79222520107239,0.719373475606422,0.18969692923379,0.06,JOA-62-MGE-S137
24,NR_041351.1,1,1493,1,1369,91.6946,0.916946,14.2,1,357276,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola dorei,0.916945746818486,0.276056674016581,0.301061076922392,0.01,JOA-62-MGE-S137
25,NR_041446.1,1,1456,6,1451,99.6566,5.70948,19.3,6.17,376804,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola barnesiae,5.70947802197802,0.699587115983398,0.122530836144813,0.09,JOA-62-MGE-S137
26,NR_041541.1,1,1467,1,1240,84.5262,0.845262,17.5,26,407975,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella pleuritidis,0.845262440354465,0.361777646431261,0.428006296221499,0.01,JOA-62-MGE-S137
27,NR_041590.1,1,1342,1164,1310,97.6155,1078.55,20.3,8.75,742816,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas funiformis,1078.55439642325,233.696319655079,0.216675506057064,16.65,JOA-62-MGE-S137
28,NR_042349.1,1,1513,1,1419,93.7872,0.937872,19.8,37,299767,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter ludwigii,0.937871777924653,0.241468100039292,0.257463872698696,0.01,JOA-62-MGE-S137
29,NR_042842.1,1,1506,1,1416,94.0239,0.940239,20.9,0,28129,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella denticola,0.940239043824701,0.237122161689429,0.252193485525622,0.01,JOA-62-MGE-S137
30,NR_042927.1,1,1471,2,1468,99.7961,1.96193,20.7,1,655813,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus oralis,1.96193065941536,0.201808350061634,0.102862121601061,0.03,JOA-62-MGE-S137
31,NR_043224.1,1,1455,1,1377,94.6392,0.946392,19.4,0,305719,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella baroniae,0.94639175257732,0.225320430094656,0.238083678858187,0.01,JOA-62-MGE-S137
32,NR_043657.1,1,1553,359,1537,98.9697,325.703,18.9,11.3,349095,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera paucivorans,325.703155183516,73.3581199279827,0.225229994737538,5.14,JOA-62-MGE-S137
33,NR_044270.1,1,1454,2,1413,97.1802,1.7132,18.4,1,439703,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella maculosa,1.71320495185695,0.510998418765624,0.298270453988445,0.03,JOA-62-MGE-S137
34,NR_044289.1,1,1454,1,1308,89.9587,0.899587,16.7,1,460384,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Enterocloster,Enterocloster lavalensis,0.89958734525447,0.300652825379896,0.334211932799977,0.01,JOA-62-MGE-S137
35,NR_044473.1,1,1399,62,1399,100,58.361,18.4,5.27,491921,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas rupellensis,58.360972122945,6.0959606385896,0.104452691873392,0.89,JOA-62-MGE-S137
36,NR_074902.1,1,1542,18,1471,95.3956,16.727,19.8,6.61,585054,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia fergusonii,16.7269779507134,3.9197049344354,0.234334315856992,0.26,JOA-62-MGE-S137
37,NR_074980.1,1,1551,2,1483,95.6157,1.85751,18.5,0,479436,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella parvula,1.8575112830432,0.458264604189824,0.246708920894973,0.03,JOA-62-MGE-S137
38,NR_102980.1,1,1552,421,1516,97.6804,387.684,19.6,2.12,1064535,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,387.683634020619,84.9955802101341,0.219239536445363,6.02,JOA-62-MGE-S137
39,NR_104735.1,1,1511,1,1285,85.043,0.85043,18.2,1,45851,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio crossotus,0.85043017868961,0.35676732951116,0.419513957113901,0.01,JOA-62-MGE-S137
40,NR_104826.1,1,1530,12,1480,96.732,11.1183,19.8,0.667,624,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella sonnei,11.1183006535948,2.43121024287529,0.21866743116802,0.17,JOA-62-MGE-S137
41,NR_104901.1,1,1515,1,1263,83.3663,0.833663,19.4,0,621,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella boydii,0.833663366336634,0.372505501911467,0.446829640060074,0.01,JOA-62-MGE-S137
42,NR_111998.1,1,1449,1,1380,95.2381,0.952381,18.3,3,549,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Pantoea,Pantoea agglomerans,0.952380952380952,0.213032377824542,0.223683996715769,0.01,JOA-62-MGE-S137
43,NR_112558.1,1,1110,1,891,80.2703,0.802703,16.9,1,562,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,0.802702702702703,0.398138015106497,0.495996853836377,0.01,JOA-62-MGE-S137
44,NR_112899.1,1,1491,7,1431,95.9759,6.48357,18.5,0.143,742742,Bacteria,unclassified Bacteria kingdom,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella tanakaei,6.48356807511737,1.47697028407043,0.227802078571327,0.1,JOA-62-MGE-S137
45,NR_112901.1,1,1469,40,1439,97.9578,36.8393,20,0,762983,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinatimonas,Succinatimonas hippei,36.8393464942138,6.39833966950159,0.173682225077108,0.57,JOA-62-MGE-S137
46,NR_112946.1,1,1489,5,1446,97.1122,4.4634,19.3,1,821,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,4.46339825386165,1.02399150650783,0.229419704061113,0.07,JOA-62-MGE-S137
47,NR_113064.1,1,1490,5,1446,97.047,4.71879,21,1,1236538,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sartorii,4.71879194630873,0.966592342137408,0.204838940376154,0.07,JOA-62-MGE-S137
