index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads,alias
0,NR_024640.1,1,1422,1,1296,91.1392,0.911392,40.5,17,61645,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter asburiae,0.911392405063291,0.284276484537122,0.311914476089342,0,KUB-15-MGE-S180
1,NR_025230.1,1,1411,8,1402,99.3622,7.71935,36.5,6.5,187326,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,7.71934798015592,1.05952679125028,0.137255995451171,0.03,KUB-15-MGE-S180
2,NR_025514.1,1,1518,1843,1508,99.3412,1756.42,36.4,33.5,158847,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,1756.41765480896,297.744464468868,0.169518032145522,8.06,KUB-15-MGE-S180
3,NR_025518.1,1,1494,188,1464,97.992,177.155,38.3,53.1,179995,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum thomasii,177.154618473896,38.4817636991368,0.21722134049137,0.82,KUB-15-MGE-S180
4,NR_025525.1,1,1475,19,1447,98.1017,18.3654,38.6,52.3,185008,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio hungatei,18.3654237288136,2.96794688139001,0.161605140464774,0.08,KUB-15-MGE-S180
5,NR_025567.1,1,1498,57,1476,98.5314,54.5247,37.6,9.98,208479,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,54.524699599466,9.85430220532065,0.180730976561257,0.25,KUB-15-MGE-S180
6,NR_025569.1,1,1494,1,1226,82.0616,0.820616,35.7,1,208962,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia albertii,0.820615796519411,0.383802173195383,0.467700201267457,0,KUB-15-MGE-S180
7,NR_025903.1,1,1537,1,1441,93.7541,0.937541,31.7,16,1379,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Bacillales,unclassified Bacillales family,Gemella,Gemella haemolysans,0.937540663630449,0.242066708733157,0.25819329030039,0,KUB-15-MGE-S180
8,NR_025981.1,1,1477,3,1441,97.5626,2.74611,39.7,1,831,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio fibrisolvens,2.74610697359513,0.6645240544188,0.241987679580022,0.01,KUB-15-MGE-S180
9,NR_026032.1,1,1405,1,1360,96.7972,0.967972,34.4,1,749,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,unclassified Pasteurellaceae genus,[Pasteurella] aerogenes,0.96797153024911,0.176138378934363,0.181966487060868,0,KUB-15-MGE-S180
