index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads,alias
0,NR_024946.1,1,1458,1,1443,98.9712,0.989712,39.6,13,296,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas fragi,0.989711934156379,0.100941616933075,0.101990906090383,0.01,FRA-19-MGE-S160
1,NR_025230.1,1,1411,11,1404,99.5039,10.6697,38.2,0.909,187326,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,10.6697377746279,1.38791588310134,0.130079661976486,0.13,FRA-19-MGE-S160
2,NR_025514.1,1,1518,239,1508,99.3412,228.586,37,32.3,158847,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,228.585638998682,39.0481031786751,0.170824831121172,2.77,FRA-19-MGE-S160
3,NR_025518.1,1,1494,6,1430,95.7162,5.70683,40.7,50.5,179995,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum thomasii,5.70682730923695,1.24967252547545,0.218978507278949,0.07,FRA-19-MGE-S160
4,NR_025525.1,1,1475,7,1442,97.7627,6.53763,38.5,52.7,185008,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio hungatei,6.53762711864407,1.15567788788205,0.176773295097587,0.08,FRA-19-MGE-S160
5,NR_025567.1,1,1498,23,1476,98.5314,21.8391,38.1,9.61,208479,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,21.8391188251001,3.94554005562744,0.180663885169797,0.27,FRA-19-MGE-S160
6,NR_025796.1,1,1435,1,1122,78.1882,0.781882,34.1,4,259063,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Anaerocolumna,Anaerocolumna jejuensis,0.781881533101045,0.413112247858837,0.52835657368755,0.01,FRA-19-MGE-S160
7,NR_026100.1,1,1499,12,1467,97.8652,11.517,37.7,1.42,1286362,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora celerecrescens,11.5170113408939,2.15090197660317,0.186758692245606,0.14,FRA-19-MGE-S160
8,NR_026331.1,1,1488,246,1488,100,239.329,40.5,9.93,623,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella flexneri,239.329301075269,30.3774799173422,0.126927542013706,2.86,FRA-19-MGE-S160
9,NR_026409.1,1,1495,1,1409,94.2475,0.942475,34,1,29370,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora sphenoides,0.94247491638796,0.232921097132773,0.247137714842793,0.01,FRA-19-MGE-S160
10,NR_026493.1,1,1488,1,1418,95.2957,0.952957,38.9,1,69825,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora indolis,0.952956989247312,0.211802062827451,0.222257735886634,0.01,FRA-19-MGE-S160
11,NR_027549.1,1,1473,333,1473,100,327.099,40.4,3.57,585054,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia fergusonii,327.099117447386,34.3147350073222,0.104906229265023,3.87,FRA-19-MGE-S160
12,NR_028862.1,1,1537,45,1533,99.7398,43.5615,39.3,60,209880,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Allisonella,Allisonella histaminiformans,43.5614834092388,7.33944642597322,0.168484768000729,0.52,FRA-19-MGE-S160
13,NR_029097.1,1,1374,255,1326,96.5066,239.557,38.2,1.49,237576,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Oribacterium,Oribacterium sinus,239.556768558952,51.7141357550503,0.215874241692837,2.96,FRA-19-MGE-S160
14,NR_029207.1,1,1426,1,1320,92.5666,0.925666,40.3,1,907,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,0.925666199158485,0.262405360865755,0.283477306511036,0.01,FRA-19-MGE-S160
15,NR_029356.1,1,1550,9,1454,93.8065,8.12645,38.6,48.4,292800,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii,8.12645161290323,2.14533521661611,0.263994092232056,0.1,FRA-19-MGE-S160
16,NR_036800.1,1,1481,35,1452,98.0419,33.8103,38.3,57.9,411470,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Mediterraneibacter,[Ruminococcus] gnavus,33.8102633355841,5.05200548867819,0.149422246095349,0.41,FRA-19-MGE-S160
17,NR_040877.1,1,1494,4,1494,100,3.51473,39.6,0.75,537011,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella copri,3.51472556894244,0.642946185443698,0.182929270815632,0.05,FRA-19-MGE-S160
18,NR_041342.1,1,1488,102,1488,100,98.58,37.8,8.84,823,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,98.5799731182796,16.0157219998395,0.16246425610832,1.18,FRA-19-MGE-S160
19,NR_041343.1,1,1492,21,1473,98.7265,20.2312,39.5,60,46503,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides merdae,20.2312332439678,3.34704335434263,0.165439413108471,0.24,FRA-19-MGE-S160
20,NR_041351.1,1,1493,2,1437,96.2492,1.90489,35.5,1,357276,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola dorei,1.90488948425988,0.40148376511311,0.210764859815005,0.02,FRA-19-MGE-S160
21,NR_041446.1,1,1456,3,1437,98.6951,2.92651,36.3,1,376804,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola barnesiae,2.92651098901099,0.402002441243528,0.137365771990279,0.03,FRA-19-MGE-S160
22,NR_041590.1,1,1342,1471,1308,97.4665,1389.56,38.8,10.5,742816,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas funiformis,1389.55737704918,300.893597156568,0.216539167166696,17.08,FRA-19-MGE-S160
23,NR_041668.1,1,1484,2,1360,91.6442,1.8221,38.8,0,742726,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,Barnesiella intestinihominis,1.82210242587601,0.559979674295943,0.307326123023365,0.02,FRA-19-MGE-S160
24,NR_042745.1,1,1493,11,1452,97.2539,10.639,38.7,0,204516,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola massiliensis,10.6389819156062,1.8063804203055,0.1697888420748,0.13,FRA-19-MGE-S160
25,NR_043657.1,1,1553,79,1498,96.4585,73.5293,37.9,10.6,349095,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera paucivorans,73.5292981326465,16.3643068677601,0.222554917337018,0.92,FRA-19-MGE-S160
26,NR_044473.1,1,1399,6,1394,99.6426,5.77555,36.1,3,491921,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas rupellensis,5.77555396711937,0.669979579085526,0.116002652368892,0.07,FRA-19-MGE-S160
27,NR_044490.1,1,1482,31,1455,98.1781,30.0162,38.6,53.9,501571,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Butyricicoccus,Butyricicoccus pullicaecorum,30.0161943319838,4.7857268189594,0.159438160815076,0.36,FRA-19-MGE-S160
28,NR_074376.1,1,1497,6,1458,97.3948,5.50501,37,0.167,435591,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,5.50501002004008,1.0957539662619,0.199046679710479,0.07,FRA-19-MGE-S160
29,NR_074515.1,1,1510,37,1451,96.0927,35.0762,37.7,26.6,435590,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,35.0761589403974,7.18026166208587,0.204704901534025,0.43,FRA-19-MGE-S160
30,NR_074902.1,1,1542,135,1505,97.6005,127.368,40.6,0.296,585054,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia fergusonii,127.367704280156,28.9211879881927,0.227068456259352,1.57,FRA-19-MGE-S160
31,NR_074980.1,1,1551,1,1475,95.0999,0.950999,39.5,0,479436,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella parvula,0.950999355254674,0.215938986304085,0.227065334072973,0.01,FRA-19-MGE-S160
32,NR_102980.1,1,1552,634,1526,98.3247,598.453,39,1.62,1064535,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,598.452963917526,131.599225926985,0.219899029433365,7.36,FRA-19-MGE-S160
34,NR_104735.1,1,1511,3,1467,97.088,2.81205,37.2,0.667,45851,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio crossotus,2.81204500330907,0.61902550041076,0.220133568162075,0.03,FRA-19-MGE-S160
35,NR_104803.1,1,1521,57,1474,96.9099,54.0993,38.6,5.4,39482,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Faecalicatena,Faecalicatena contorta,54.0992767915845,11.737703790184,0.216966001882115,0.66,FRA-19-MGE-S160
36,NR_104826.1,1,1530,3,1464,95.6863,2.85817,39.3,1,624,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella sonnei,2.85816993464052,0.617079174443904,0.21590009990834,0.03,FRA-19-MGE-S160
37,NR_112143.1,1,1397,1,1362,97.4946,0.974946,37,54,821,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,0.974946313528991,0.156344160106369,0.160361814734653,0.01,FRA-19-MGE-S160
38,NR_112899.1,1,1491,3,1430,95.9088,2.84306,35.9,0,742742,Bacteria,unclassified Bacteria kingdom,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella tanakaei,2.8430583501006,0.625667779591121,0.22006856790997,0.03,FRA-19-MGE-S160
39,NR_112901.1,1,1469,11,1436,97.7536,10.6828,39,0,762983,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinatimonas,Succinatimonas hippei,10.6827773995916,1.70393323404495,0.159502830613142,0.13,FRA-19-MGE-S160
40,NR_112938.1,1,1478,6,1452,98.2409,5.86062,38.6,0,204516,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola massiliensis,5.86062246278755,0.805905852619616,0.137511989167836,0.07,FRA-19-MGE-S160
41,NR_112943.1,1,1476,1,1441,97.6287,0.976287,40.8,60,449673,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides stercoris,0.976287262872629,0.152204265515279,0.155901107495178,0.01,FRA-19-MGE-S160
