index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads,alias
0,NR_024640.1,1,1422,3,1422,100,2.91983,19.3,21,61645,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter asburiae,2.91983122362869,0.291639013526804,0.0998821476963187,0.05,IVY-45-MGE-S36
1,NR_025230.1,1,1411,5,1403,99.433,4.44011,19.3,1,187326,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,4.44011339475549,0.756854999771164,0.170458484385812,0.08,IVY-45-MGE-S36
2,NR_025514.1,1,1518,275,1509,99.4071,258.436,19.5,39.4,158847,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,258.436100131752,44.2967706541252,0.171403184893838,4.4,IVY-45-MGE-S36
3,NR_025525.1,1,1475,6,1446,98.0339,5.50034,18.2,41.2,185008,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio hungatei,5.50033898305085,1.15394134067234,0.209794586156995,0.1,IVY-45-MGE-S36
4,NR_025567.1,1,1498,25,1457,97.263,23.4539,19.3,6.52,208479,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,23.4539385847797,4.31580044044942,0.184011756697024,0.4,IVY-45-MGE-S36
5,NR_025981.1,1,1477,3,1452,98.3074,2.80095,19.5,1,831,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio fibrisolvens,2.80094786729858,0.590965560207023,0.210987704236348,0.05,IVY-45-MGE-S36
6,NR_026100.1,1,1499,27,1451,96.7979,25.2048,20.1,1.96,1286362,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora celerecrescens,25.2048032021348,4.90443557020712,0.194583370910499,0.43,IVY-45-MGE-S36
7,NR_026106.1,1,1489,1,1230,82.6058,0.826058,17.1,3,29322,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,[Eubacterium] cellulosolvens,0.826057756883815,0.379187160352087,0.459032261596957,0.02,IVY-45-MGE-S36
8,NR_026312.1,1,1482,3,1343,90.6208,2.3475,18.1,10.3,180164,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Blautia,Blautia schinkii,2.34750337381916,0.991536011129226,0.422378950414922,0.05,IVY-45-MGE-S36
9,NR_026331.1,1,1488,11,1466,98.5215,10.5181,20.7,8.09,623,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella flexneri,10.5181451612903,1.48326465227169,0.141019602746168,0.18,IVY-45-MGE-S36
10,NR_026409.1,1,1495,5,1454,97.2575,4.68562,17.8,1,29370,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora sphenoides,4.68561872909699,0.90891788886484,0.193980334597136,0.08,IVY-45-MGE-S36
11,NR_026493.1,1,1488,3,1453,97.6478,2.81048,17.4,1,69825,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora indolis,2.81048387096774,0.562536079161483,0.200156309371661,0.05,IVY-45-MGE-S36
12,NR_026494.1,1,1499,1,1375,91.7278,0.917278,15.1,0,84030,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora saccharolytica,0.917278185456971,0.275553206157494,0.300403095294607,0.02,IVY-45-MGE-S36
13,NR_027196.1,1,1342,1,1325,98.7332,0.987332,24.8,1,449673,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides stercoris,0.987332339791356,0.111877242357568,0.113312648485929,0.02,IVY-45-MGE-S36
14,NR_027549.1,1,1473,13,1457,98.9138,12.3788,20.1,2.23,585054,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia fergusonii,12.3788187372709,1.5154590943717,0.122423562904986,0.21,IVY-45-MGE-S36
