index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads,alias
0,NR_025230.1,1,1411,2,1378,97.6612,1.57831,18.9,13,187326,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,1.57831325301205,0.53930371812599,0.341696248888986,0.37,IRI-11-MGE-S25
1,NR_025514.1,1,1518,27,1479,97.4308,24.8814,18.3,20.4,158847,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,24.8814229249012,4.46259308746158,0.179354416382491,4.95,IRI-11-MGE-S25
2,NR_025525.1,1,1475,1,1369,92.8136,0.928136,15.9,6,185008,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio hungatei,0.928135593220339,0.258350855963435,0.278354647586608,0.18,IRI-11-MGE-S25
3,NR_025567.1,1,1498,2,1447,96.5955,1.89653,20.2,10.5,208479,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,1.89652870493992,0.401202225769478,0.211545559381442,0.37,IRI-11-MGE-S25
4,NR_026100.1,1,1499,3,1446,96.4643,2.72115,20.8,2.33,1286362,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora celerecrescens,2.72114743162108,0.681355569063417,0.250392742835514,0.55,IRI-11-MGE-S25
5,NR_026493.1,1,1488,3,1459,98.0511,2.86358,18.9,1,69825,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora indolis,2.8635752688172,0.499701174704716,0.174502545872006,0.55,IRI-11-MGE-S25
6,NR_029097.1,1,1374,19,1322,96.2154,17.6012,19.8,1,237576,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Oribacterium,Oribacterium sinus,17.6011644832606,3.8490677768499,0.218682563901413,3.48,IRI-11-MGE-S25
7,NR_036800.1,1,1481,4,1451,97.9743,3.82309,21.2,42,411470,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Mediterraneibacter,[Ruminococcus] gnavus,3.82309250506415,0.637589546613293,0.166773245943887,0.73,IRI-11-MGE-S25
8,NR_041342.1,1,1488,9,1459,98.0511,8.51747,19.3,6,823,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,8.51747311827957,1.47280793513709,0.172916064974277,1.65,IRI-11-MGE-S25
9,NR_041343.1,1,1492,2,1445,96.8499,1.91086,18.8,37,46503,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides merdae,1.91085790884719,0.379862043753816,0.198791360673691,0.37,IRI-11-MGE-S25
