index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads,alias
0,NR_025230.1,1,1411,5,1342,95.1099,4.33097,38.7,4.2,187326,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,4.33097094259391,1.39767704185891,0.322716790388303,0.02,HAM-4-MGE-L133
1,NR_025452.1,1,1380,2,1351,97.8986,1.7587,37.2,9,158787,Bacteria,unclassified Bacteria kingdom,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium scardovii,1.75869565217391,0.474624886939497,0.269873236084263,0.01,HAM-4-MGE-L133
2,NR_025514.1,1,1518,377,1406,92.6219,341.091,38,23.4,158847,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,341.090909090909,98.3284537076303,0.288276383471198,1.61,HAM-4-MGE-L133
3,NR_025525.1,1,1475,1,1349,91.4576,0.914576,41.2,60,185008,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio hungatei,0.914576271186441,0.279606005716063,0.305721911364857,0,HAM-4-MGE-L133
4,NR_025567.1,1,1498,18,1391,92.8571,16.5487,38.6,14.4,208479,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,16.5487316421896,4.6692145866794,0.282149392934479,0.08,HAM-4-MGE-L133
5,NR_025569.1,1,1494,1,1136,76.0375,0.760375,37.7,1,208962,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia albertii,0.760374832663989,0.426997641676304,0.561562039317252,0,HAM-4-MGE-L133
6,NR_025981.1,1,1477,1,1337,90.5213,0.905213,41.4,1,831,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio fibrisolvens,0.90521327014218,0.293019346249285,0.323702000306802,0,HAM-4-MGE-L133
7,NR_026312.1,1,1482,24,1368,92.3077,19.0445,38.6,12,180164,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Blautia,Blautia schinkii,19.0445344129555,8.22009283511589,0.431624772592182,0.1,HAM-4-MGE-L133
8,NR_026331.1,1,1488,69,1389,93.3468,62.955,40.2,10.8,623,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella flexneri,62.9549731182796,16.9839115136031,0.269778711233722,0.29,HAM-4-MGE-L133
9,NR_026332.1,1,1487,11,1388,93.3423,10.0814,38.2,2.64,622,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella dysenteriae,10.0813718897108,2.76114577244285,0.273885915790975,0.05,HAM-4-MGE-L133
10,NR_026409.1,1,1495,1,1375,91.9732,0.919732,41.7,1,29370,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora sphenoides,0.919732441471572,0.271797887564388,0.295518430479098,0,HAM-4-MGE-L133
11,NR_026476.1,1,1463,1,1333,91.1141,0.911141,37.4,1,83771,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinivibrio,Succinivibrio dextrinosolvens,0.911141490088859,0.284636703807285,0.312395722183089,0,HAM-4-MGE-L133
12,NR_026493.1,1,1488,3,1380,92.7419,2.75,40.9,1,69825,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora indolis,2.75,0.792958248667052,0.288348454060746,0.01,HAM-4-MGE-L133
13,NR_027549.1,1,1473,9,1374,93.279,7.45757,37.2,14,585054,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia fergusonii,7.45756958587916,2.91729267210654,0.391185444334359,0.04,HAM-4-MGE-L133
14,NR_028862.1,1,1537,12,1431,93.1034,10.8673,40.3,59.5,209880,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Allisonella,Allisonella histaminiformans,10.8672739102147,3.01697928114647,0.277620616363654,0.05,HAM-4-MGE-L133
15,NR_029097.1,1,1374,138,1283,93.377,126.028,38.5,1.03,237576,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Oribacterium,Oribacterium sinus,126.028384279476,34.7974672062733,0.276108175195738,0.59,HAM-4-MGE-L133
16,NR_029137.1,1,1514,38,1384,91.4135,33.93,36.9,7.11,78257,Bacteria,unclassified Bacteria kingdom,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium pullorum,33.9299867899604,10.7604628251449,0.317137253596835,0.16,HAM-4-MGE-L133
17,NR_029207.1,1,1426,46,1419,99.5091,44.8717,38.6,2.48,907,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,44.8716690042076,4.46691662781371,0.0995487069445723,0.2,HAM-4-MGE-L133
18,NR_029356.1,1,1550,16,1378,88.9032,13.9987,40,43.2,292800,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii,13.9987096774194,4.97949296353449,0.355710853234329,0.07,HAM-4-MGE-L133
19,NR_036800.1,1,1481,35,1368,92.37,30.8244,39,30.2,411470,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Mediterraneibacter,[Ruminococcus] gnavus,30.8244429439568,9.30723182804455,0.301943228786532,0.15,HAM-4-MGE-L133
