index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads,alias
0,NR_024815.1,1,1490,2,1439,96.5772,1.88993,21,5,228603,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella shahii,1.88993288590604,0.408069208638286,0.215917301445684,0.03,GOO-59-MGE-S43
1,NR_025230.1,1,1411,9,1407,99.7165,8.40609,17.8,1,187326,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,8.40609496810773,1.16092027058821,0.138104586611581,0.15,GOO-59-MGE-S43
2,NR_025514.1,1,1518,289,1496,98.5507,270.926,19.2,34.5,158847,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,270.926218708827,46.2967822617151,0.170883358880344,4.97,GOO-59-MGE-S43
3,NR_025518.1,1,1494,594,1464,97.992,548.552,19.3,40,179995,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum thomasii,548.551539491299,119.857991244962,0.218499051804891,10.22,GOO-59-MGE-S43
4,NR_025567.1,1,1498,10,1475,98.4646,9.39119,19.9,8.3,208479,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,9.39118825100134,1.73508794694758,0.184757019087822,0.17,GOO-59-MGE-S43
5,NR_025796.1,1,1435,2,1338,93.2404,1.66969,21.9,6,259063,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Anaerocolumna,Anaerocolumna jejuensis,1.66968641114983,0.5971990403401,0.357671378500853,0.03,GOO-59-MGE-S43
6,NR_025981.1,1,1477,1,1366,92.4848,0.924848,22.9,9,831,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio fibrisolvens,0.924847664184157,0.263726282310522,0.285156456056106,0.02,GOO-59-MGE-S43
7,NR_026075.1,1,1468,6,1245,84.8093,4.7173,17.9,4.5,13335,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum succiniciproducens,4.71730245231608,2.16240425752115,0.458398476540223,0.1,GOO-59-MGE-S43
8,NR_026100.1,1,1499,1,1434,95.6638,0.956638,23.5,1,1286362,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora celerecrescens,0.956637758505671,0.203739169202526,0.21297420825285,0.02,GOO-59-MGE-S43
9,NR_026106.1,1,1489,1,1260,84.6206,0.846206,17.8,22,29322,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,[Eubacterium] cellulosolvens,0.846205507051713,0.36087284150857,0.426460048417667,0.02,GOO-59-MGE-S43
10,NR_026314.1,1,1458,1,1133,77.7092,0.777092,17.5,1,53443,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Blautia,Blautia hydrogenotrophica,0.777091906721536,0.4163399613385,0.535766693408237,0.02,GOO-59-MGE-S43
11,NR_026331.1,1,1488,55,1472,98.9247,52.0699,19.3,6.71,623,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella flexneri,52.0698924731183,7.01860009295483,0.134791906792937,0.95,GOO-59-MGE-S43
