index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads,alias
0,NR_024661.1,1,1508,1,1103,73.1432,0.731432,14.7,1,42322,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,Eubacterium ruminantium,0.731432360742706,0.443361492995275,0.606155150894719,0.01,LAM-48-MGE-S61
1,NR_024815.1,1,1490,9,1453,97.5168,8.3745,18.3,4,228603,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella shahii,8.3744966442953,1.61445594977267,0.192782446318422,0.05,LAM-48-MGE-S61
2,NR_025230.1,1,1411,43,1411,100,40.0985,19.1,4.77,187326,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,40.0985116938342,4.78897277030485,0.119430187505968,0.26,LAM-48-MGE-S61
3,NR_025514.1,1,1518,1433,1511,99.5389,1344.06,19.5,35.2,158847,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,1344.06258234519,228.66863967983,0.170132434816269,8.55,LAM-48-MGE-S61
4,NR_025518.1,1,1494,1040,1464,97.992,960.328,19.6,42.1,179995,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum thomasii,960.327978580991,208.929121851084,0.217560173722944,6.21,LAM-48-MGE-S61
5,NR_025525.1,1,1475,1,1275,86.4407,0.864407,14.8,3,185008,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio hungatei,0.864406779661017,0.34247221156393,0.396193342789645,0.01,LAM-48-MGE-S61
6,NR_025567.1,1,1498,11,1454,97.0628,10.2817,19.9,9.18,208479,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,10.2817089452603,1.95013296655414,0.189670119718095,0.07,LAM-48-MGE-S61
8,NR_025796.1,1,1435,6,1397,97.3519,5.41812,19,1,259063,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Anaerocolumna,Anaerocolumna jejuensis,5.41811846689896,1.38711165544547,0.256013533834631,0.04,LAM-48-MGE-S61
9,NR_025981.1,1,1477,1,1326,89.7766,0.897766,21.4,1,831,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio fibrisolvens,0.897765741367637,0.303058737214826,0.337569950879561,0.01,LAM-48-MGE-S61
10,NR_026075.1,1,1468,10,1413,96.2534,7.96866,16.9,6.7,13335,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum succiniciproducens,7.96866485013624,3.12569649586422,0.392248457508007,0.06,LAM-48-MGE-S61
11,NR_026100.1,1,1499,3,1449,96.6644,2.70914,17.9,2.67,1286362,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora celerecrescens,2.70913942628419,0.710959782023905,0.262430118998728,0.02,LAM-48-MGE-S61
12,NR_026106.1,1,1489,1,1258,84.4862,0.844862,14.5,1,29322,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,[Eubacterium] cellulosolvens,0.844862323707186,0.362157510414604,0.428658611293598,0.01,LAM-48-MGE-S61
13,NR_026331.1,1,1488,16,1465,98.4543,15.3696,20,3.75,623,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella flexneri,15.369623655914,2.0956782938377,0.136351958951924,0.1,LAM-48-MGE-S61
14,NR_026409.1,1,1495,3,1452,97.1237,2.84147,20.9,2.33,29370,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora sphenoides,2.84147157190635,0.555746878894948,0.195584177012229,0.02,LAM-48-MGE-S61
15,NR_026476.1,1,1463,414,1456,99.5215,389.3,19.8,14.3,83771,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinivibrio,Succinivibrio dextrinosolvens,389.3000683527,65.1969302924422,0.167472177871222,2.47,LAM-48-MGE-S61
16,NR_027549.1,1,1473,9,1463,99.3211,8.51731,19,1.56,585054,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia fergusonii,8.5173116089613,1.0989769680659,0.129028620593103,0.05,LAM-48-MGE-S61
18,NR_028812.1,1,1408,2,1389,98.6506,1.87429,16.9,1,156456,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Anaeroglobus,Anaeroglobus geminatus,1.87428977272727,0.370125787577988,0.197475221261768,0.01,LAM-48-MGE-S61
19,NR_028862.1,1,1537,246,1520,98.8939,231.201,19.9,59.4,209880,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Allisonella,Allisonella histaminiformans,231.20104098894,39.8320275103127,0.172283080300742,1.47,LAM-48-MGE-S61
20,NR_029097.1,1,1374,290,1326,96.5066,266.087,20,1.74,237576,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Oribacterium,Oribacterium sinus,266.086608442504,59.2010086673887,0.222487741919492,1.73,LAM-48-MGE-S61
21,NR_029207.1,1,1426,56,1400,98.1767,51.1213,18.3,5.25,907,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,51.1213183730715,9.49592754526293,0.185752790567017,0.33,LAM-48-MGE-S61
22,NR_036869.2,1,1507,2,1435,95.2223,1.85733,19.9,1,84037,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Syntrophococcus,Syntrophococcus sucromutans,1.85733244857332,0.46691783919082,0.251391634033786,0.01,LAM-48-MGE-S61
23,NR_037068.1,1,1441,1,1212,84.1083,0.841083,13.8,1,29375,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora xylanolytica,0.841082581540597,0.365725981945497,0.43482767325368,0.01,LAM-48-MGE-S61
