index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads,alias
0,NR_024815.1,1,1490,6,1447,97.1141,5.60604,18.5,5.33,228603,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella shahii,5.60604026845638,1.12058270531537,0.199888450966108,0.06,LAM-37-MGE-S120
1,NR_025230.1,1,1411,13,1410,99.9291,12.1091,19.8,1,187326,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,12.1091424521616,1.69127759471591,0.139669477124204,0.13,LAM-37-MGE-S120
2,NR_025514.1,1,1518,294,1496,98.5507,276.372,19.6,31.6,158847,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,276.372200263505,47.0386501963517,0.17020036802364,2.98,LAM-37-MGE-S120
3,NR_025518.1,1,1494,1007,1469,98.3266,930.349,19.4,40.2,179995,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum thomasii,930.349397590362,202.794623911103,0.217976842287799,10.21,LAM-37-MGE-S120
4,NR_025525.1,1,1475,1,1405,95.2542,0.952542,18.2,60,185008,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio hungatei,0.952542372881356,0.2126877271223,0.223284268687112,0.01,LAM-37-MGE-S120
5,NR_025567.1,1,1498,19,1475,98.4646,17.6121,19.2,7.21,208479,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,17.6121495327103,3.2396651235215,0.183944902211091,0.19,LAM-37-MGE-S120
6,NR_025569.1,1,1494,1,1417,94.8461,0.948461,17.3,22,208962,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia albertii,0.948460508701473,0.221169423091572,0.233187803880599,0.01,LAM-37-MGE-S120
7,NR_025796.1,1,1435,3,1351,94.1463,2.67247,17.7,1,259063,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Anaerocolumna,Anaerocolumna jejuensis,2.67247386759582,0.781615248910341,0.2924688089143,0.03,LAM-37-MGE-S120
8,NR_025981.1,1,1477,3,1418,96.0054,2.73189,17.3,9,831,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio fibrisolvens,2.73188896411645,0.688576961250606,0.252051591516021,0.03,LAM-37-MGE-S120
9,NR_026075.1,1,1468,12,1421,96.7984,10.0988,17.3,7.67,13335,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum succiniciproducens,10.0987738419619,3.09017814203313,0.305995380270127,0.12,LAM-37-MGE-S120
