index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads,alias
0,NR_025230.1,1,1411,3,1349,95.606,2.82282,38.8,2.67,187326,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,2.82282069454288,0.651079394901305,0.23064851273054,0.01,WOL-70-MGE-L158
1,NR_025300.1,1,1495,1,1369,91.5719,0.915719,40.7,1,77768,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella albensis,0.915719063545151,0.277901634777922,0.303479140973699,0,WOL-70-MGE-L158
2,NR_025452.1,1,1380,5,1357,98.3333,4.59565,37.5,6.8,158787,Bacteria,unclassified Bacteria kingdom,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium scardovii,4.59565217391304,0.856817522939824,0.186440899031371,0.02,WOL-70-MGE-L158
3,NR_025514.1,1,1518,171,1406,92.6219,153.551,37.8,11,158847,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,153.55138339921,44.4862528453241,0.289715741144883,0.8,WOL-70-MGE-L158
4,NR_025518.1,1,1494,9,1354,90.6292,7.55823,38.9,31.2,179995,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum thomasii,7.55823293172691,2.51830987334323,0.333187650617675,0.04,WOL-70-MGE-L158
5,NR_025525.1,1,1475,10,1361,92.2712,8.62373,38.7,40,185008,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio hungatei,8.62372881355932,2.7043571922524,0.313594878818576,0.05,WOL-70-MGE-L158
6,NR_025567.1,1,1498,9,1389,92.7236,8.24499,38,15.1,208479,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,8.24499332443258,2.36669829543157,0.287046720634482,0.04,WOL-70-MGE-L158
8,NR_025796.1,1,1435,1,958,66.7596,0.667596,28.9,1,259063,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Anaerocolumna,Anaerocolumna jejuensis,0.667595818815331,0.47123920848578,0.705875014798638,0,WOL-70-MGE-L158
9,NR_025903.1,1,1537,1,1329,86.4671,0.864671,38.2,9,1379,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Bacillales,unclassified Bacillales family,Gemella,Gemella haemolysans,0.864671437865973,0.342185510911382,0.395740504342208,0,WOL-70-MGE-L158
10,NR_025934.1,1,1470,1,1364,92.7891,0.927891,37.5,60,2718,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Cardiobacteriales,Cardiobacteriaceae,Cardiobacterium,Cardiobacterium hominis,0.927891156462585,0.258756073629034,0.278864683456511,0,WOL-70-MGE-L158
11,NR_025981.1,1,1477,8,1364,92.3494,7.06297,38.7,2,831,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio fibrisolvens,7.06296547054841,2.21401427766549,0.313468087434042,0.04,WOL-70-MGE-L158
12,NR_026100.1,1,1499,1,1344,89.6598,0.896598,36.2,1,1286362,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora celerecrescens,0.896597731821214,0.304585174392109,0.339712184831675,0,WOL-70-MGE-L158
13,NR_026170.1,1,1435,2,1101,76.7247,1.49338,34.1,8,33871,Bacteria,unclassified Bacteria kingdom,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Coriobacterium,Coriobacterium glomerans,1.49337979094077,0.846144388606077,0.566596919108596,0.01,WOL-70-MGE-L158
14,NR_026242.1,1,1422,3,1280,90.0141,2.4789,40.4,14.3,47678,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides caccae,2.4789029535865,1.02771827254273,0.414585924412984,0.01,WOL-70-MGE-L158
