index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads,alias
0,NR_025230.1,1,1411,48,1411,100,44.7697,30.8,3.4,187326,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,44.7696669029057,5.89110049704405,0.13158687353695,0.36,GIN-50-MGE-S202
1,NR_025514.1,1,1518,1341,1508,99.3412,1267.09,32.1,32.8,158847,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,1267.08563899868,214.715885718887,0.169456490635129,10.05,GIN-50-MGE-S202
2,NR_025567.1,1,1498,40,1496,99.8665,37.8952,35.7,12.9,208479,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,37.8951935914553,6.99090665180138,0.184480035309219,0.3,GIN-50-MGE-S202
3,NR_025796.1,1,1435,2,1002,69.8258,1.27526,30.4,1,259063,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Anaerocolumna,Anaerocolumna jejuensis,1.27526132404181,0.896402144155769,0.702916435444551,0.01,GIN-50-MGE-S202
4,NR_025981.1,1,1477,1,1363,92.2817,0.922817,37.3,1,831,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio fibrisolvens,0.922816519972918,0.266972745171815,0.289302087027712,0.01,GIN-50-MGE-S202
5,NR_026100.1,1,1499,6,1447,96.531,5.6978,30.8,1,1286362,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora celerecrescens,5.6977985323549,1.13274562029238,0.198804084395068,0.04,GIN-50-MGE-S202
6,NR_026312.1,1,1482,1,1203,81.1741,0.811741,31.6,17,180164,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Blautia,Blautia schinkii,0.811740890688259,0.391050895024777,0.481743496614064,0.01,GIN-50-MGE-S202
7,NR_026331.1,1,1488,5,1479,99.3952,4.84207,31.5,6.2,623,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella flexneri,4.84206989247312,0.619068450406434,0.127852026954167,0.04,GIN-50-MGE-S202
9,NR_028812.1,1,1408,2,915,64.9858,1.1044,22.7,14,156456,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Anaeroglobus,Anaeroglobus geminatus,1.10440340909091,0.891264045241068,0.807009502057507,0.01,GIN-50-MGE-S202
10,NR_029097.1,1,1374,296,1326,96.5066,275.54,33.9,1.39,237576,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Oribacterium,Oribacterium sinus,275.540029112082,61.5990565803909,0.223557559962855,2.22,GIN-50-MGE-S202
11,NR_029171.1,1,1484,1,1433,96.5633,0.965633,33.2,60,714,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Aggregatibacter,Aggregatibacter actinomycetemcomitans,0.965633423180593,0.182230328165144,0.188715845776046,0.01,GIN-50-MGE-S202
12,NR_029207.1,1,1426,3,1394,97.756,2.78541,29.2,1,907,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,2.78541374474053,0.563408552576381,0.202271046317704,0.02,GIN-50-MGE-S202
13,NR_040877.1,1,1494,4,1475,98.7282,3.83735,30.7,0.75,537011,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella copri,3.83734939759036,0.624073809981153,0.162631479524131,0.03,GIN-50-MGE-S202
14,NR_041342.1,1,1488,112,1488,100,107.56,33.2,8.19,823,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,107.560483870968,17.1772780518946,0.159698780013866,0.84,GIN-50-MGE-S202
15,NR_041343.1,1,1492,111,1488,99.7319,105.652,33.9,54.5,46503,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides merdae,105.652144772118,18.3546269207764,0.173726969389649,0.83,GIN-50-MGE-S202
16,NR_041351.1,1,1493,9,1451,97.1869,8.43537,31,2.89,357276,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola dorei,8.43536503683858,1.71591914224353,0.203419666457805,0.07,GIN-50-MGE-S202
17,NR_041446.1,1,1456,6,1444,99.1758,5.80769,32.5,3.67,376804,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola barnesiae,5.80769230769231,0.78567669354029,0.135282079682434,0.04,GIN-50-MGE-S202
18,NR_041461.1,1,1492,1,1091,73.1233,0.731233,11.8,33,387090,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola coprophilus,0.731233243967828,0.443467020809144,0.606464523416355,0.01,GIN-50-MGE-S202
19,NR_041508.1,1,1461,4,1379,94.3874,3.67283,32,1,397865,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,Barnesiella viscericola,3.67282683093771,0.980498623914784,0.266960210499348,0.03,GIN-50-MGE-S202
20,NR_041590.1,1,1342,3562,1315,97.9881,3350.29,35.3,7.35,742816,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas funiformis,3350.2913561848,726.587449800166,0.216872914189642,26.7,GIN-50-MGE-S202
21,NR_041668.1,1,1484,3,1366,92.0485,2.72035,37.3,0,742726,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,Barnesiella intestinihominis,2.72035040431267,0.83134213715855,0.305601122502672,0.02,GIN-50-MGE-S202
22,NR_042832.1,1,1456,1,1394,95.7418,0.957418,16.1,1,301302,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Roseburia,Roseburia faecis,0.957417582417583,0.201983106554132,0.210966573273182,0.01,GIN-50-MGE-S202
23,NR_042877.1,1,1360,1,1354,99.5588,0.995588,38,1,733,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Canicola,Canicola haemoglobinophilus,0.995588235294118,0.0662988163367654,0.0665926072511085,0.01,GIN-50-MGE-S202
24,NR_043656.1,1,1540,3,1397,90.7143,2.41623,17.9,2.67,349094,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera sueciensis,2.41623376623377,0.996483145250401,0.412411729020591,0.02,GIN-50-MGE-S202
25,NR_043657.1,1,1553,337,1531,98.5834,306.611,31.6,10.9,349095,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera paucivorans,306.611075338055,69.225804742208,0.225777247824081,2.53,GIN-50-MGE-S202
26,NR_043681.1,1,1420,1,1332,93.8028,0.938028,31.8,2,358743,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Enterocloster,Enterocloster citroniae,0.938028169014085,0.241189323045737,0.257123752796507,0.01,GIN-50-MGE-S202
27,NR_044473.1,1,1399,100,1399,100,91.8342,30,7.45,491921,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas rupellensis,91.8341672623302,11.3593131959585,0.123693757286544,0.75,GIN-50-MGE-S202
28,NR_074376.1,1,1497,7,1449,96.7936,6.68069,31.8,0.571,435591,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,6.68069472277889,1.27327845332882,0.190590725390786,0.05,GIN-50-MGE-S202
29,NR_074515.1,1,1510,10,1450,96.0265,9.5245,36.4,25.8,435590,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,9.52450331125828,1.96567519641188,0.206380861255871,0.07,GIN-50-MGE-S202
30,NR_074902.1,1,1542,4,1464,94.9416,3.77432,37,0.25,585054,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia fergusonii,3.77431906614786,0.885188173155584,0.234529237629882,0.03,GIN-50-MGE-S202
31,NR_102980.1,1,1552,1441,1526,98.3247,1351.27,35.6,1.51,1064535,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,1351.2699742268,293.760765615639,0.217396057944475,10.8,GIN-50-MGE-S202
32,NR_104700.1,1,1493,1,1399,93.704,0.93704,26.7,1,1532,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Blautia,Blautia coccoides,0.937039517749498,0.242973253236868,0.259298832796743,0.01,GIN-50-MGE-S202
