index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads,alias
0,NR_024815.1,1,1490,2,1440,96.6443,1.89732,28.1,1,228603,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella shahii,1.89731543624161,0.399201067264878,0.21040310938262,0.02,FRA-47-MGE-S195
1,NR_025230.1,1,1411,84,1411,100,80.0411,33.6,2.17,187326,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,80.0411055988661,9.3356487455446,0.116635679576081,0.64,FRA-47-MGE-S195
2,NR_025514.1,1,1518,568,1509,99.4071,538.327,32.3,35,158847,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,538.32674571805,91.3967350262039,0.169779294365718,4.34,FRA-47-MGE-S195
3,NR_025518.1,1,1494,163,1464,97.992,153.205,35.5,49.6,179995,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum thomasii,153.204819277108,32.9891833670348,0.215327321442583,1.25,FRA-47-MGE-S195
4,NR_025525.1,1,1475,6,1450,98.3051,5.56407,32.8,44.5,185008,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio hungatei,5.56406779661017,1.03883075163521,0.186703467608375,0.05,FRA-47-MGE-S195
5,NR_025567.1,1,1498,32,1456,97.1963,30.4346,34.8,7.81,208479,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,30.4345794392523,5.58125074780294,0.183385177342212,0.24,FRA-47-MGE-S195
6,NR_025796.1,1,1435,2,1338,93.2404,1.8223,26.8,1.5,259063,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Anaerocolumna,Anaerocolumna jejuensis,1.82229965156794,0.530575863535466,0.291157309435332,0.02,FRA-47-MGE-S195
7,NR_025981.1,1,1477,4,1444,97.7657,3.69262,36.6,3,831,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio fibrisolvens,3.6926201760325,0.898828490743097,0.243412116029988,0.03,FRA-47-MGE-S195
8,NR_026100.1,1,1499,17,1463,97.5984,16.0827,36.1,3.82,1286362,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora celerecrescens,16.082721814543,3.09762630330888,0.192605849869753,0.13,FRA-47-MGE-S195
9,NR_026331.1,1,1488,5,1472,98.9247,4.87097,35.9,17.6,623,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella flexneri,4.87096774193548,0.630552434668135,0.129451162084187,0.04,FRA-47-MGE-S195
10,NR_026409.1,1,1495,6,1473,98.5284,5.37592,31.3,1,29370,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora sphenoides,5.37591973244147,1.10333955468705,0.205237356508291,0.05,FRA-47-MGE-S195
11,NR_026493.1,1,1488,6,1462,98.2527,5.74261,29.7,2.83,69825,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora indolis,5.74260752688172,0.940895809610806,0.163844700374591,0.05,FRA-47-MGE-S195
12,NR_027549.1,1,1473,2,1457,98.9138,1.9389,32.5,11.5,585054,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia fergusonii,1.93890020366599,0.281326702499711,0.145096019881678,0.02,FRA-47-MGE-S195
13,NR_028812.1,1,1408,2,1387,98.5085,1.85085,18.8,1,156456,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Anaeroglobus,Anaeroglobus geminatus,1.85085227272727,0.396034875730807,0.213974330402523,0.02,FRA-47-MGE-S195
14,NR_028862.1,1,1537,152,1534,99.8048,145.43,33.6,59.3,209880,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Allisonella,Allisonella histaminiformans,145.430058555628,24.6388329814274,0.169420498252793,1.16,FRA-47-MGE-S195
15,NR_029097.1,1,1374,368,1328,96.6521,344.25,34.5,1.52,237576,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Oribacterium,Oribacterium sinus,344.249636098981,73.7795745376034,0.214319978297348,2.81,FRA-47-MGE-S195
16,NR_029207.1,1,1426,4,1409,98.8079,3.74965,33.2,1,907,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,3.74964936886396,0.747216976724207,0.199276493137969,0.03,FRA-47-MGE-S195
17,NR_029356.1,1,1550,8,1454,93.8065,7.42839,34,50.1,292800,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii,7.42838709677419,1.93629179913621,0.260661133286532,0.06,FRA-47-MGE-S195
18,NR_036800.1,1,1481,4,1449,97.8393,3.88859,35.6,59.5,411470,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Mediterraneibacter,[Ruminococcus] gnavus,3.88858879135719,0.599897035407325,0.154271142461929,0.03,FRA-47-MGE-S195
19,NR_040877.1,1,1494,8,1490,99.7323,7.64123,31.8,1,537011,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella copri,7.64123159303882,1.21381314606594,0.158850459024397,0.06,FRA-47-MGE-S195
20,NR_041342.1,1,1488,255,1488,100,244.571,34.1,8.53,823,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,244.570564516129,39.5488392551913,0.161707273863626,1.95,FRA-47-MGE-S195
21,NR_041343.1,1,1492,67,1457,97.6542,63.9524,34.2,53.5,46503,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides merdae,63.9524128686327,11.0876521586612,0.173373476641715,0.51,FRA-47-MGE-S195
22,NR_041351.1,1,1493,8,1454,97.3878,7.44608,28.2,5.38,357276,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola dorei,7.44608171466845,1.5013197005249,0.2016254666622,0.06,FRA-47-MGE-S195
23,NR_041446.1,1,1456,19,1451,99.6566,17.9368,31.5,9.74,376804,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola barnesiae,17.9368131868132,2.48101891456392,0.138319939485567,0.15,FRA-47-MGE-S195
24,NR_041461.1,1,1492,1,1325,88.807,0.88807,20.3,15,387090,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola coprophilus,0.888069705093834,0.315386385140575,0.355136971041312,0.01,FRA-47-MGE-S195
25,NR_041464.1,1,1492,1,1290,86.4611,0.864611,19.8,1,387661,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides johnsonii,0.864611260053619,0.342253033863867,0.395846144592938,0.01,FRA-47-MGE-S195
26,NR_041508.1,1,1461,2,1377,94.2505,1.84189,32.7,1,397865,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,Barnesiella viscericola,1.84188911704312,0.498268499190537,0.270520355747816,0.02,FRA-47-MGE-S195
27,NR_041590.1,1,1342,1786,1312,97.7645,1678.83,35.3,7.75,742816,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas funiformis,1678.82712369598,363.474058797687,0.216504757200665,13.65,FRA-47-MGE-S195
28,NR_041668.1,1,1484,2,1368,92.1833,1.81402,31.8,0,742726,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,Barnesiella intestinihominis,1.81401617250674,0.554919434665575,0.305906553136595,0.02,FRA-47-MGE-S195
29,NR_041960.1,1,1308,1,1074,82.1101,0.821101,9.13,4,89014,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Blautia,Blautia luti,0.821100917431193,0.383414385730478,0.466951598263934,0.01,FRA-47-MGE-S195
